Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1210:14:26.4830,0.01,0.06,-0.01,-2.26,0.73,-9.65,16.31,-22.25,26.87,14.381,0,1,ON
2019-08-1210:14:26.4830,0.01,0.06,-0.01,-2.26,0.73,-9.65,16.31,-22.25,26.87,14.379,0,1,ON
2019-08-1210:14:26.6330,0.01,0.06,-0.01,-2.26,0.73,-9.65,16.31,-22.25,26.87,14.379,0,1,ON
2019-08-1210:14:26.6330,0.01,0.06,-0.01,-2.26,0.73,-9.65,16.31,-22.25,26.87,14.375,0,1,ON
2019-08-1210:14:26.6930,0.01,0.06,-0.01,-2.26,0.73,-9.65,17.12,-20.94,26.87,14.375,0,1,ON
2019-08-1210:14:26.6930,0.01,0.06,-0.01,-2.26,0.73,-9.65,17.12,-20.94,22.81,14.368,0,1,ON
2019-08-1210:14:26.8430,0.01,0.24,-0.09,-2.26,0.73,-9.65,17.12,-20.94,22.81,14.368,0,1,ON
2019-08-1210:14:26.8430,0.01,0.24,-0.09,-2.26,0.73,-9.65,17.12,-20.94,28.06,14.373,0,1,ON
2019-08-1210:14:26.9030,0.01,0.24,-0.09,-2.26,0.73,-9.65,17.12,-20.94,28.06,14.373,0,1,ON
2019-08-1210:14:26.9030,0.01,0.24,-0.09,-2.26,0.73,-9.65,17.12,-20.94,28.06,14.369,0,1,ON
2019-08-1210:14:26.9930,0.01,0.24,-0.09,-2.26,0.73,-9.65,17.12,-20.94,28.06,14.369,0,1,ON
2019-08-1210:14:26.9930,0.01,0.24,-0.09,-2.26,0.73,-9.65,17.12,-20.94,27.69,14.363,0,1,ON
2019-08-1210:14:27.1130,0.04,0.2,-0.4,-2.26,0.73,-9.65,17.12,-20.94,27.69,14.363,0,1,ON
2019-08-1210:14:27.1130,0.04,0.2,-0.4,-2.26,0.73,-9.65,17.12,-20.94,27.69,14.349,0,1,ON
2019-08-1210:14:27.2330,0.04,0.2,-0.4,-1.3,0.73,-10.38,17.75,-23.75,27.69,14.349,0,1,ON
2019-08-1210:14:27.2330,0.04,0.2,-0.4,-1.3,0.73,-10.38,17.75,-23.75,27.69,14.346,0,1,ON
2019-08-1210:14:27.2930,-0.04,-0.08,-0.34,-1.3,0.3,-9.42,19.06,-21.19,27.69,14.346,0,1,ON
2019-08-1210:14:27.2930,-0.04,-0.08,-0.34,-1.3,0.3,-9.42,19.06,-21.19,27.69,14.342,0,1,ON
2019-08-1210:14:27.4130,-0.17,0.05,-0.25,-1.3,0.3,-9.42,19.06,-21.19,27.69,14.342,0,1,ON
2019-08-1210:14:27.4130,-0.17,0.05,-0.25,-1.3,0.3,-9.42,19.06,-21.19,27.69,14.352,0,1,ON
2019-08-1210:14:27.4730,-0.17,0.05,-0.25,-1.3,0.3,-9.42,18.44,-20.25,27.69,14.352,0,1,ON
2019-08-1210:14:27.4730,-0.17,0.05,-0.25,-1.3,0.3,-9.42,18.44,-20.25,27.69,14.352,0,1,ON
2019-08-1210:14:27.5930,-0.17,0.05,-0.25,-1.3,0.3,-9.42,18.44,-20.25,27.69,14.352,0,1,ON
2019-08-1210:14:27.5930,-0.17,0.05,-0.25,-1.3,0.3,-9.42,18.44,-20.25,27.69,14.351,0,1,ON
2019-08-1210:14:27.6830,-0.17,0.05,-0.25,-1.3,0.3,-9.42,18.44,-20.25,27.69,14.351,0,1,ON
2019-08-1210:14:27.6830,-0.17,0.05,-0.25,-1.3,0.3,-9.42,18.44,-20.25,27.69,14.352,0,1,ON
2019-08-1210:14:27.8330,-0.17,0.05,-0.25,-1.68,-0.34,-9.54,18.44,-20.25,27.69,14.352,0,1,ON
2019-08-1210:14:27.8330,-0.17,0.05,-0.25,-1.68,-0.34,-9.54,18.44,-20.25,29.37,14.351,0,1,ON
2019-08-1210:14:27.8930,0.08,-0.09,0.24,-1.8,-0.61,-9.54,18.44,-20.25,29.37,14.351,0,1,ON
2019-08-1210:14:27.8930,0.08,-0.09,0.24,-1.8,-0.61,-9.54,18.44,-20.25,24.12,14.352,0,1,ON
2019-08-1210:14:27.9830,0.08,-0.09,0.24,-1.8,-0.61,-9.54,18.44,-20.25,24.12,14.352,0,1,ON
2019-08-1210:14:27.9830,0.08,-0.09,0.24,-1.8,-0.61,-9.54,18.44,-20.25,28.5,14.351,0,1,ON
2019-08-1210:14:28.0730,0.08,-0.09,0.24,-1.8,-0.61,-9.54,18.44,-20.25,28.5,14.351,0,1,ON
2019-08-1210:14:28.0730,0.08,-0.09,0.24,-1.8,-0.61,-9.54,18.44,-20.25,28.5,14.352,0,1,ON
2019-08-1210:14:28.2230,0.08,-0.09,0.24,-1.65,0.38,-9.88,18.44,-20.25,28.5,14.352,0,1,ON
2019-08-1210:14:28.2230,0.08,-0.09,0.24,-1.65,0.38,-9.88,18.44,-20.25,28.5,14.35,0,1,ON
2019-08-1210:14:28.2830,-0.13,-0.09,0.07,-1.8,-0.04,-9.73,19,-19.5,28.5,14.35,0,1,ON
2019-08-1210:14:28.2830,-0.13,-0.09,0.07,-1.8,-0.04,-9.73,19,-19.5,28.5,14.353,0,1,ON
2019-08-1210:14:28.4330,-0.05,0.07,-0.09,-1.8,-0.04,-9.73,18,-22.69,28.5,14.353,0,1,ON
2019-08-1210:14:28.4330,-0.05,0.07,-0.09,-1.8,-0.04,-9.73,18,-22.69,28.5,14.357,0,1,ON
2019-08-1210:14:28.4920,-0.05,0.07,-0.09,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.357,0,1,ON
2019-08-1210:14:28.4920,-0.05,0.07,-0.09,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.355,0,1,ON
2019-08-1210:14:28.5830,-0.05,0.07,-0.09,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.355,0,1,ON
2019-08-1210:14:28.5830,-0.05,0.07,-0.09,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.353,0,1,ON
2019-08-1210:14:28.6730,0.04,0.04,-0.13,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.353,0,1,ON
2019-08-1210:14:28.6730,0.04,0.04,-0.13,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.349,0,1,ON
2019-08-1210:14:28.7930,0.04,0.04,-0.13,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.349,0,1,ON
2019-08-1210:14:28.7930,0.04,0.04,-0.13,-1.8,-0.04,-9.73,19.06,-21.56,28.5,14.35,0,1,ON
2019-08-1210:14:28.9130,0.04,0.04,-0.13,-1.72,-0.19,-9.58,19.06,-21.56,28.5,14.35,0,1,ON
2019-08-1210:14:28.9130,0.04,0.04,-0.13,-1.72,-0.19,-9.58,19.06,-21.56,28.5,14.357,0,1,ON
2019-08-1210:14:28.9730,0.04,0.04,-0.13,-1.72,-0.19,-9.58,19.06,-21.56,28.5,14.357,0,1,ON
2019-08-1210:14:28.9730,0.04,0.04,-0.13,-1.72,-0.19,-9.58,19.06,-21.56,27.94,14.358,0,1,ON
2019-08-1210:14:29.0630,0.01,0.04,0.01,-1.72,-0.19,-9.58,19.06,-21.56,27.94,14.358,0,1,ON
2019-08-1210:14:29.0630,0.01,0.04,0.01,-1.72,-0.19,-9.58,19.06,-21.56,24.06,14.362,0,1,ON
2019-08-1210:14:29.1830,0.01,0.04,0.01,-1.72,-0.19,-9.58,19.06,-21.56,24.06,14.362,0,1,ON
2019-08-1210:14:29.1830,0.01,0.04,0.01,-1.72,-0.19,-9.58,19.06,-21.56,24.06,14.363,0,1,ON
2019-08-1210:14:29.2730,-0.02,0.02,-0.11,-1.38,-0.38,-9.46,19.06,-21.56,24.06,14.363,0,1,ON
2019-08-1210:14:29.2730,-0.02,0.02,-0.11,-1.38,-0.38,-9.46,19.06,-21.56,24.06,14.362,0,1,ON
2019-08-1210:14:29.3930,0.02,0.07,-0.08,-1.38,-0.38,-9.46,19.06,-21.56,24.06,14.362,0,1,ON
2019-08-1210:14:29.3930,0.02,0.07,-0.08,-1.38,-0.38,-9.46,19.06,-21.56,27.62,14.363,0,1,ON
2019-08-1210:14:29.4830,0.07,-0.01,-0.04,-1.38,-0.38,-9.46,21.25,-19.5,27.62,14.363,0,1,ON
2019-08-1210:14:29.4830,0.07,-0.01,-0.04,-1.38,-0.38,-9.46,21.25,-19.5,27.62,14.361,0,1,ON
2019-08-1210:14:29.5730,0.07,-0.01,-0.04,-1.38,-0.38,-9.46,19.06,-21.69,27.62,14.361,0,1,ON
2019-08-1210:14:29.5730,0.07,-0.01,-0.04,-1.38,-0.38,-9.46,19.06,-21.69,27.62,14.362,0,1,ON
2019-08-1210:14:29.6930,0.04,-0.08,-0.11,-1.38,-0.38,-9.46,19.06,-21.69,27.62,14.362,0,1,ON
2019-08-1210:14:29.6930,0.04,-0.08,-0.11,-1.38,-0.38,-9.46,19.06,-21.69,27.62,14.366,0,1,ON
2019-08-1210:14:29.7830,-0.07,-0.09,-0.21,-1.38,-0.38,-9.46,19.06,-21.69,27.62,14.366,0,1,ON
2019-08-1210:14:29.7830,-0.07,-0.09,-0.21,-1.38,-0.38,-9.46,19.06,-21.69,27.62,14.363,0,1,ON
2019-08-1210:14:29.8730,-0.17,0.08,-0.25,-1.38,-0.38,-9.46,20.19,-19.87,27.62,14.363,0,1,ON
2019-08-1210:14:29.8730,-0.17,0.08,-0.25,-1.38,-0.38,-9.46,20.19,-19.87,25.12,14.358,0,1,ON
2019-08-1210:14:29.9620,-0.17,0.08,-0.25,-1.38,-0.38,-9.46,20.19,-19.87,25.12,14.358,0,1,ON
2019-08-1210:14:29.9620,-0.17,0.08,-0.25,-1.38,-0.38,-9.46,20.19,-19.87,25.12,14.36,0,1,ON
2019-08-1210:14:30.0530,-0.17,0.08,-0.25,-1.38,-0.38,-9.46,20.19,-19.87,25.12,14.36,0,1,ON
2019-08-1210:14:30.0530,-0.17,0.08,-0.25,-1.38,-0.38,-9.46,20.19,-19.87,26.12,14.358,0,1,ON
2019-08-1210:14:30.1730,-0.07,0.07,0.03,-1.38,-0.38,-9.46,20.19,-19.87,26.12,14.358,0,1,ON
2019-08-1210:14:30.1730,-0.07,0.07,0.03,-1.38,-0.38,-9.46,20.19,-19.87,29.75,14.358,0,1,ON
2019-08-1210:14:30.2630,0.04,0.02,0.09,-1.38,-0.38,-9.46,20.19,-19.87,29.75,14.358,0,1,ON
2019-08-1210:14:30.2630,0.04,0.02,0.09,-1.38,-0.38,-9.46,20.19,-19.87,29.75,14.36,0,1,ON
2019-08-1210:14:30.3830,0.04,0.02,0.09,-1.38,-0.38,-9.46,16.94,-22.37,29.75,14.36,0,1,ON
2019-08-1210:14:30.3830,0.04,0.02,0.09,-1.38,-0.38,-9.46,16.94,-22.37,29.75,14.361,0,1,ON
2019-08-1210:14:30.5030,-0.01,0.04,0.1,-1.38,-0.38,-9.46,16.94,-22.37,29.75,14.361,0,1,ON
2019-08-1210:14:30.5030,-0.01,0.04,0.1,-1.38,-0.38,-9.46,16.94,-22.37,29.75,14.356,0,1,ON
2019-08-1210:14:30.5620,-0.02,0.01,0.2,-1.38,-0.38,-9.46,15.75,-23.31,29.75,14.356,0,1,ON
2019-08-1210:14:30.5620,-0.02,0.01,0.2,-1.38,-0.38,-9.46,15.75,-23.31,29.75,14.356,0,1,ON
2019-08-1210:14:30.6530,0.03,0.11,0.23,-1.38,-0.38,-9.46,15.88,-19.19,29.75,14.356,0,1,ON
2019-08-1210:14:30.6530,0.03,0.11,0.23,-1.38,-0.38,-9.46,15.88,-19.19,29.75,14.355,0,1,ON
2019-08-1210:14:30.7730,0.06,0.11,0.35,-1.38,-0.38,-9.46,15.88,-19.19,29.75,14.355,0,1,ON
2019-08-1210:14:30.7730,0.06,0.11,0.35,-1.38,-0.38,-9.46,15.88,-19.19,29.75,14.357,0,1,ON
2019-08-1210:14:30.8630,0.06,0.11,0.35,-1.38,-0.38,-9.46,15.88,-19.19,29.75,14.357,0,1,ON
2019-08-1210:14:30.8630,0.06,0.11,0.35,-1.38,-0.38,-9.46,15.88,-19.19,29.75,14.357,0,1,ON
2019-08-1210:14:31.0130,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,29.75,14.357,0,1,ON
2019-08-1210:14:31.0130,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,29.75,14.359,0,1,ON
2019-08-1210:14:31.0730,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,29.75,14.359,0,1,ON
2019-08-1210:14:31.0730,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,24.12,14.355,0,1,ON
2019-08-1210:14:31.1630,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,24.12,14.355,0,1,ON
2019-08-1210:14:31.1630,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,26.75,14.355,0,1,ON
2019-08-1210:14:31.2530,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,26.75,14.355,0,1,ON
2019-08-1210:14:31.2530,0.07,0.04,0.22,-1.3,-0.42,-9.73,15.88,-19.19,26.75,14.355,0,1,ON
2019-08-1210:14:31.4030,-0.2,-0.08,0.05,-1.3,-0.42,-9.73,15.88,-19.19,26.75,14.355,0,1,ON
2019-08-1210:14:31.4030,-0.2,-0.08,0.05,-1.3,-0.42,-9.73,15.88,-19.19,26.75,14.361,0,1,ON
2019-08-1210:14:31.4630,-0.23,-0.22,0.15,-1.3,-0.42,-9.73,15.88,-19.19,26.75,14.361,0,1,ON
2019-08-1210:14:31.4630,-0.23,-0.22,0.15,-1.3,-0.42,-9.73,15.88,-19.19,26.75,14.365,0,1,ON
2019-08-1210:14:31.5530,0.03,0.02,-0.08,-1.3,-0.42,-9.73,17.62,-22.37,26.75,14.365,0,1,ON
2019-08-1210:14:31.5530,0.03,0.02,-0.08,-1.3,-0.42,-9.73,17.62,-22.37,26.75,14.35,0,1,ON
2019-08-1210:14:31.6430,0.01,-0.07,-0.11,-1.46,0.5,-9.69,19.19,-22.31,26.75,14.35,0,1,ON
2019-08-1210:14:31.6430,0.01,-0.07,-0.11,-1.46,0.5,-9.69,19.19,-22.31,26.75,14.344,0,1,ON
2019-08-1210:14:31.7630,0,-0.01,-0.21,-1.46,0.5,-9.69,19.19,-22.31,26.75,14.344,0,1,ON
2019-08-1210:14:31.7630,0,-0.01,-0.21,-1.46,0.5,-9.69,19.19,-22.31,26.75,14.331,0,1,ON
2019-08-1210:14:31.8520,-0.01,0.07,-0.21,-1.46,0.5,-9.69,19.19,-22.31,26.75,14.331,0,1,ON
2019-08-1210:14:31.8520,-0.01,0.07,-0.21,-1.46,0.5,-9.69,19.19,-22.31,26.75,14.212,0,1,ON
2019-08-1210:14:31.9730,-0.01,0.07,-0.21,-1.68,0.19,-9.69,19.19,-22.31,26.75,14.212,0,1,ON
2019-08-1210:14:31.9730,-0.01,0.07,-0.21,-1.68,0.19,-9.69,19.19,-22.31,26.75,14.223,0,1,ON
2019-08-1210:14:32.0930,-0.01,0.07,-0.21,-1.8,0.34,-9.84,19.19,-22.31,26.75,14.223,0,1,ON
2019-08-1210:14:32.0930,-0.01,0.07,-0.21,-1.8,0.34,-9.84,19.19,-22.31,26.75,14.233,0,1,ON
2019-08-1210:14:32.1530,-0.01,0.07,-0.21,-1.8,0.34,-9.84,19.19,-22.31,26.75,14.233,0,1,ON
2019-08-1210:14:32.1530,-0.01,0.07,-0.21,-1.8,0.34,-9.84,19.19,-22.31,26.69,14.251,0,1,ON
2019-08-1210:14:32.2420,-0.01,0.07,-0.21,-1.8,0.34,-9.84,19.19,-22.31,26.69,14.251,0,1,ON
2019-08-1210:14:32.2420,-0.01,0.07,-0.21,-1.8,0.34,-9.84,19.19,-22.31,23.12,14.289,0,1,ON
2019-08-1210:14:32.3630,-0.01,0.07,-0.21,-2.03,0.65,-9.77,19.19,-22.31,23.12,14.289,0,1,ON
2019-08-1210:14:32.3630,-0.01,0.07,-0.21,-2.03,0.65,-9.77,19.19,-22.31,23.12,14.286,0,1,ON
2019-08-1210:14:32.4520,-0.01,-0.08,-0.01,-2.03,0.65,-9.77,19.19,-22.31,23.12,14.286,0,1,ON
2019-08-1210:14:32.4520,-0.01,-0.08,-0.01,-2.03,0.65,-9.77,19.19,-22.31,23.12,14.264,0,1,ON
2019-08-1210:14:32.5720,0.07,-0.29,0.11,-2.03,0.65,-9.77,19.19,-22.31,23.12,14.264,0,1,ON
2019-08-1210:14:32.5720,0.07,-0.29,0.11,-2.03,0.65,-9.77,19.19,-22.31,23.12,14.283,0,1,ON
2019-08-1210:14:32.6320,0.07,-0.29,0.11,-4.37,-0.54,-10.65,19.87,-21.62,23.12,14.283,0,1,ON
2019-08-1210:14:32.6320,0.07,-0.29,0.11,-4.37,-0.54,-10.65,19.87,-21.62,23.12,14.19,0,1,ON
2019-08-1210:14:32.7520,0.34,-0.16,0.57,-3.33,-0.42,-9.39,19.44,-24.75,23.12,14.19,0,1,ON
2019-08-1210:14:32.7520,0.34,-0.16,0.57,-3.33,-0.42,-9.39,19.44,-24.75,23.12,14.164,0,1,ON
2019-08-1210:14:32.8420,0.26,-0.48,0.45,-3.33,-0.42,-9.39,19.44,-24.75,23.12,14.164,0,1,ON
2019-08-1210:14:32.8420,0.26,-0.48,0.45,-3.33,-0.42,-9.39,19.44,-24.75,23.12,14.183,0,1,ON
2019-08-1210:14:32.9620,0.26,-0.48,0.45,-3.33,-0.42,-9.39,19.44,-24.75,23.12,14.183,0,1,ON
2019-08-1210:14:32.9620,0.26,-0.48,0.45,-3.33,-0.42,-9.39,19.44,-24.75,23.12,14.181,0,1,ON
2019-08-1210:14:33.0830,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,23.12,14.181,0,1,ON
2019-08-1210:14:33.0830,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,23.12,14.183,0,1,ON
2019-08-1210:14:33.1430,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,23.12,14.183,0,1,ON
2019-08-1210:14:33.1430,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,23.12,14.188,0,1,ON
2019-08-1210:14:33.2330,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,23.12,14.188,0,1,ON
2019-08-1210:14:33.2330,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,16.62,14.195,0,1,ON
2019-08-1210:14:33.3710,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,16.62,14.195,0,1,ON
2019-08-1210:14:33.3710,0.26,-0.48,0.45,-2.53,1.99,-9.92,19.44,-24.75,21.44,14.204,0,1,ON
2019-08-1210:14:33.4420,0.16,-0.49,-0.24,-4.98,1.42,-9.27,19.44,-24.75,21.44,14.204,0,1,ON
2019-08-1210:14:33.4420,0.16,-0.49,-0.24,-4.98,1.42,-9.27,19.44,-24.75,15.56,14.205,0,1,ON
2019-08-1210:14:33.5620,0.12,-0.2,0.33,-4.98,1.42,-9.27,19.44,-24.75,15.56,14.205,0,1,ON
2019-08-1210:14:33.5620,0.12,-0.2,0.33,-4.98,1.42,-9.27,19.44,-24.75,19.12,14.21,0,1,ON
2019-08-1210:14:33.6520,-0.11,-0.46,0.34,-4.98,1.42,-9.27,19.44,-24.75,19.12,14.21,0,1,ON
2019-08-1210:14:33.6520,-0.11,-0.46,0.34,-4.98,1.42,-9.27,19.44,-24.75,19.12,14.212,0,1,ON
2019-08-1210:14:33.7420,-0.11,-0.46,0.34,-4.98,1.42,-9.27,22.62,-25.56,19.12,14.212,0,1,ON
2019-08-1210:14:33.7420,-0.11,-0.46,0.34,-4.98,1.42,-9.27,22.62,-25.56,19.12,14.209,0,1,ON
2019-08-1210:14:33.8320,0.14,0.16,0.19,-4.14,1.04,-8.89,23.37,-24.44,19.12,14.209,0,1,ON
2019-08-1210:14:33.8320,0.14,0.16,0.19,-4.14,1.04,-8.89,23.37,-24.44,19.12,14.212,0,1,ON
2019-08-1210:14:33.9520,0.21,0.01,0.1,-4.14,1.04,-8.89,24.12,-26.94,19.12,14.212,0,1,ON
2019-08-1210:14:33.9520,0.21,0.01,0.1,-4.14,1.04,-8.89,24.12,-26.94,19.12,14.212,0,1,ON
2019-08-1210:14:34.0420,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,19.12,14.212,0,1,ON
2019-08-1210:14:34.0420,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,19.12,14.215,0,1,ON
2019-08-1210:14:34.2680,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,19.12,14.216,0,1,ON
2019-08-1210:14:34.2680,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,16.5,14.22,0,1,ON
2019-08-1210:14:34.2840,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,20.87,14.228,0,1,ON
2019-08-1210:14:34.2840,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,18.75,14.234,0,1,ON
2019-08-1210:14:34.5070,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,20.44,14.24,0,1,ON
2019-08-1210:14:34.5070,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,20.44,14.251,0,1,ON
2019-08-1210:14:34.5250,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,20.44,14.249,0,1,ON
2019-08-1210:14:34.5250,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,20.44,14.251,0,1,ON
2019-08-1210:14:34.7420,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,20.44,14.251,0,1,ON
2019-08-1210:14:34.7420,0.24,0.1,0.02,-4.14,1.04,-8.89,24.19,-26.5,20.44,14.255,0,1,ON
2019-08-1210:14:34.7590,-0.01,0.06,0,-4.14,1.04,-8.89,24.06,-25.87,20.44,14.257,0,1,ON
2019-08-1210:14:34.7590,-0.01,0.06,0,-4.14,1.04,-8.89,25.12,-23.06,16.94,14.255,0,1,ON
2019-08-1210:14:34.7760,0.06,0.03,-0.01,-4.14,1.04,-8.89,24.19,-25.12,21.94,14.254,0,1,ON
2019-08-1210:14:34.7760,0.06,0.03,-0.01,-4.14,1.04,-8.89,25.5,-21.69,21.94,14.254,0,1,ON
2019-08-1210:14:34.9780,0.03,0.05,-0.03,-4.14,1.04,-8.89,25.5,-21.69,20.06,14.245,0,1,ON
2019-08-1210:14:34.9780,0.03,0.05,-0.03,-4.14,1.04,-8.89,25.5,-21.69,18.44,14.233,0,1,ON
2019-08-1210:14:34.9950,-0.01,-0.04,-0.04,-4.14,1.04,-8.89,25.5,-21.69,18.44,14.233,0,1,ON
2019-08-1210:14:34.9950,-0.01,-0.04,-0.04,-4.14,1.04,-8.89,25.5,-21.69,18.44,14.225,0,1,ON
2019-08-1210:14:35.1550,-0.07,0.04,-0.1,-4.14,1.04,-8.89,25.5,-21.69,18.44,14.232,0,1,ON
2019-08-1210:14:35.1710,0.03,0.05,-0.13,-4.14,1.04,-8.89,25.5,-21.69,18.44,14.24,0,1,ON
2019-08-1210:14:35.3350,0.03,0.05,-0.13,-4.14,1.04,-8.89,24.31,-24.19,18.44,14.252,0,1,ON
2019-08-1210:14:35.4980,0.03,0.05,-0.13,-4.14,1.04,-8.89,24,-21.31,19.75,14.25,0,1,ON
2019-08-1210:14:35.5110,0.03,0.05,-0.13,-3.14,1.04,-9.39,24,-21.31,19.75,14.25,0,1,ON
2019-08-1210:14:35.6780,0.03,0.05,-0.13,-3.22,1.3,-9.54,24.5,-23.06,17.87,14.242,0,1,ON
2019-08-1210:14:35.6930,-0.12,0.18,-0.13,-3.22,1.3,-9.54,22.19,-23.81,17.87,14.232,0,1,ON
2019-08-1210:14:35.8440,-0.04,0.04,-0.03,-3.22,1.3,-9.54,22.19,-23.81,18.87,14.228,0,1,ON
2019-08-1210:14:35.8580,0.02,0,-0.03,-3.22,1.3,-9.54,22.19,-23.81,21.56,14.227,0,1,ON
2019-08-1210:14:36.0190,-0.06,-0.01,-0.02,-3.22,1.3,-9.54,22.19,-23.81,21.56,14.227,0,1,ON
2019-08-1210:14:36.1750,-0.06,-0.01,-0.02,-3.22,1.3,-9.54,22.19,-23.81,21.56,14.227,0,1,ON
2019-08-1210:14:36.1890,-0.06,-0.01,-0.02,-3.22,1.3,-9.54,22.19,-23.81,21.56,14.229,0,1,ON
2019-08-1210:14:36.3450,-0.06,-0.01,-0.02,-3.22,1.3,-9.54,23.5,-23.75,21.56,14.227,0,1,ON
2019-08-1210:14:36.3590,-0.06,-0.01,-0.02,-3.22,1.3,-9.54,23.5,-23.75,21.56,14.229,0,1,ON
2019-08-1210:14:36.5170,0.14,-0.11,0.25,-3.22,1.3,-9.54,24,-24.87,21.56,14.231,0,1,ON
2019-08-1210:14:36.6710,0.14,-0.11,0.25,-3.22,1.3,-9.54,24,-24.87,18.87,14.229,0,1,ON
2019-08-1210:14:36.6850,0.14,-0.11,0.25,-3.22,1.3,-9.54,22.81,-24.12,23.81,14.232,0,1,ON
2019-08-1210:14:36.8460,0.33,-0.09,0.04,-3.22,1.3,-9.54,22.69,-22.37,23.81,14.24,0,1,ON
2019-08-1210:14:36.8610,-0.04,-0.24,-0.11,-3.22,1.3,-9.54,22.69,-22.37,23.75,14.24,0,1,ON
2019-08-1210:14:37.0280,-0.2,0.21,-0.27,-3.22,1.3,-9.54,22.69,-22.37,23.75,14.242,0,1,ON
2019-08-1210:14:37.0420,-0.05,0.09,-0.2,-3.22,1.3,-9.54,22.69,-22.37,23.75,14.24,0,1,ON
2019-08-1210:14:37.1940,-0.21,0.08,-0.12,-3.22,1.3,-9.54,22.69,-22.37,23.75,14.252,0,1,ON
2019-08-1210:14:37.3540,-0.21,0.08,-0.12,-3.83,-0.04,-9.04,22.69,-22.37,23.75,14.293,0,1,ON
2019-08-1210:14:37.3670,0.11,-0.13,0.18,-3.83,-0.04,-9.04,22.69,-22.37,23.75,14.325,0,1,ON
2019-08-1210:14:37.5250,0.11,-0.13,0.18,-3.83,-0.04,-9.04,22.81,-24.12,23.75,14.294,0,1,ON
2019-08-1210:14:37.5880,0.14,-0.03,0.2,-3.83,-0.04,-9.04,22.5,-23,23.75,14.26,0,1,ON
2019-08-1210:14:37.6590,0.14,-0.03,0.2,-3.56,0.38,-9.27,22.5,-23,26.31,14.125,0,1,ON
2019-08-1210:14:37.7160,0.14,-0.03,0.2,-3.48,0.46,-9.23,23.56,-21.62,26.31,14.111,0,1,ON
2019-08-1210:14:37.7920,0.14,-0.03,0.2,-3.48,0.46,-9.23,23.56,-21.62,24.62,14.193,0,1,ON
2019-08-1210:14:37.9120,-0.08,0.04,-0.07,-3.48,0.46,-9.23,23.56,-21.62,24.62,14.27,0,1,ON
2019-08-1210:14:38.0020,-0.13,0.04,-0.06,-3.48,0.46,-9.23,23.56,-21.62,24.62,13.824,0,1,ON
2019-08-1210:14:38.1220,-0.09,0.05,-0.07,-3.48,0.46,-9.23,23.56,-21.62,24.62,13.857,0,1,ON
2019-08-1210:14:38.2420,-0.09,0.05,-0.07,-3.07,0.23,-9.35,23.56,-21.62,24.62,14.154,0,1,ON
2019-08-1210:14:38.3030,-0.09,0.05,-0.07,-3.14,0.27,-9.46,23.56,-21.62,24.62,14.255,0,1,ON
2019-08-1210:14:38.3920,-0.09,0.05,-0.07,-3.14,0.27,-9.46,23.56,-21.62,24.62,14.252,0,1,ON
2019-08-1210:14:38.5420,-0.09,0.05,-0.07,-3.14,0.27,-9.46,18.87,-23.31,24.62,14.269,0,1,ON
