Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1413:19:09.0050,0.03,-0.01,-0.02,4.94,-1.97,8.45,19.44,-16.5,-115.12,10.529,1,1,ON,
2019-08-1413:19:09.0960,0.02,0.06,0.02,4.94,-1.97,8.45,19.44,-16.5,-116.37,10.526,1,1,ON,
2019-08-1413:19:09.2150,0.03,-0.02,0.01,4.94,-1.97,8.45,19.44,-16.5,-116.37,10.523,1,1,ON,
2019-08-1413:19:09.3060,0.03,-0.02,0.01,4.48,-2.12,8.41,19.44,-16.5,-116.37,10.526,1,1,ON,
2019-08-1413:19:09.3960,-0.03,0.04,-0.02,4.48,-2.12,8.41,19.44,-16.5,-116.37,10.551,1,1,ON,
2019-08-1413:19:09.4850,0.0,0.02,-0.07,4.48,-2.12,8.41,19.44,-16.5,-116.37,10.55,1,1,ON,
2019-08-1413:19:09.6050,-0.0,0.04,-0.05,4.48,-2.12,8.41,19.44,-16.5,-116.37,10.557,1,1,ON,
2019-08-1413:19:09.6960,-0.06,0.03,-0.14,4.48,-2.12,8.41,19.44,-16.5,-116.37,10.575,1,1,ON,
2019-08-1413:19:09.7850,-0.08,-0.09,-0.13,4.48,-2.12,8.41,19.44,-16.5,-116.37,10.635,1,1,ON,
2019-08-1413:19:09.8750,-0.01,-0.08,-0.07,4.48,-2.12,8.41,19.44,-16.5,-116.37,10.661,1,1,ON,
2019-08-1413:19:09.9960,-0.01,-0.08,-0.07,4.48,-2.12,8.41,20.62,-16.94,-116.37,10.672,1,1,ON,
2019-08-1413:19:10.0860,0.08,-0.07,0.02,4.48,-2.12,8.41,20.62,-16.94,-117.5,10.68,1,1,ON,
2019-08-1413:19:10.2060,-0.03,-0.03,-0.05,4.48,-2.12,8.41,20.62,-16.94,-117.5,10.683,1,1,ON,
2019-08-1413:19:10.2950,-0.03,-0.03,-0.05,4.48,-2.12,8.41,19.5,-15.13,-117.5,10.69,1,1,ON,
2019-08-1413:19:10.4160,-0.03,-0.03,-0.05,4.25,-2.16,8.6,19.5,-15.13,-119.69,10.694,1,1,ON,
2019-08-1413:19:10.4750,0.05,0.03,-0.01,4.25,-2.16,8.6,19.5,-15.13,-119.69,10.679,1,1,ON,
2019-08-1413:19:10.6260,0.08,0.01,0.09,4.25,-2.16,8.6,19.5,-15.13,-119.69,10.663,1,1,ON,
2019-08-1413:19:10.6860,0.03,-0.01,0.28,4.25,-2.16,8.6,19.5,-15.13,-119.69,10.637,1,1,ON,
2019-08-1413:19:10.7760,0.06,-0.78,-0.02,4.25,-2.16,8.6,19.5,-15.13,-119.69,10.565,1,1,ON,
2019-08-1413:19:10.8650,0.33,-2.03,-0.49,4.25,-2.16,8.6,19.5,-15.13,-119.69,10.51,1,1,ON,
2019-08-1413:19:10.9850,0.33,-2.03,-0.49,4.25,-2.16,8.6,5.56,-19.56,-119.69,10.426,1,1,ON,
2019-08-1413:19:11.0750,0.33,-2.03,-0.49,7.28,-0.94,4.84,5.56,-19.56,-117.44,10.389,1,1,ON,
2019-08-1413:19:11.1960,0.33,-2.03,-0.49,7.28,-0.94,4.84,3.44,-24.87,-117.44,10.31,1,1,ON,
2019-08-1413:19:11.2850,0.33,-2.03,-0.49,7.28,-0.94,4.84,1.69,-29.94,-117.31,10.316,1,1,ON,
2019-08-1413:19:11.3750,0.33,-2.03,-0.49,7.59,2.05,6.64,1.69,-29.94,-120.0,10.299,1,1,ON,
2019-08-1413:19:11.4650,0.2,0.29,0.22,7.59,2.05,6.64,1.69,-29.94,-120.0,10.312,1,1,ON,
2019-08-1413:19:11.5850,0.15,0.5,0.42,7.59,2.05,6.64,1.69,-29.94,-120.0,10.309,1,1,ON,
2019-08-1413:19:11.6760,-0.12,0.14,0.19,7.59,2.05,6.64,1.69,-29.94,-120.0,10.297,1,1,ON,
2019-08-1413:19:11.7950,0.11,0.02,0.18,7.59,2.05,6.64,1.69,-29.94,-120.0,10.273,1,1,ON,
2019-08-1413:19:11.8560,-0.43,0.31,-0.13,7.59,2.05,6.64,1.69,-29.94,-120.0,10.304,1,1,ON,
2019-08-1413:19:11.9750,-0.26,0.46,0.13,7.59,2.05,6.64,1.69,-29.94,-120.0,10.316,1,1,ON,
2019-08-1413:19:12.0650,-0.26,0.46,0.13,7.59,2.05,6.64,8.06,-29.0,-120.0,10.339,1,1,ON,
2019-08-1413:19:12.1860,0.11,-0.07,0.13,7.59,2.05,6.64,8.06,-29.0,-122.62,10.373,1,1,ON,
2019-08-1413:19:12.2760,0.11,-0.07,0.13,7.59,2.05,6.64,9.5,-29.75,-122.62,10.424,1,1,ON,
2019-08-1413:19:12.3650,0.11,-0.07,0.13,7.59,2.05,6.64,10.63,-29.44,-121.37,10.474,1,1,ON,
2019-08-1413:19:12.4550,0.11,-0.07,0.13,6.36,1.05,7.11,10.63,-29.44,-120.0,10.489,1,1,ON,
2019-08-1413:19:12.5750,-0.16,0.25,0.06,6.36,1.05,7.11,10.63,-29.44,-120.0,10.524,1,1,ON,
2019-08-1413:19:12.6950,-0.11,0.18,0.05,6.36,1.05,7.11,10.63,-29.44,-120.0,10.541,1,1,ON,
2019-08-1413:19:12.7850,-0.11,0.18,0.05,6.17,0.6,7.6,10.63,-29.44,-120.0,10.553,1,1,ON,
2019-08-1413:19:12.8770,0.0,-0.01,0.04,6.17,0.6,7.6,10.63,-29.44,-120.0,10.553,1,1,ON,
2019-08-1413:19:12.9650,0.0,-0.01,0.04,5.94,0.63,7.37,10.63,-29.44,-120.0,10.57,1,1,ON,
2019-08-1413:19:13.0550,0.0,-0.01,0.04,5.94,0.63,7.37,9.88,-30.37,-120.0,10.588,1,1,ON,
2019-08-1413:19:13.1750,0.0,-0.01,0.04,5.94,0.63,7.37,14.0,-28.0,-123.0,10.602,1,1,ON,
2019-08-1413:19:13.2660,0.0,-0.01,0.04,5.94,0.63,7.37,11.31,-30.75,-118.19,10.604,1,1,ON,
2019-08-1413:19:13.3560,0.0,-0.01,0.04,5.94,0.63,7.37,12.88,-26.25,-121.75,10.625,1,1,ON,
2019-08-1413:19:13.4450,0.0,-0.01,0.04,6.28,0.75,7.49,12.88,-26.25,-117.62,10.622,1,1,ON,
2019-08-1413:19:13.5660,-0.03,-0.02,0.02,6.28,0.75,7.49,12.88,-26.25,-117.62,10.626,1,1,ON,
2019-08-1413:19:13.6560,-0.03,-0.02,0.02,6.09,0.75,7.91,12.88,-26.25,-117.62,10.631,1,1,ON,
2019-08-1413:19:13.7750,-0.01,-0.01,0.1,6.09,0.75,7.91,12.88,-26.25,-117.62,10.644,1,1,ON,
2019-08-1413:19:13.8650,0.04,-0.01,0.04,6.09,0.75,7.91,12.88,-26.25,-117.62,10.671,1,1,ON,
2019-08-1413:19:13.9860,0.06,-0.1,0.01,6.09,0.75,7.91,12.88,-26.25,-117.62,10.698,1,1,ON,
2019-08-1413:19:14.0450,-0.01,0.04,0.01,6.09,0.75,7.91,12.88,-26.25,-117.62,10.707,1,1,ON,
2019-08-1413:19:14.1650,0.07,-0.02,0.04,6.09,0.75,7.91,12.88,-26.25,-117.62,10.71,1,1,ON,
2019-08-1413:19:14.2550,0.01,0.01,0.04,6.09,0.75,7.91,12.88,-26.25,-117.62,10.71,1,1,ON,
2019-08-1413:19:14.3450,0.01,0.01,0.04,6.09,0.75,7.91,12.13,-30.12,-117.62,10.666,1,1,ON,
2019-08-1413:19:14.4350,0.01,0.01,0.04,6.09,0.75,7.91,11.5,-30.56,-118.37,10.592,1,1,ON,
2019-08-1413:19:14.5560,0.01,0.01,0.04,6.32,2.09,6.8,11.5,-30.56,-120.5,10.463,1,1,ON,
2019-08-1413:19:14.6460,0.01,0.01,0.04,6.32,2.01,5.07,11.5,-30.56,-120.5,10.391,1,1,ON,
2019-08-1413:19:14.7650,0.01,0.01,0.04,6.32,2.01,5.07,-2.06,-27.31,-120.5,10.382,1,1,ON,
2019-08-1413:19:14.8550,0.01,0.01,0.04,8.27,0.86,3.39,-2.06,-27.31,-117.25,10.361,1,1,ON,
2019-08-1413:19:14.9450,-0.63,-0.93,-0.21,8.27,0.86,3.39,-2.06,-27.31,-117.25,10.269,1,1,ON,
2019-08-1413:19:15.0350,-0.47,-0.87,-0.04,8.27,0.86,3.39,-2.06,-27.31,-117.25,10.385,1,1,ON,
2019-08-1413:19:15.1560,-0.47,-0.87,-0.04,8.27,0.86,3.39,-12.0,-20.94,-117.25,10.453,1,1,ON,
2019-08-1413:19:15.2450,-0.07,-1.03,0.24,8.27,0.86,3.39,-12.0,-20.94,-104.44,10.48,1,1,ON,
2019-08-1413:19:15.3350,0.12,-1.14,0.48,8.27,0.86,3.39,-12.0,-20.94,-104.44,10.812,1,1,ON,
2019-08-1413:19:15.4250,0.12,-1.14,0.48,8.27,0.86,3.39,-16.31,-15.31,-104.44,10.996,1,1,ON,
2019-08-1413:19:15.5450,0.12,-1.14,0.48,10.15,-0.52,-3.39,-16.31,-15.31,-97.31,11.321,1,1,ON,
2019-08-1413:19:15.6350,-0.05,-0.63,0.4,10.15,-0.52,-3.39,-16.31,-15.31,-97.31,11.337,1,1,ON,
2019-08-1413:19:15.7550,-0.05,-0.63,0.4,10.15,-0.52,-3.39,-14.06,-6.69,-97.31,11.516,1,1,ON,
2019-08-1413:19:15.8450,-0.18,-0.17,0.21,10.15,-0.52,-3.39,-14.06,-6.69,-86.87,11.53,1,1,ON,
2019-08-1413:19:15.9360,-0.18,-0.17,0.21,8.77,-1.82,-4.31,-14.06,-6.69,-86.87,11.547,1,1,ON,
2019-08-1413:19:16.0260,-0.18,-0.17,0.21,8.35,-1.97,-4.31,-14.06,-6.69,-86.87,11.546,1,1,ON,
2019-08-1413:19:16.1460,-0.18,-0.17,0.21,8.27,-2.01,-4.58,-14.06,-6.69,-86.87,11.543,1,1,ON,
2019-08-1413:19:16.2350,0.0,0.04,0.21,8.27,-2.01,-4.58,-14.06,-6.69,-86.87,11.558,1,1,ON,
2019-08-1413:19:16.3560,0.08,-0.13,0.11,8.27,-2.01,-4.58,-14.06,-6.69,-86.87,11.568,1,1,ON,
2019-08-1413:19:16.4160,0.08,-0.13,0.11,8.27,-2.01,-4.58,-13.81,-4.87,-86.87,11.564,1,1,ON,
2019-08-1413:19:16.5350,0.08,-0.13,0.11,8.27,-2.01,-4.58,-12.31,-2.56,-82.94,11.598,1,1,ON,
2019-08-1413:19:16.6250,0.08,-0.13,0.11,8.27,-2.01,-4.58,-12.63,-1.25,-80.44,11.604,1,1,ON,
2019-08-1413:19:16.7460,-0.13,-1.16,0.55,8.27,-2.01,-4.58,-12.63,-1.25,-81.44,11.353,1,1,ON,
2019-08-1413:19:16.8360,-0.29,-0.74,0.32,8.27,-2.01,-4.58,-12.63,-1.25,-81.44,11.826,1,1,ON,
2019-08-1413:19:16.9270,-0.28,-0.14,0.1,8.27,-2.01,-4.58,-12.63,-1.25,-81.44,11.753,1,1,ON,
2019-08-1413:19:17.0150,-0.28,-0.14,0.1,5.86,-3.2,-6.23,-12.63,-1.25,-81.44,11.694,1,1,ON,
2019-08-1413:19:17.1360,-0.28,-0.14,0.1,5.06,-3.96,-7.76,-12.63,-1.25,-81.44,11.755,1,1,ON,
2019-08-1413:19:17.2560,0.8,-0.96,-1.16,5.06,-3.96,-7.76,-12.63,-1.25,-81.44,11.824,1,1,ON,
2019-08-1413:19:17.3450,1.6,-1.24,-1.45,5.06,-3.96,-7.76,-12.63,-1.25,-81.44,11.693,1,1,ON,
2019-08-1413:19:17.4350,1.6,-1.24,-1.45,5.06,-3.96,-7.76,-11.25,-3.81,-81.44,11.566,1,1,ON,
2019-08-1413:19:17.5250,1.6,-1.24,-1.45,5.06,-3.96,-7.76,-5.31,-0.06,-67.06,11.606,1,1,ON,
2019-08-1413:19:17.6150,2.55,-3.19,-0.36,5.06,-3.96,-7.76,-5.31,-0.06,-55.0,11.761,1,1,ON,
2019-08-1413:19:17.7350,-0.61,-1.1,-0.5,5.06,-3.96,-7.76,-5.31,-0.06,-55.0,11.321,1,1,ON,
2019-08-1413:19:17.8260,-0.77,-0.65,-0.24,5.06,-3.96,-7.76,-5.31,-0.06,-55.0,11.546,1,1,ON,
2019-08-1413:19:17.9150,-0.73,-0.63,-0.23,5.06,-3.96,-7.76,-5.31,-0.06,-55.0,11.623,1,1,ON,
2019-08-1413:19:18.0050,-1.08,-0.1,-0.06,5.06,-3.96,-7.76,-5.31,-0.06,-55.0,11.649,1,1,ON,
2019-08-1413:19:18.1250,-1.35,-0.11,0.24,5.06,-3.96,-7.76,-5.31,-0.06,-55.0,11.876,1,1,ON,
2019-08-1413:19:18.2150,-1.35,-0.11,0.24,5.06,-3.96,-7.76,12.63,-7.94,-55.0,11.951,1,1,ON,
2019-08-1413:19:18.3650,0.21,-0.49,0.46,5.06,-3.96,-7.76,12.63,-7.94,-42.31,11.958,1,1,ON,
2019-08-1413:19:18.4250,0.08,-0.24,0.26,5.06,-3.96,-7.76,12.63,-7.94,-42.31,11.937,1,1,ON,
2019-08-1413:19:18.5150,0.08,-0.24,0.26,5.06,-3.96,-7.76,17.5,-7.31,-42.31,11.686,1,1,ON,
2019-08-1413:19:18.6060,-2.87,-0.75,0.2,5.06,-3.96,-7.76,17.5,-7.31,-34.88,11.945,1,1,ON,
2019-08-1413:19:18.7250,-1.4,0.33,0.72,5.06,-3.96,-7.76,17.5,-7.31,-34.88,11.572,1,1,ON,
2019-08-1413:19:18.8150,-0.79,-0.32,0.73,5.06,-3.96,-7.76,17.5,-7.31,-34.88,11.477,1,1,ON,
2019-08-1413:19:18.9050,-0.97,-0.5,0.85,5.06,-3.96,-7.76,17.5,-7.31,-34.88,11.619,1,1,ON,
2019-08-1413:19:18.9960,-0.51,-0.5,1.78,5.06,-3.96,-7.76,17.5,-7.31,-34.88,11.457,1,1,ON,
2019-08-1413:19:19.1150,-0.51,-0.5,1.78,1.88,8.22,-5.08,17.5,-7.31,-34.88,11.462,1,0,ON,
2019-08-1413:19:19.2350,-1.84,1.3,6.6,1.88,8.22,-5.08,17.5,-7.31,-34.88,10.992,1,1,ON,
2019-08-1413:19:19.3260,-1.84,1.3,6.6,1.88,8.22,-5.08,19.12,-21.81,-34.88,11.456,0,1,ON,
2019-08-1413:19:19.4150,-1.84,1.3,6.6,1.88,8.22,-5.08,24.12,14.69,6.81,11.693,0,1,ON,
2019-08-1413:19:19.5050,-1.84,1.3,6.6,1.88,8.22,-5.08,13.13,10.44,1.69,11.741,0,1,ON,
2019-08-1413:19:19.5960,-1.84,1.3,6.6,-5.79,0.94,-8.1,13.13,10.44,7.12,11.493,1,0,ON,
2019-08-1413:19:19.7150,-1.84,1.3,6.6,-7.39,-0.13,-8.14,13.13,10.44,7.12,11.57,1,0,ON,
2019-08-1413:19:19.8050,-3.56,0.2,11.2,-7.39,-0.13,-8.14,13.13,10.44,7.12,11.987,0,1,ON,
2019-08-1413:19:19.8960,-3.56,0.2,11.2,-7.39,-0.13,-8.14,33.0,-13.44,7.12,11.819,0,1,ON,
2019-08-1413:19:19.9850,1.56,-0.5,-13.03,-7.39,-0.13,-8.14,33.0,-13.44,17.81,11.248,0,1,ON,
2019-08-1413:19:20.1060,-0.85,1.37,-6.55,-7.39,-0.13,-8.14,33.0,-13.44,17.81,11.989,1,0,ON,
2019-08-1413:19:20.2250,-0.08,0.56,-2.42,-7.39,-0.13,-8.14,33.0,-13.44,17.81,11.592,1,0,ON,
2019-08-1413:19:20.3150,-0.35,-0.18,-1.6,-7.39,-0.13,-8.14,33.0,-13.44,17.81,11.584,1,0,ON,
2019-08-1413:19:20.4050,-0.35,-0.18,-1.6,-7.39,-0.13,-8.14,16.69,-15.06,17.81,11.561,1,0,ON,
2019-08-1413:19:20.4950,-0.35,-0.18,-1.6,-7.39,-0.13,-8.14,21.19,-16.0,9.31,11.58,1,0,ON,
2019-08-1413:19:20.5850,-0.35,-0.18,-1.6,-7.39,-0.13,-8.14,18.81,-23.06,14.44,11.515,1,0,ON,
2019-08-1413:19:20.7050,-0.35,-0.18,-1.6,-3.41,-2.36,-8.83,18.81,-23.06,10.94,11.754,1,0,ON,
2019-08-1413:19:20.7960,-0.9,1.49,-5.08,-3.41,-2.36,-8.83,18.81,-23.06,10.94,11.973,1,0,ON,
2019-08-1413:19:20.9150,-2.13,-2.92,-3.29,-3.41,-2.36,-8.83,18.81,-23.06,10.94,11.993,1,0,ON,
2019-08-1413:19:20.9760,-2.89,-0.65,-4.48,-3.41,-2.36,-8.83,18.81,-23.06,10.94,12.059,1,0,ON,
2019-08-1413:19:21.0960,-0.57,1.8,-3.73,-3.41,-2.36,-8.83,18.81,-23.06,10.94,11.402,1,0,ON,
2019-08-1413:19:21.1850,0.55,1.59,-2.02,-3.41,-2.36,-8.83,18.81,-23.06,10.94,11.978,1,0,ON,
2019-08-1413:19:21.3050,-0.06,-0.24,-0.73,-3.41,-2.36,-8.83,18.81,-23.06,10.94,11.902,1,0,ON,
2019-08-1413:19:21.3950,-0.06,-0.24,-0.73,-3.41,-2.36,-8.83,17.44,15.06,10.94,12.022,1,0,ON,
2019-08-1413:19:21.4850,-0.06,-0.24,-0.73,-3.41,-2.36,-8.83,18.25,19.56,12.0,12.02,1,0,ON,
2019-08-1413:19:21.5750,-0.06,-0.24,-0.73,-3.41,-2.36,-8.83,16.75,14.5,10.06,11.865,1,0,ON,
2019-08-1413:19:21.6950,-0.06,-0.24,-0.73,-1.0,0.02,-9.14,16.75,14.5,6.62,11.928,1,0,ON,
2019-08-1413:19:21.7850,0.04,1.29,-1.1,-1.0,0.02,-9.14,16.75,14.5,6.62,11.899,1,0,ON,
2019-08-1413:19:21.9060,0.04,1.29,-1.1,-1.0,0.02,-9.14,11.5,19.31,6.62,12.01,1,0,ON,
2019-08-1413:19:21.9950,-0.12,-0.39,0.14,-1.0,0.02,-9.14,11.5,19.31,12.38,12.031,1,0,ON,
2019-08-1413:19:22.0860,-0.01,-0.18,-0.02,-1.0,0.02,-9.14,11.5,19.31,12.38,11.98,1,0,ON,
2019-08-1413:19:22.1750,0.05,0.44,-0.01,-1.0,0.02,-9.14,11.5,19.31,12.38,11.935,1,0,ON,
2019-08-1413:19:22.2960,0.0,-0.05,0.0,-1.0,0.02,-9.14,11.5,19.31,12.38,12.002,1,0,ON,
2019-08-1413:19:22.3850,0.0,0.01,0.0,-1.0,0.02,-9.14,11.5,19.31,12.38,12.009,1,0,ON,
2019-08-1413:19:22.4750,0.0,-0.01,0.0,-1.0,0.02,-9.14,11.5,19.31,12.38,12.006,1,0,ON,
2019-08-1413:19:22.5650,0.0,-0.01,0.0,-1.0,0.02,-9.14,11.63,16.56,12.38,12.002,1,0,ON,
2019-08-1413:19:22.6850,0.0,-0.01,0.0,-1.0,0.02,-9.14,13.56,19.25,9.56,12.001,1,0,ON,
2019-08-1413:19:22.7770,0.0,-0.01,0.0,-1.0,0.02,-9.14,11.63,15.88,13.06,12.002,1,0,ON,
2019-08-1413:19:22.8950,0.0,-0.01,0.0,-1.0,0.02,-9.14,14.19,18.87,9.88,12.002,1,0,ON,
2019-08-1413:19:22.9850,-0.0,0.0,0.0,-1.0,0.02,-9.14,14.19,18.87,12.63,12.001,1,0,ON,
2019-08-1413:19:23.1050,-0.0,0.01,0.0,-1.0,0.02,-9.14,14.19,18.87,12.63,12.002,1,0,ON,
2019-08-1413:19:23.1650,-0.0,0.01,0.0,0.96,-0.25,-9.67,14.19,18.87,12.63,12.001,1,0,ON,
2019-08-1413:19:23.2850,-0.0,0.01,0.0,0.96,-0.25,-9.67,14.19,18.87,12.63,12.002,1,0,ON,
2019-08-1413:19:23.3750,-0.0,-0.0,0.0,0.96,-0.25,-9.67,14.19,18.87,12.63,12.003,1,0,ON,
2019-08-1413:19:23.4650,0.0,0.0,0.0,0.96,-0.25,-9.67,14.19,18.87,12.63,12.002,1,0,ON,
2019-08-1413:19:23.5550,-0.0,0.0,-0.0,0.96,-0.25,-9.67,14.19,18.87,12.63,12.002,1,0,ON,
2019-08-1413:19:23.6780,-0.0,0.0,-0.0,0.96,-0.25,-9.67,12.88,19.19,12.63,12.003,1,0,ON,
2019-08-1413:19:23.7650,-0.0,0.0,-0.0,0.96,-0.25,-9.67,10.81,15.31,12.94,12.001,1,0,ON,
2019-08-1413:19:23.8850,-0.0,0.0,-0.0,0.96,-0.25,-9.67,13.31,17.5,9.25,12.001,1,0,ON,
2019-08-1413:19:23.9750,0.0,0.0,-0.0,0.96,-0.25,-9.67,13.31,17.5,11.94,12.002,1,0,ON,
2019-08-1413:19:24.0650,-0.0,0.0,0.0,0.96,-0.25,-9.67,13.31,17.5,11.94,12.003,1,0,ON,
2019-08-1413:19:24.1550,-0.0,0.0,0.0,0.96,-0.25,-9.71,13.31,17.5,11.94,12.004,1,0,ON,
2019-08-1413:19:24.2750,-0.0,0.0,0.0,0.92,-0.21,-9.67,13.31,17.5,11.94,12.001,1,0,ON,
2019-08-1413:19:24.3650,-0.0,0.0,0.0,0.92,-0.21,-9.67,12.44,16.81,11.94,12.001,1,0,ON,
2019-08-1413:19:24.4850,-0.0,-0.0,-0.01,0.92,-0.21,-9.67,12.44,16.81,10.5,12.001,1,0,ON,
2019-08-1413:19:24.5750,-0.0,-0.0,-0.01,0.92,-0.21,-9.67,13.56,17.75,10.5,12.002,1,0,ON,
2019-08-1413:19:24.6650,-0.0,-0.0,-0.01,0.92,-0.21,-9.67,13.38,19.44,10.81,12.001,1,0,ON,
2019-08-1413:19:24.7550,-0.0,-0.0,-0.01,0.92,-0.21,-9.67,12.31,16.37,14.19,12.0,1,0,ON,
2019-08-1413:19:24.8750,-0.0,-0.0,-0.01,0.92,-0.21,-9.67,13.44,17.75,10.06,12.003,1,0,ON,
2019-08-1413:19:24.9660,0.0,0.0,0.0,0.92,-0.21,-9.67,13.44,17.75,13.13,12.002,1,0,ON,
2019-08-1413:19:25.0550,0.0,0.0,0.0,0.92,-0.21,-9.67,13.44,17.75,13.13,12.002,1,0,ON,
2019-08-1413:19:25.1460,0.0,0.0,0.0,0.96,-0.21,-9.71,13.44,17.75,13.13,12.002,1,0,ON,
2019-08-1413:19:25.2650,0.0,0.0,0.0,0.96,-0.21,-9.71,13.44,17.75,13.13,12.002,1,0,ON,
2019-08-1413:19:25.3550,0.0,0.0,0.0,0.96,-0.21,-9.71,13.44,17.75,13.13,12.002,1,0,ON,
2019-08-1413:19:25.4750,0.0,0.0,0.0,0.96,-0.21,-9.71,13.44,17.75,13.13,12.001,1,0,ON,
2019-08-1413:19:25.5650,0.0,0.0,0.0,0.96,-0.21,-9.71,8.94,16.94,13.13,12.002,1,0,ON,
2019-08-1413:19:25.6850,0.0,0.0,0.0,0.96,-0.21,-9.71,14.63,19.06,8.94,12.001,1,0,ON,
2019-08-1413:19:25.7450,0.0,0.0,0.0,0.96,-0.21,-9.71,9.06,14.63,13.5,12.002,1,0,ON,
2019-08-1413:19:25.8650,0.0,0.0,0.0,0.96,-0.21,-9.71,9.06,14.63,8.56,12.003,1,0,ON,
2019-08-1413:19:25.9550,0.0,0.0,0.0,0.96,-0.21,-9.71,9.06,14.63,8.56,12.002,1,0,ON,
2019-08-1413:19:26.1050,0.0,0.0,0.0,0.96,-0.25,-9.71,9.06,14.63,8.56,12.004,1,0,ON,
2019-08-1413:19:26.1350,0.0,0.0,0.0,0.96,-0.25,-9.71,9.06,14.63,8.56,12.002,1,0,ON,
2019-08-1413:19:26.2560,0.0,0.0,0.0,0.96,-0.21,-9.71,9.06,14.63,8.56,12.002,1,0,ON,
2019-08-1413:19:26.3450,0.0,0.0,0.0,0.96,-0.21,-9.71,9.06,14.63,8.56,11.999,1,0,ON,
2019-08-1413:19:26.4650,0.0,0.0,0.0,0.96,-0.21,-9.71,9.06,14.63,8.56,12.0,1,0,ON,
2019-08-1413:19:26.5550,0.0,0.0,0.0,0.96,-0.21,-9.71,9.06,14.63,8.56,12.003,1,0,ON,
2019-08-1413:19:26.6450,0.0,0.0,0.0,0.96,-0.21,-9.71,14.25,19.62,8.56,12.002,1,0,ON,
2019-08-1413:19:26.7360,0.0,0.0,0.0,0.96,-0.21,-9.71,14.25,19.62,12.81,12.0,1,0,ON,
2019-08-1413:19:26.8580,0.0,0.0,0.0,0.96,-0.21,-9.71,14.25,19.62,12.81,12.003,1,0,ON,
2019-08-1413:19:26.9460,0.0,0.0,0.0,0.96,-0.21,-9.71,14.25,19.62,12.81,12.004,1,0,ON,
2019-08-1413:19:27.0350,0.0,0.0,0.0,0.96,-0.21,-9.71,14.25,19.62,12.81,12.003,1,0,ON,
2019-08-1413:19:27.2150,0.0,0.0,0.0,0.96,-0.21,-9.71,13.06,15.81,12.81,12.003,1,0,ON,
2019-08-1413:19:27.2450,0.0,0.0,0.0,0.96,-0.21,-9.71,13.06,15.81,10.88,12.001,1,0,ON,
2019-08-1413:19:27.3360,0.0,0.0,0.0,0.96,-0.21,-9.71,13.06,15.81,10.88,12.002,1,0,ON,
2019-08-1413:19:27.4850,0.0,0.0,0.0,0.96,-0.21,-9.71,13.06,15.81,10.88,12.002,1,0,ON,
2019-08-1413:19:27.5450,0.0,0.0,0.0,0.96,-0.21,-9.71,13.06,15.81,10.88,12.002,1,0,ON,
2019-08-1413:19:27.6350,0.0,0.0,0.0,0.96,-0.21,-9.71,16.12,18.0,10.88,12.003,1,0,ON,
2019-08-1413:19:27.7250,0.0,0.0,0.0,0.96,-0.21,-9.71,16.12,18.0,13.19,12.0,1,0,ON,
2019-08-1413:19:27.8450,0.0,0.0,0.0,0.96,-0.21,-9.71,16.12,18.0,13.19,12.002,1,0,ON,
2019-08-1413:19:27.9350,0.0,0.0,0.0,0.96,-0.21,-9.71,11.56,15.81,13.19,12.003,1,0,ON,
2019-08-1413:19:28.0250,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,9.5,12.003,1,0,ON,
2019-08-1413:19:28.1160,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,14.25,12.004,1,0,ON,
2019-08-1413:19:28.2350,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,14.25,12.001,1,0,ON,
2019-08-1413:19:28.3250,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,14.25,12.003,1,0,ON,
2019-08-1413:19:28.4450,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,14.25,12.002,1,0,ON,
2019-08-1413:19:28.5350,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,14.25,12.003,1,0,ON,
2019-08-1413:19:28.6250,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,14.25,12.003,1,0,ON,
2019-08-1413:19:28.7450,0.0,0.0,0.0,1.0,-0.21,-9.71,16.69,19.37,14.25,12.002,1,0,ON,
2019-08-1413:19:28.8350,0.0,0.0,0.0,0.96,-0.21,-9.71,16.69,19.37,14.25,12.002,1,0,ON,
2019-08-1413:19:28.9250,0.0,0.0,0.0,0.96,-0.21,-9.71,13.31,15.75,14.25,12.003,1,0,ON,
2019-08-1413:19:29.0150,0.0,0.0,0.0,0.96,-0.21,-9.71,13.38,19.44,10.44,12.004,1,0,ON,
2019-08-1413:19:29.1050,0.0,0.0,-0.0,0.96,-0.21,-9.71,13.38,19.44,14.19,12.005,1,0,ON,
2019-08-1413:19:29.2560,0.0,-0.0,-0.0,0.96,-0.21,-9.71,13.38,19.44,14.19,12.004,1,0,ON,
2019-08-1413:19:29.3150,0.0,0.0,0.0,0.96,-0.21,-9.71,13.38,19.44,14.19,12.003,1,0,ON,
2019-08-1413:19:29.4360,0.0,-0.0,0.0,0.96,-0.21,-9.71,13.38,19.44,14.19,12.005,1,0,ON,
