Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1211:00:56.9540,0.14,-0.44,-1.85,0.39,0.46,-9.9,-3.44,53.19,32.06,14.155,0,0,ON
2019-08-1211:00:57.0740,-0.29,0,-0.76,0.92,0.77,-9.86,-3.44,53.19,32.88,14.127,0,0,ON
2019-08-1211:00:57.1660,-0.02,-0.3,-0.83,0.92,0.77,-9.86,-3.44,53.19,32.88,14.143,0,0,ON
2019-08-1211:00:57.2840,-0.49,-0.54,1.64,0.92,0.77,-9.86,-3.44,53.19,30.87,14.061,0,0,ON
2019-08-1211:00:57.3440,-0.49,-0.54,1.64,2.07,-0.5,-9.71,-3.44,53.19,35.38,14.065,0,0,ON
2019-08-1211:00:57.4640,-0.49,-0.54,1.64,2.07,-0.5,-9.71,-3.44,53.19,35.38,14.099,0,0,ON
2019-08-1211:00:57.5830,-0.49,-0.54,1.64,1.8,-0.46,-9.13,-3.44,53.19,42.31,14.074,0,0,ON
2019-08-1211:00:57.6740,-0.49,-0.54,1.64,1.8,-0.46,-9.13,-4.06,49,42.31,14.087,0,0,ON
2019-08-1211:00:57.7640,-0.49,-0.54,1.64,1.8,-0.46,-9.13,-4.06,49,42.31,14.164,0,0,ON
2019-08-1211:00:57.8540,0.29,-0.28,-0.71,0.88,0.04,-9.67,-4.06,49,42.31,14.176,0,0,ON
2019-08-1211:00:57.9440,0.33,0.19,-0.45,0.35,-0.08,-9.4,-3.75,51.13,42.31,14.155,0,0,ON
2019-08-1211:00:58.0640,0.33,0.19,-0.45,0.35,-0.08,-9.4,-3.56,42.31,40.38,14.172,0,0,ON
2019-08-1211:00:58.1540,0.05,-0.1,-0.36,0.35,-0.08,-9.4,-3.56,42.31,45.81,14.172,0,0,ON
2019-08-1211:00:58.2740,0.05,-0.1,-0.36,0.35,-0.08,-9.4,-4.81,40.88,41.44,14.134,0,0,ON
2019-08-1211:00:58.3640,0.05,-0.1,-0.36,0.35,-0.08,-9.4,-5.31,39.31,41.44,13.683,0,0,ON
2019-08-1211:00:58.4840,0.05,-0.1,-0.36,0.35,-0.08,-9.4,-5.31,39.31,41.44,14.094,0,1,ON
2019-08-1211:00:58.5440,0.05,-0.1,-0.36,1.15,0.19,-9.71,24.31,38.06,41.44,14.063,0,1,ON
2019-08-1211:00:58.6940,0.05,-0.1,-0.36,1.15,-0.23,-8.75,24.31,38.06,41.44,13.987,0,0,ON
2019-08-1211:00:58.7530,-0.01,0.26,0.08,1.15,-0.23,-8.75,24.31,38.06,41.44,13.975,1,0,ON
2019-08-1211:00:58.8530,-0.04,-0.08,0.06,1.15,-0.23,-8.75,24.31,38.06,41.44,14.106,0,1,ON
2019-08-1211:00:58.9340,-0.01,0.13,0.22,0.31,2.99,-9.9,24.31,38.06,41.44,14.076,0,1,ON
2019-08-1211:00:59.0530,-0.11,-0.06,0.3,0.31,2.99,-9.9,30.12,38.5,35.88,13.808,0,1,ON
2019-08-1211:00:59.2040,-0.11,-0.06,0.3,0.31,2.99,-9.9,35.19,35.75,38.75,13.63,1,0,ON
2019-08-1211:00:59.3540,-0.11,-0.06,0.3,0.31,2.99,-9.9,31.5,39.69,38.75,14.018,1,0,ON
2019-08-1211:00:59.3900,-0.11,-0.06,0.3,0.31,2.99,-9.9,31.5,39.69,21.62,14.278,1,0,ON
2019-08-1211:00:59.4740,-0.11,-0.06,0.3,0.31,2.99,-9.9,31.5,39.69,21.62,13.875,1,0,ON
2019-08-1211:00:59.5340,-0.11,-0.06,0.3,0.31,2.99,-9.9,31.5,39.69,21.62,14.216,0,0,ON
2019-08-1211:00:59.6840,-0.11,-0.06,0.3,0.31,2.99,-9.9,31.5,39.69,21.62,14.249,0,1,ON
2019-08-1211:00:59.8340,-0.11,-0.06,0.3,0.31,2.99,-9.9,31.5,39.69,21.62,14.147,0,1,ON
2019-08-1211:00:59.8450,-0.11,-0.06,0.3,0.31,2.99,-9.9,31.5,39.69,21.62,14.229,0,1,ON
2019-08-1211:00:59.9840,0.11,-0.2,-0.03,0.31,2.99,-9.9,31.5,39.69,21.62,14.342,0,1,ON
2019-08-1211:01:00.0440,0.11,-0.2,-0.03,0.31,2.99,-9.9,-10.06,23.06,21.62,14.361,0,1,ON
2019-08-1211:01:00.1640,1.18,1.43,0.2,0.31,2.99,-9.9,-13.56,27.12,38.44,14.358,0,1,ON
2019-08-1211:01:00.2540,-0.02,-0.6,-0.62,0.31,2.99,-9.9,-13.56,27.12,33.06,14.358,0,1,ON
2019-08-1211:01:00.3440,0.02,0.01,-0.1,2.53,0.3,-7.79,-31,61.19,33.06,14.357,0,1,ON
2019-08-1211:01:00.4640,-0.01,-0.37,-0.22,2.53,0.3,-7.79,-31,61.19,33.25,14.358,0,1,ON
2019-08-1211:01:00.6450,-0.01,-0.37,-0.22,2.53,0.3,-7.79,-31,61.19,33.25,14.358,0,1,ON
2019-08-1211:01:00.6550,-0.01,-0.37,-0.22,2.53,0.3,-7.79,-31,61.19,33.25,14.359,0,1,ON
2019-08-1211:01:00.7340,-0.01,-0.37,-0.22,-2.14,3.68,-10.24,-31,61.19,33.25,14.36,0,1,ON
2019-08-1211:01:00.8840,-4.01,-6.96,-1.19,-2.14,3.68,-10.24,-31,61.19,33.25,14.36,0,1,ON
2019-08-1211:01:00.9440,0.55,2.9,2.84,-2.14,3.68,-10.24,-31,61.19,33.25,14.358,0,1,ON
2019-08-1211:01:01.0340,0.55,2.9,2.84,-7.66,3.26,-6.18,-31,61.19,33.25,14.359,0,1,ON
2019-08-1211:01:01.1240,-0.67,2.16,0.56,-7.66,3.26,-6.18,-7.12,82,33.25,14.359,0,1,ON
2019-08-1211:01:01.2430,-0.03,-1.22,-1.47,-7.66,3.26,-6.18,-11.38,80.87,36,14.358,0,1,ON
2019-08-1211:01:01.3340,0.81,0.18,-1.2,-7.66,3.26,-6.18,-11.38,80.87,35.81,14.342,0,1,ON
2019-08-1211:01:01.4240,0.81,0.18,-1.2,0.96,1.8,-9.74,-10.81,80.5,36.44,14.301,0,1,ON
2019-08-1211:01:01.5140,0.81,0.18,-1.2,0.96,1.8,-9.74,-10.81,80.5,37.25,14.269,0,1,ON
2019-08-1211:01:01.6340,0.81,0.18,-1.2,0.96,1.8,-9.74,-10.81,80.5,37.25,14.174,0,1,ON
2019-08-1211:01:01.7240,0.81,0.18,-1.2,-0.15,0.34,-9.82,-10.81,80.5,37.25,14.226,0,1,ON
2019-08-1211:01:01.8440,0.81,0.18,-1.2,-0.15,0.34,-9.82,-10.81,80.5,37.25,14.173,0,1,ON
2019-08-1211:01:01.9340,-0.53,-0.75,-1.37,-0.15,0.34,-9.82,-10.81,80.5,37.25,14.063,0,1,ON
2019-08-1211:01:02.0240,1.68,-1.44,0.26,-0.15,0.34,-9.82,-10.81,80.5,37.25,12.93,0,1,ON
2019-08-1211:01:02.1140,1.68,-1.44,0.26,-0.15,0.34,-9.82,-10.81,80.5,37.25,13.939,0,1,ON
2019-08-1211:01:02.2640,-1.28,-0.4,0.77,-0.15,0.34,-9.82,-7.37,75.56,37.25,13.986,0,1,ON
2019-08-1211:01:02.3560,0.09,1.02,0.03,-0.15,0.34,-9.82,-7.87,80.37,34,13.934,0,1,ON
2019-08-1211:01:02.4440,0.09,1.02,0.03,-0.15,0.34,-9.82,-7.81,76.75,34,14.109,0,1,ON
2019-08-1211:01:02.5340,0.05,-0.14,-0.03,-0.15,0.34,-9.82,-7.06,80.94,39.44,14.007,0,1,ON
2019-08-1211:01:02.6240,0.05,-0.14,-0.03,-0.15,0.34,-9.82,-7.06,80.94,38.88,14.096,0,1,ON
2019-08-1211:01:02.7140,0.05,-0.14,-0.03,-0.15,0.34,-9.82,-7.06,80.94,38.88,14.147,0,1,ON
2019-08-1211:01:02.8340,0,0,0,-0.04,0.04,-9.9,-7.06,80.94,38.88,14.055,0,1,ON
2019-08-1211:01:02.9240,0,0,0,0,0.04,-9.93,-7.06,80.94,38.88,14.029,0,1,ON
2019-08-1211:01:03.0140,0,0,0,0,0.04,-9.93,-7.06,80.94,38.88,13.934,0,1,ON
2019-08-1211:01:03.1060,0,-0.01,0,0,0.04,-9.93,-7.06,80.94,38.88,13.93,0,1,ON
2019-08-1211:01:03.2240,0,0,0,0,0.04,-9.93,-7.06,80.94,38.88,14.017,0,1,ON
2019-08-1211:01:03.3140,-0.01,-0.01,0,0,0.04,-9.93,-19.94,43.75,58.5,14.073,0,1,ON
2019-08-1211:01:03.4640,0,0,0,0.39,0.46,-9.86,-19.94,43.75,58.5,14.081,0,1,ON
2019-08-1211:01:03.5240,0,0,0,0.39,0.46,-9.86,-16,25.75,60.38,13.92,0,1,ON
2019-08-1211:01:03.6140,0,0,0,0.39,0.46,-9.86,-18,23.5,60.38,14.052,0,1,ON
2019-08-1211:01:03.7040,0,0,0,0.39,0.46,-9.86,-18,23.5,60.38,14.099,0,1,ON
2019-08-1211:01:03.8240,0,0,0,0.39,0.46,-9.86,-18,23.5,60.38,14.203,0,0,ON
2019-08-1211:01:03.9140,0,0,0,0.39,0.46,-9.86,-18,23.5,60.38,14.084,1,0,ON
2019-08-1211:01:04.0040,0,0,0,0.39,0.46,-9.86,-18,23.5,60.38,14.145,0,1,ON
2019-08-1211:01:04.0940,0,0,0,0.39,0.46,-9.86,-18,23.5,60.38,14.248,0,1,ON
2019-08-1211:01:04.2140,0.43,0.64,0.03,0.39,0.46,-9.86,-18,23.5,60.38,14.122,1,1,ON
2019-08-1211:01:04.3040,-0.57,-0.02,0.26,0.39,0.46,-9.86,-18,23.5,60.38,14.059,1,0,ON
2019-08-1211:01:04.4240,0.6,0.71,-1.09,0.39,0.46,-9.86,38.69,-13.44,60.38,14.162,1,0,ON
2019-08-1211:01:04.5140,1.6,5.19,-3.42,0.39,0.46,-9.86,38.69,-13.44,54.81,14.124,1,0,ON
2019-08-1211:01:04.6040,-0.69,0.17,4.02,0.39,0.46,-9.86,37,-21.06,59.75,14.064,1,0,ON
2019-08-1211:01:04.7240,-2.97,-2.34,5.09,0.39,0.46,-9.86,37,-21.06,59.75,14.167,0,0,ON
2019-08-1211:01:04.8140,-2.97,-2.34,5.09,0.39,0.46,-9.86,37,-21.06,59.75,14.081,1,0,ON
2019-08-1211:01:04.9100,-1.11,-1.44,0.14,0.39,0.46,-9.86,37,-21.06,59.75,14.171,1,0,ON
2019-08-1211:01:05.0540,-1.11,-1.44,0.14,1.23,0.3,-9.17,37,-21.06,59.75,14.026,1,0,ON
2019-08-1211:01:05.2340,-1.11,-1.44,0.14,1.23,0.3,-9.17,37,-21.06,59.75,14.242,1,0,ON
2019-08-1211:01:05.3240,0.74,-0.07,-0.16,1.23,0.3,-9.17,37,-21.06,59.75,14.236,1,0,ON
2019-08-1211:01:05.3340,0.63,0.45,-0.43,1.23,0.3,-9.17,37,-21.06,59.75,14.258,1,0,ON
2019-08-1211:01:05.4130,0.39,-0.56,0.78,1.23,0.3,-9.17,37,-21.06,59.75,14.257,1,1,ON
2019-08-1211:01:05.5340,0.03,-0.18,1.02,1.23,0.3,-9.17,37,-21.06,59.75,14.264,1,0,ON
2019-08-1211:01:05.6240,0.04,-0.36,1.09,2.18,1.8,-9.74,37.88,-11.38,59.75,14.264,1,0,ON
2019-08-1211:01:05.6840,0.04,-0.36,1.09,2.18,1.8,-9.74,40.25,-13.56,-2.19,14.245,0,1,ON
2019-08-1211:01:05.8040,0.6,0.72,3.19,2.18,1.8,-9.74,40.25,-13.56,-2.19,14.189,0,1,ON
2019-08-1211:01:05.8940,0.6,0.72,3.19,0.88,1.99,-8.82,40.25,-13.56,-2.19,14.202,1,1,ON
2019-08-1211:01:06.0150,-1.02,-0.84,-1.18,0.88,1.99,-8.82,40.25,-13.56,-2.19,14.244,1,1,ON
2019-08-1211:01:06.1040,-1.02,-0.84,-1.18,0.88,1.99,-8.82,40.25,-13.56,-2.19,13.885,1,1,ON
2019-08-1211:01:06.1940,-0.75,0.81,0.25,0.88,1.99,-8.82,40.25,-13.56,-2.19,14.23,1,1,ON
2019-08-1211:01:06.2840,-0.75,0.81,0.25,0.88,1.99,-8.82,40.25,-13.56,-2.19,14.229,1,1,ON
2019-08-1211:01:06.4030,0.1,-0.08,0.66,0.88,1.99,-8.82,40.25,-13.56,-2.19,14.234,1,1,ON
2019-08-1211:01:06.4940,-0.44,-0.6,-1.69,0.88,1.99,-8.82,40.25,-13.56,-2.19,14.274,1,1,ON
2019-08-1211:01:06.5840,-0.44,-0.6,-1.69,0.88,1.99,-8.82,40.25,-13.56,-2.19,14.263,1,1,ON
2019-08-1211:01:06.6740,0.17,-1.28,-0.7,0.42,2.45,-9.82,40.25,-13.56,-21.62,14.245,1,1,ON
2019-08-1211:01:06.8230,-0.2,-0.38,-0.54,0.42,2.45,-9.82,8.88,4.31,-8.31,14.269,1,1,ON
2019-08-1211:01:06.9440,-0.15,0.07,-0.49,0.42,2.45,-9.82,8.88,4.31,-8.31,14.355,1,1,ON
2019-08-1211:01:07.0040,0.12,0.27,0.16,0.42,2.45,-9.82,8.88,4.31,-3.5,14.384,1,1,ON
2019-08-1211:01:07.0940,0.12,0.27,0.16,1.57,0.15,-9.02,8.88,4.31,-3.5,14.337,1,1,ON
2019-08-1211:01:07.1840,0.12,0.27,0.16,1.57,0.15,-9.02,8.88,4.31,-3.5,14.35,1,1,ON
2019-08-1211:01:07.3030,0.11,-0.56,0.47,1.57,0.15,-9.02,8.88,4.31,-3.5,14.349,1,1,ON
2019-08-1211:01:07.3940,0.11,-0.56,0.47,1.57,0.15,-9.02,8.88,4.31,-3.5,14.347,1,1,ON
2019-08-1211:01:07.5140,-0.53,2.46,0.52,1.57,0.15,-9.02,8.88,4.31,-3.5,14.348,1,1,ON
2019-08-1211:01:07.6040,-0.66,1.96,2.19,1.57,0.15,-9.02,8.88,4.31,-3.5,14.349,1,1,ON
2019-08-1211:01:07.6940,1.16,0.05,0.45,1.57,0.15,-9.02,8.88,4.31,-3.5,14.348,1,1,ON
2019-08-1211:01:07.7840,1.16,0.05,0.45,1.57,0.15,-9.02,0.13,65.5,-3.5,14.347,1,1,ON
2019-08-1211:01:07.8740,0.14,-0.21,-0.19,1.57,0.15,-9.02,1.44,64.75,-3.5,14.346,1,1,ON
2019-08-1211:01:07.9940,0.02,-0.04,0.22,1.57,0.15,-9.02,1.44,64.75,-3.5,14.347,1,1,ON
2019-08-1211:01:08.0840,0.43,1.41,-0.64,1.57,0.15,-9.02,3.25,59.06,-3.5,14.347,1,1,ON
2019-08-1211:01:08.2040,0.05,0.11,-0.13,1.57,0.15,-9.02,3.25,59.06,-3.5,14.348,1,1,ON
2019-08-1211:01:08.2630,0.05,0.11,-0.13,1.3,-1.3,-12.23,3.25,59.06,-3.5,14.343,1,1,ON
2019-08-1211:01:08.3840,-0.12,-1.13,-1.42,1.3,-1.3,-12.23,3.25,59.06,-3.5,14.29,1,1,ON
2019-08-1211:01:08.4740,0.01,-0.11,-1.22,1.3,-1.3,-12.23,3.25,59.06,-3.5,14.256,1,1,ON
2019-08-1211:01:08.5930,0.83,-1.13,-1.37,1.3,-1.3,-12.23,3.25,59.06,-3.5,14.245,1,1,ON
2019-08-1211:01:08.7140,-0.23,-1.39,-2.1,1.3,-1.3,-12.23,3.25,59.06,-3.5,14.093,1,1,ON
2019-08-1211:01:08.7740,-0.42,0.41,-3.45,0.31,0.69,-9.78,3.25,59.06,-3.5,13.945,1,1,ON
2019-08-1211:01:08.8640,-0.18,0.56,-2.09,0.31,0.69,-9.78,3.25,59.06,-27.12,14.103,1,1,ON
2019-08-1211:01:08.9840,-0.18,0.56,-2.09,0.31,0.69,-9.78,3.25,59.06,-16.37,14.236,1,1,ON
2019-08-1211:01:09.0740,-0.3,1.07,-1.28,0.31,0.69,-9.78,3.25,59.06,-8.25,13.876,1,1,ON
2019-08-1211:01:09.1640,0.15,1.06,-0.55,0.31,0.69,-9.78,3.25,59.06,-8.25,13.917,1,1,ON
2019-08-1211:01:09.2540,0.15,1.06,-0.55,0.31,0.69,-9.78,3.25,59.06,-8.25,13.919,1,1,ON
2019-08-1211:01:09.3740,0.15,1.06,-0.55,0.31,0.69,-9.78,3.25,59.06,-8.25,14.088,1,1,ON
2019-08-1211:01:09.4640,0.15,1.06,-0.55,0,0.04,-9.9,3.25,59.06,-8.25,14.089,1,1,ON
2019-08-1211:01:09.5840,0.15,1.06,-0.55,0,0.04,-9.9,3.25,59.06,-8.25,14.045,1,1,ON
2019-08-1211:01:09.7040,-0.01,-0.21,-0.02,0,0.04,-9.9,3.25,59.06,-8.25,13.952,1,1,ON
2019-08-1211:01:09.7640,0,0.02,0,0,0.04,-9.9,3.25,59.06,-8.25,13.968,1,1,ON
2019-08-1211:01:09.8540,0,-0.01,0,-0.04,0.04,-9.9,3.25,59.06,29.25,13.997,1,1,ON
2019-08-1211:01:09.9740,0.01,0,0,-0.04,0.04,-9.9,-21.37,38.13,32.63,14.014,1,1,ON
2019-08-1211:01:10.0640,0,0.01,0,-0.04,0.04,-9.9,-16.31,35.38,32.63,13.982,1,1,ON
2019-08-1211:01:10.1840,0,0.01,0,-0.04,0.04,-9.9,-7.69,25.5,57.44,13.845,1,1,ON
2019-08-1211:01:10.2740,0,0.01,0,0,0.08,-9.9,-7.69,25.5,57.44,13.901,1,1,ON
2019-08-1211:01:10.3640,0,0,0,0,0.08,-9.9,-7.69,25.5,57.44,13.858,1,1,ON
2019-08-1211:01:10.4540,-0.01,0,0,0,0.08,-9.9,-7.69,25.5,57.44,14.134,1,1,ON
2019-08-1211:01:10.5740,-0.01,0,0,0,0.08,-9.9,-7.69,25.5,57.44,13.909,1,1,ON
2019-08-1211:01:10.6640,-0.01,0,0,0,0.08,-9.9,-7.69,25.5,57.44,14.004,1,1,ON
2019-08-1211:01:10.7540,0,0,0,0,0.08,-9.9,-7.69,25.5,57.44,14.05,1,1,ON
2019-08-1211:01:10.8440,0,0,0,0,0.08,-9.9,-7.69,25.5,57.44,13.866,1,1,ON
2019-08-1211:01:10.9640,0,0,0,0,0.08,-9.9,-9.81,-12.44,72.69,13.936,0,1,ON
2019-08-1211:01:11.0540,-0.01,0,0.02,0,0.08,-9.9,-10.38,0.44,72.69,13.982,1,0,ON
2019-08-1211:01:11.1740,-0.29,0.2,-0.1,0,0.08,-9.9,-10.38,0.44,72.69,14.007,1,1,ON
2019-08-1211:01:11.3240,-1.29,3.19,-0.38,0,0.08,-9.9,-21.69,-49.44,65.44,14.026,1,0,ON
2019-08-1211:01:11.3540,0.74,2.07,0.83,0,0.08,-9.9,-21.69,-49.44,65.44,14.034,1,0,ON
2019-08-1211:01:11.4430,0.74,2.07,0.83,-2.18,2.84,-8.71,-21.69,-49.44,65.44,13.779,0,1,ON
2019-08-1211:01:11.5640,0.74,2.07,0.83,2.15,3.91,-8.36,-21.69,-49.44,65.44,13.843,0,1,ON
2019-08-1211:01:11.7440,0.74,2.07,0.83,4.48,6.13,-9.36,-21.69,-49.44,65.44,13.779,0,0,ON
2019-08-1211:01:11.7540,-1.79,-1.13,1.26,4.48,6.13,-9.36,-21.69,-49.44,65.44,14.03,0,0,ON
2019-08-1211:01:11.8340,-0.71,-0.36,1.42,4.48,6.13,-9.36,-21.69,-49.44,65.44,14.123,0,0,ON
2019-08-1211:01:11.9540,1.22,-1.18,0.82,5.21,8.31,-13.34,-21.69,-49.44,28.44,14.268,1,0,ON
2019-08-1211:01:12.0440,-0.2,-0.02,0.79,5.21,8.31,-13.34,15.75,-63.69,34.31,14.177,1,0,ON
2019-08-1211:01:12.2240,-0.2,-0.02,0.79,5.21,8.31,-13.34,15.75,-63.69,48.13,14.218,1,0,ON
2019-08-1211:01:12.2840,-0.2,-0.02,0.79,-0.42,1.42,-8.17,15.75,-63.69,48.13,14.24,1,0,ON
2019-08-1211:01:12.3440,-0.2,-0.02,0.79,-0.42,1.42,-8.17,35.5,-30.19,51.5,14.332,0,1,ON
2019-08-1211:01:12.4340,-0.2,-0.02,0.79,-0.42,1.42,-8.17,35.5,-30.19,51.5,14.276,0,1,ON
2019-08-1211:01:12.5540,-0.2,-0.02,0.79,-0.42,1.42,-8.17,35.5,-30.19,51.5,14.314,0,1,ON
2019-08-1211:01:12.7040,-0.2,-0.02,0.79,1.84,2.68,-7.98,35.5,-30.19,51.5,14.317,0,1,ON
2019-08-1211:01:12.7630,-0.2,-0.02,0.79,3.11,1.88,-9.48,35.5,-30.19,51.5,14.313,0,1,ON
2019-08-1211:01:12.8540,0.04,-0.43,-1.29,3.11,1.88,-9.48,35.5,-30.19,51.5,14.315,0,1,ON
2019-08-1211:01:13.0040,0.04,-0.43,-1.29,3.11,1.88,-9.48,35.5,-30.19,51.5,14.313,0,1,ON
2019-08-1211:01:13.0340,1.25,1.24,-0.1,2.15,2.3,-9.97,18.44,47.5,49.75,14.314,0,1,ON
2019-08-1211:01:13.1540,0.12,0.27,0.25,2.15,2.3,-9.97,32.94,60.06,55.5,14.312,0,1,ON
2019-08-1211:01:13.2440,1.01,0.62,-0.26,1.88,1.65,-8.9,41.75,59.75,55.5,14.314,0,1,ON
2019-08-1211:01:13.3640,1.01,0.62,-0.26,1.88,1.65,-8.9,41.75,59.75,54.06,14.315,0,1,ON
2019-08-1211:01:13.4540,1.01,0.62,-0.26,1.88,1.65,-8.9,40.44,54,54.06,14.314,0,1,ON
2019-08-1211:01:13.5440,1.01,0.62,-0.26,1.88,1.65,-8.9,40.44,54,54.06,14.315,0,1,ON
2019-08-1211:01:13.6340,0.38,-0.2,0.17,1.88,1.65,-8.9,40.44,54,54.06,14.315,0,1,ON
2019-08-1211:01:13.7840,0.38,-0.2,0.17,4.14,-1.72,-7.83,40.44,54,54.06,14.316,0,1,ON
2019-08-1211:01:13.8440,0.38,-0.2,0.17,4.14,-1.72,-7.83,40.44,54,54.06,14.311,0,1,ON
2019-08-1211:01:13.9340,0.38,-0.2,0.17,4.14,-1.72,-7.83,40.44,54,54.06,14.307,0,1,ON
2019-08-1211:01:14.0240,2.52,-0.84,-5.36,4.14,-1.72,-7.83,40.44,54,51.44,14.223,0,1,ON
2019-08-1211:01:14.1430,1.41,0.87,-2.62,4.14,-1.72,-7.83,40.94,51.88,51.44,14.225,0,1,ON
2019-08-1211:01:14.2670,0.11,1.22,-4.69,4.14,-1.72,-7.83,42.31,57.25,51.25,14.203,0,1,ON
2019-08-1211:01:14.4530,0.87,-0.36,-2.73,4.14,-1.72,-7.83,42.31,57.25,40.13,13.884,0,1,ON
2019-08-1211:01:14.5010,0.87,-0.36,-2.73,4.14,-1.72,-7.83,42.19,57.13,25.94,13.907,0,1,ON
2019-08-1211:01:14.5100,0.87,-0.36,-2.73,4.14,-1.72,-7.83,42.19,57.13,41.25,14.174,0,1,ON
2019-08-1211:01:14.5690,0.87,-0.36,-2.73,4.14,-1.72,-7.83,42.19,57.13,41.25,13.975,0,1,ON
2019-08-1211:01:14.6840,0.87,-0.36,-2.73,0,0.08,-9.9,42.19,57.13,41.25,13.611,0,1,ON
2019-08-1211:01:14.7740,0,0.5,-0.63,0,0.04,-9.9,42.19,57.13,41.25,13.687,0,1,ON
2019-08-1211:01:14.8640,0,0.5,-0.63,0,0.04,-9.9,42.19,57.13,41.25,13.882,0,1,ON
2019-08-1211:01:14.9540,0.03,-0.05,0.02,0,0.04,-9.9,42.19,57.13,41.25,13.908,0,1,ON
2019-08-1211:01:15.0740,-0.01,-0.06,-0.01,0,0.08,-9.9,41.19,52.88,41.25,13.822,0,1,ON
2019-08-1211:01:15.1640,-0.01,-0.03,0,0,0.08,-9.9,41.19,52.88,63.94,14.053,0,1,ON
2019-08-1211:01:15.2840,0,0,0,0,0.08,-9.9,39.56,54.81,63.94,14.118,0,1,ON
2019-08-1211:01:15.3740,0,0,0,0,0.08,-9.9,29.44,64.31,61.5,14.102,0,1,ON
2019-08-1211:01:15.4640,0,0,0,0,0.08,-9.9,1.19,27.69,45.63,14.161,0,1,ON
2019-08-1211:01:15.5540,0,0,0,0,0.08,-9.9,8.94,26,45.63,14.097,0,1,ON
2019-08-1211:01:15.6740,0,0,0,0,0.08,-9.9,8.94,26,45.63,14.05,0,1,ON
2019-08-1211:01:15.7640,0,0,0,0,0.04,-9.9,8.94,26,45.63,14.124,0,1,ON
2019-08-1211:01:15.8540,0,0,0,0,0.04,-9.9,8.94,26,45.63,14.105,0,1,ON
2019-08-1211:01:15.9440,-0.01,0,0,0,0.04,-9.9,8.94,26,45.63,14.134,0,0,ON
2019-08-1211:01:16.0640,0,0,0,0,0.04,-9.9,8.94,26,45.63,14.054,0,1,ON
2019-08-1211:01:16.1540,0,0,0,0,0.04,-9.9,8.94,26,45.63,14.074,1,0,ON
2019-08-1211:01:16.2740,0,0,0,0,0.04,-9.9,-7.12,-57.69,45.63,14.096,1,0,ON
2019-08-1211:01:16.3640,0,0,0,0,0.04,-9.9,-7.12,-57.69,45.63,14.061,0,1,ON
2019-08-1211:01:16.4540,0,0,0,0,0.04,-9.9,-11.88,-47.44,-4.62,13.996,1,0,ON
2019-08-1211:01:16.5440,0,0,0,0,0.04,-9.9,-14.44,2.06,-12.06,13.986,1,0,ON
2019-08-1211:01:16.6640,-0.2,-0.45,-0.11,0,0.04,-9.9,-14.44,2.06,-12.06,13.89,0,1,ON
2019-08-1211:01:16.7840,-0.2,-0.45,-0.11,0,0.04,-9.9,-14.44,2.06,-12.06,14.22,0,1,ON
2019-08-1211:01:16.8740,-0.2,-0.45,-0.11,-0.07,4.64,-9.02,-14.44,2.06,-12.06,14.184,0,1,ON
2019-08-1211:01:16.9340,-0.2,-0.45,-0.11,3.26,4.45,-9.67,-14.44,2.06,-12.06,14.217,1,0,ON
2019-08-1211:01:17.0540,-0.2,-0.45,-0.11,3.26,4.45,-9.67,-14.44,2.06,-12.06,14.225,1,1,ON
2019-08-1211:01:17.1440,-2.92,0.14,3.26,3.26,4.45,-9.67,-14.44,2.06,-12.06,14.221,1,1,ON
2019-08-1211:01:17.2630,-2.54,-2.32,1.88,3.26,4.45,-9.67,-14.44,2.06,-12.06,14.223,1,1,ON
2019-08-1211:01:17.3530,-0.82,-2.02,0.84,3.26,4.45,-9.67,-14.44,2.06,1.5,14.227,1,1,ON
2019-08-1211:01:17.4440,0.09,0.32,0.11,0.58,1.8,-9.17,-14.44,2.06,1.5,14.294,1,1,ON
2019-08-1211:01:17.5340,0.09,0.32,0.11,0.58,2.45,-9.25,9.69,22.69,0.94,14.314,1,1,ON
2019-08-1211:01:17.6840,0.09,0.32,0.11,0.58,2.45,-9.25,1.37,28.5,6.81,14.315,1,1,ON
2019-08-1211:01:17.7740,0.09,0.32,0.11,0.58,2.45,-9.25,1.37,28.5,6.81,14.317,1,1,ON
2019-08-1211:01:17.8640,0.12,-1.11,-0.64,0.42,3.22,-9.74,1.37,28.5,6.81,14.316,1,1,ON
2019-08-1211:01:17.9540,0.12,-1.11,-0.64,0.42,3.22,-9.74,1.37,28.5,6.81,14.316,1,1,ON
2019-08-1211:01:18.1640,0.12,-1.11,-0.64,0.42,3.22,-9.74,1.37,28.5,6.81,14.315,1,1,ON
2019-08-1211:01:18.1760,0.12,-1.11,-0.64,0.42,3.22,-9.74,1.37,28.5,6.81,14.316,1,1,ON
2019-08-1211:01:18.3440,0.12,-1.11,-0.64,0.42,3.22,-9.74,1.37,28.5,6.81,14.316,1,1,ON
2019-08-1211:01:18.3550,0.18,0.93,0.57,0.42,3.22,-9.74,1.37,28.5,6.81,14.316,1,1,ON
2019-08-1211:01:18.4340,-0.03,-0.01,-0.1,0.42,3.22,-9.74,12.31,61.19,6.81,14.316,1,1,ON
