Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1411:39:44.3700,1.04,1.1,0.94,6.09,-1.25,1.32,-34.06,-2.06,38.56,10.225,1,1,ON,
2019-08-1411:39:44.4600,1.04,1.1,0.94,6.09,-1.25,1.32,-61.63,40.69,38.56,9.993,0,1,ON,
2019-08-1411:39:44.5800,1.04,1.1,0.94,6.09,-1.25,1.32,-69.25,24.87,38.56,10.355,0,1,ON,
2019-08-1411:39:44.6400,1.28,-3.01,-11.13,6.09,-1.25,1.32,-69.25,24.87,43.94,10.573,1,0,ON,
2019-08-1411:39:44.7600,1.28,-3.01,-11.13,6.09,-1.25,1.32,13.0,-23.0,43.94,10.995,1,0,ON,
2019-08-1411:39:44.8500,1.28,-3.01,-11.13,-7.36,3.46,-6.0,13.0,-23.0,76.56,11.505,0,1,ON,
2019-08-1411:39:44.9400,1.28,-3.01,-11.13,-7.51,0.78,-6.46,13.0,-23.0,76.56,11.637,0,1,ON,
2019-08-1411:39:45.0300,0.0,0.01,1.58,-7.51,0.78,-6.46,13.0,-23.0,76.56,11.631,0,1,ON,
2019-08-1411:39:45.2100,0.0,0.01,1.58,-7.51,0.78,-6.46,32.63,-20.69,76.56,11.712,0,1,ON,
2019-08-1411:39:45.2400,-1.47,0.3,4.74,-7.51,0.78,-6.46,32.63,-20.69,97.06,11.405,0,1,ON,
2019-08-1411:39:45.3600,-0.16,0.86,4.0,-7.51,0.78,-6.46,32.63,-20.69,97.06,11.374,0,1,ON,
2019-08-1411:39:45.4510,0.83,0.31,1.16,-7.51,0.78,-6.46,32.63,-20.69,97.06,11.465,0,1,ON,
2019-08-1411:39:45.5400,0.57,0.85,5.75,-7.51,0.78,-6.46,32.63,-20.69,97.06,11.588,0,1,ON,
2019-08-1411:39:45.6300,0.56,-1.48,-0.0,-7.51,0.78,-6.46,32.63,-20.69,97.06,11.575,0,1,ON,
2019-08-1411:39:45.7500,0.56,-1.48,-0.0,-7.51,0.78,-6.46,-21.56,28.44,97.06,11.718,0,1,ON,
2019-08-1411:39:45.8400,0.56,-1.48,-0.0,0.68,5.34,-8.52,-21.56,28.44,81.94,11.814,0,1,ON,
2019-08-1411:39:45.9300,2.83,-0.92,2.49,0.68,5.34,-8.52,-21.56,28.44,81.94,11.942,0,1,ON,
2019-08-1411:39:46.0200,-1.82,0.54,-2.85,0.68,5.34,-8.52,-21.56,28.44,81.94,12.131,0,1,ON,
2019-08-1411:39:46.1400,0.57,-0.99,1.82,0.68,5.34,-8.52,-21.56,28.44,81.94,12.278,0,1,ON,
2019-08-1411:39:46.2300,-0.04,-1.48,2.37,0.68,5.34,-8.52,-21.56,28.44,81.94,12.075,0,1,ON,
2019-08-1411:39:46.3500,-2.16,1.05,-1.17,0.68,5.34,-8.52,-21.56,28.44,81.94,11.791,0,1,ON,
2019-08-1411:39:46.4400,5.0,-1.1,1.16,0.68,5.34,-8.52,-21.56,28.44,81.94,12.038,0,1,ON,
2019-08-1411:39:46.5300,5.0,-1.1,1.16,0.68,5.34,-8.52,3.69,48.06,81.94,11.947,0,1,ON,
2019-08-1411:39:46.6200,4.05,-0.31,0.2,0.68,5.34,-8.52,3.69,48.06,95.62,12.011,0,1,ON,
2019-08-1411:39:46.7400,0.58,-0.34,0.15,0.68,5.34,-8.52,3.69,48.06,95.62,12.211,0,1,ON,
2019-08-1411:39:46.8300,0.58,-0.34,0.15,0.68,5.34,-8.52,1.56,73.0,95.62,12.361,0,1,ON,
2019-08-1411:39:46.9500,0.58,-0.34,0.15,0.68,5.34,-8.52,2.25,77.19,70.56,12.335,0,1,ON,
2019-08-1411:39:47.0400,0.01,0.02,-0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.382,0,1,ON,
2019-08-1411:39:47.1300,0.0,0.01,0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.376,0,1,ON,
2019-08-1411:39:47.2200,-0.0,0.01,-0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.383,0,1,ON,
2019-08-1411:39:47.3400,0.01,0.0,-0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.375,0,1,ON,
2019-08-1411:39:47.4300,0.0,-0.0,0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.376,0,1,ON,
2019-08-1411:39:47.5200,0.0,-0.01,-0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.376,0,1,ON,
2019-08-1411:39:47.6100,-0.0,0.0,-0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.375,0,1,ON,
2019-08-1411:39:47.7300,-0.0,0.0,0.0,0.68,5.34,-8.52,2.25,77.19,74.5,12.377,0,1,ON,
2019-08-1411:39:47.8500,-0.0,0.0,0.0,0.68,5.34,-8.52,-1.81,72.19,74.5,12.377,0,1,ON,
2019-08-1411:39:47.9400,-0.0,0.0,0.0,0.68,5.34,-8.52,0.63,75.75,70.87,12.377,0,1,ON,
2019-08-1411:39:48.0300,0.0,0.0,-0.0,0.68,5.34,-8.52,0.63,75.75,73.44,12.376,0,1,ON,
2019-08-1411:39:48.1200,0.0,0.0,0.0,0.68,5.34,-8.52,0.63,75.75,73.44,12.378,0,1,ON,
2019-08-1411:39:48.2100,0.0,0.0,-0.0,0.68,5.34,-8.52,0.63,75.75,73.44,12.378,0,1,ON,
2019-08-1411:39:48.3300,0.0,-0.0,0.0,0.68,5.34,-8.52,0.63,75.75,73.44,12.377,0,1,ON,
2019-08-1411:39:48.4200,0.0,-0.0,0.0,0.99,-0.18,-9.71,0.63,75.75,73.44,12.376,0,1,ON,
2019-08-1411:39:48.5100,0.0,-0.0,0.0,0.99,-0.18,-9.67,0.63,75.75,73.44,12.378,0,1,ON,
2019-08-1411:39:48.6000,0.0,-0.0,0.0,0.95,-0.18,-9.67,0.63,75.75,73.44,12.376,0,1,ON,
2019-08-1411:39:48.7200,0.0,-0.0,0.0,0.95,-0.18,-9.71,0.63,75.75,73.44,12.379,0,1,ON,
2019-08-1411:39:48.8100,0.0,-0.0,0.0,0.95,-0.18,-9.71,-0.69,74.5,73.44,12.376,0,1,ON,
2019-08-1411:39:48.9300,0.0,-0.0,0.0,0.95,-0.18,-9.71,1.75,74.69,69.62,12.376,0,1,ON,
2019-08-1411:39:49.0200,0.0,0.0,0.0,0.95,-0.18,-9.71,1.75,74.69,73.5,12.378,0,1,ON,
2019-08-1411:39:49.1100,0.0,0.0,0.0,0.95,-0.18,-9.71,1.75,74.69,73.5,12.38,0,1,ON,
2019-08-1411:39:49.2000,0.0,0.0,0.0,0.95,-0.18,-9.71,1.75,74.69,73.5,12.377,0,1,ON,
2019-08-1411:39:49.3200,-0.0,0.0,0.0,0.95,-0.18,-9.71,1.75,74.69,73.5,12.379,0,1,ON,
2019-08-1411:39:49.4100,-0.0,0.0,0.0,0.95,-0.22,-9.71,1.75,74.69,73.5,12.379,0,1,ON,
2019-08-1411:39:49.5000,0.01,0.0,-0.0,0.95,-0.22,-9.71,1.75,74.69,73.5,12.378,0,1,ON,
2019-08-1411:39:49.5900,0.0,0.0,0.0,0.95,-0.22,-9.71,1.75,74.69,73.5,12.377,0,1,ON,
2019-08-1411:39:49.7100,0.0,0.0,0.0,0.95,-0.22,-9.71,1.44,76.5,73.5,12.379,0,1,ON,
2019-08-1411:39:49.8000,0.0,0.0,0.0,0.95,-0.22,-9.71,-0.69,72.12,73.75,12.38,0,1,ON,
2019-08-1411:39:49.9200,0.0,0.0,0.0,0.95,-0.22,-9.71,1.31,72.37,71.69,12.379,0,1,ON,
2019-08-1411:39:50.0100,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.379,0,1,ON,
2019-08-1411:39:50.1000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.377,0,1,ON,
2019-08-1411:39:50.2200,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.378,0,1,ON,
2019-08-1411:39:50.3100,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.378,0,1,ON,
2019-08-1411:39:50.4000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.378,0,1,ON,
2019-08-1411:39:50.4900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.378,0,1,ON,
2019-08-1411:39:50.5800,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.378,0,1,ON,
2019-08-1411:39:50.7000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.31,72.37,74.44,12.378,0,1,ON,
2019-08-1411:39:50.7900,0.0,0.0,0.0,0.99,-0.18,-9.71,-0.75,72.31,74.44,12.377,0,1,ON,
2019-08-1411:39:50.9100,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,69.44,12.378,0,1,ON,
2019-08-1411:39:51.0000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.377,0,1,ON,
2019-08-1411:39:51.0900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.379,0,1,ON,
2019-08-1411:39:51.1800,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.378,0,1,ON,
2019-08-1411:39:51.3000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.377,0,1,ON,
2019-08-1411:39:51.3900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.378,0,1,ON,
2019-08-1411:39:51.5100,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.376,0,1,ON,
2019-08-1411:39:51.5700,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.377,0,1,ON,
2019-08-1411:39:51.6900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.5,12.378,0,1,ON,
2019-08-1411:39:51.7830,0.0,0.0,0.0,0.99,-0.18,-9.71,-1.87,71.44,73.5,12.38,0,1,ON,
2019-08-1411:39:51.9000,0.0,0.0,0.0,0.99,-0.18,-9.71,-1.87,71.44,70.12,12.379,0,1,ON,
2019-08-1411:39:51.9900,0.0,0.0,0.0,0.99,-0.18,-9.71,-1.37,73.12,70.12,12.38,0,1,ON,
2019-08-1411:39:52.0800,0.0,0.0,0.0,0.95,-0.18,-9.71,-1.37,73.12,72.37,12.38,0,1,ON,
2019-08-1411:39:52.1700,0.0,0.0,0.0,0.95,-0.18,-9.71,-1.37,73.12,72.37,12.38,0,1,ON,
2019-08-1411:39:52.2900,0.0,0.0,0.0,0.95,-0.18,-9.71,-1.37,73.12,72.37,12.38,0,1,ON,
2019-08-1411:39:52.3800,0.0,0.0,0.0,0.95,-0.18,-9.71,-1.37,73.12,72.37,12.379,0,1,ON,
2019-08-1411:39:52.5000,0.0,0.0,0.0,0.95,-0.18,-9.71,-1.37,73.12,72.37,12.377,0,1,ON,
2019-08-1411:39:52.5600,0.0,0.0,0.0,0.99,-0.18,-9.67,-1.37,73.12,72.37,12.381,0,1,ON,
2019-08-1411:39:52.6800,0.0,0.0,0.0,0.95,-0.18,-9.71,-1.37,73.12,72.37,12.379,0,1,ON,
2019-08-1411:39:52.7700,0.0,0.0,0.0,0.95,-0.18,-9.71,-1.37,73.12,72.37,12.379,0,1,ON,
2019-08-1411:39:52.8900,0.0,0.0,0.0,0.95,-0.18,-9.71,1.0,76.12,72.37,12.38,0,1,ON,
2019-08-1411:39:52.9800,0.0,0.0,0.0,0.95,-0.18,-9.71,-0.31,72.87,73.75,12.379,0,1,ON,
2019-08-1411:39:53.0700,0.0,0.0,0.0,0.95,-0.18,-9.71,0.94,73.87,70.87,12.38,0,1,ON,
2019-08-1411:39:53.1600,0.0,0.0,0.0,0.95,-0.18,-9.71,-0.25,74.31,73.94,12.381,0,1,ON,
2019-08-1411:39:53.2800,0.0,0.0,0.0,0.95,-0.18,-9.71,0.94,74.31,71.94,12.378,0,1,ON,
2019-08-1411:39:53.3700,0.0,0.0,0.0,0.95,-0.18,-9.71,0.94,74.31,73.19,12.379,0,1,ON,
2019-08-1411:39:53.4900,0.0,0.0,0.0,0.95,-0.18,-9.71,0.94,74.31,73.19,12.377,0,1,ON,
2019-08-1411:39:53.5800,0.0,0.0,0.0,0.95,-0.18,-9.71,0.94,74.31,73.19,12.379,0,1,ON,
2019-08-1411:39:53.6700,0.0,0.0,0.0,0.99,-0.18,-9.71,0.94,74.31,73.19,12.379,0,1,ON,
2019-08-1411:39:53.7600,0.0,0.0,0.0,0.99,-0.18,-9.71,-1.19,74.69,73.19,12.378,0,1,ON,
2019-08-1411:39:53.9100,0.0,0.0,0.0,0.99,-0.18,-9.71,-1.19,74.69,66.12,12.381,0,1,ON,
2019-08-1411:39:53.9700,0.0,0.0,0.0,0.99,-0.18,-9.71,0.06,73.75,66.12,12.38,0,1,ON,
2019-08-1411:39:54.0600,0.0,0.0,0.0,0.99,-0.18,-9.71,-0.19,74.69,70.06,12.38,0,1,ON,
2019-08-1411:39:54.1500,0.0,0.0,0.0,0.99,-0.18,-9.71,-0.19,74.69,72.69,12.38,0,1,ON,
2019-08-1411:39:54.2700,-0.0,-0.0,0.0,0.99,-0.18,-9.71,-0.19,74.69,72.69,12.381,0,1,ON,
2019-08-1411:39:54.3600,0.0,-0.0,0.0,0.99,-0.18,-9.71,-0.19,74.69,72.69,12.381,0,1,ON,
2019-08-1411:39:54.4800,-0.03,0.15,-0.01,0.99,-0.18,-9.71,-0.19,74.69,72.69,12.381,0,1,ON,
2019-08-1411:39:54.5700,-0.0,0.0,-0.0,0.99,-0.18,-9.71,-0.19,74.69,72.69,12.38,0,1,ON,
2019-08-1411:39:54.6600,-0.0,0.0,-0.0,0.99,-0.18,-9.71,-0.19,74.69,72.69,12.38,0,1,ON,
2019-08-1411:39:54.7500,-0.0,0.0,-0.0,0.99,-0.18,-9.71,-1.44,73.31,72.69,12.38,0,1,ON,
2019-08-1411:39:54.8700,0.01,-0.01,-0.0,0.99,-0.18,-9.71,-1.44,73.31,70.12,12.381,0,1,ON,
2019-08-1411:39:54.9600,0.01,-0.01,-0.0,0.99,-0.18,-9.71,-1.44,73.25,70.12,12.379,0,1,ON,
2019-08-1411:39:55.0500,0.01,-0.01,-0.0,0.99,-0.18,-9.71,-0.63,72.75,70.5,12.38,0,1,ON,
2019-08-1411:39:55.1400,0.0,0.0,0.0,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.379,0,1,ON,
2019-08-1411:39:55.2600,-0.0,0.0,0.0,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.379,0,1,ON,
2019-08-1411:39:55.3500,-0.0,0.0,0.0,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.38,0,1,ON,
2019-08-1411:39:55.4700,-0.0,-0.0,-0.0,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.38,0,1,ON,
2019-08-1411:39:55.5600,0.0,-0.0,0.0,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.379,0,1,ON,
2019-08-1411:39:55.6500,-0.0,0.0,0.0,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.379,0,1,ON,
2019-08-1411:39:55.7400,0.0,0.0,-0.01,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.379,0,1,ON,
2019-08-1411:39:55.8600,-0.01,0.0,-0.0,0.99,-0.18,-9.71,-0.63,72.75,73.25,12.38,0,1,ON,
2019-08-1411:39:55.9500,-0.01,0.0,-0.0,0.99,-0.18,-9.71,-0.69,74.0,73.25,12.379,0,1,ON,
2019-08-1411:39:56.0400,-0.01,0.0,-0.0,0.99,-0.18,-9.71,1.44,76.12,71.25,12.38,0,1,ON,
2019-08-1411:39:56.1290,-0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.12,74.62,12.379,0,1,ON,
2019-08-1411:39:56.2500,-0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.12,74.62,12.378,0,1,ON,
2019-08-1411:39:56.3390,-0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.12,74.62,12.38,0,1,ON,
2019-08-1411:39:56.4600,0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.12,74.62,12.38,0,1,ON,
2019-08-1411:39:56.5500,0.01,0.01,0.0,0.99,-0.18,-9.67,1.44,76.12,74.62,12.38,0,1,ON,
2019-08-1411:39:56.6400,0.01,0.01,0.0,0.99,-0.18,-9.67,1.44,76.12,74.62,12.38,0,1,ON,
2019-08-1411:39:56.7300,-0.0,-0.02,0.0,0.99,-0.18,-9.67,1.44,76.12,74.62,12.38,0,1,ON,
2019-08-1411:39:56.8500,-0.0,-0.01,-0.0,0.99,-0.18,-9.67,1.44,76.12,74.62,12.378,0,1,ON,
2019-08-1411:39:56.9400,-0.0,-0.01,-0.0,0.99,-0.18,-9.67,-1.75,72.75,74.62,12.38,0,1,ON,
2019-08-1411:39:57.0610,-0.0,0.01,0.0,0.99,-0.18,-9.67,-1.75,72.75,72.44,12.381,0,1,ON,
2019-08-1411:39:57.1200,-0.0,0.01,0.0,0.99,-0.22,-9.67,-1.75,72.75,72.44,12.381,0,1,ON,
2019-08-1411:39:57.2400,-0.0,0.01,0.0,0.99,-0.22,-9.71,-1.75,72.75,72.44,12.38,0,1,ON,
2019-08-1411:39:57.3300,-0.0,0.01,0.0,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.381,0,1,ON,
2019-08-1411:39:57.4500,0.0,0.0,0.01,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.379,0,1,ON,
2019-08-1411:39:57.5400,0.01,-0.01,0.0,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.381,0,1,ON,
2019-08-1411:39:57.6300,-0.0,0.0,0.0,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.379,0,1,ON,
2019-08-1411:39:57.7200,0.01,0.0,-0.0,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.379,0,1,ON,
2019-08-1411:39:57.8400,0.0,-0.0,-0.0,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.379,0,1,ON,
2019-08-1411:39:57.9300,-0.0,0.0,0.0,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.379,0,1,ON,
2019-08-1411:39:58.0500,0.0,-0.0,0.0,0.99,-0.18,-9.64,-1.75,72.75,72.44,12.379,0,1,ON,
2019-08-1411:39:58.1400,0.0,-0.0,0.0,0.99,-0.18,-9.64,-1.44,72.5,72.44,12.38,0,1,ON,
2019-08-1411:39:58.2300,0.0,-0.0,0.0,0.99,-0.18,-9.64,0.88,72.06,71.75,12.379,0,1,ON,
2019-08-1411:39:58.3200,0.0,-0.0,0.0,0.99,-0.18,-9.64,-1.44,71.37,74.12,12.379,0,1,ON,
2019-08-1411:39:58.4400,0.0,-0.0,0.0,0.99,-0.18,-9.64,2.5,74.62,71.75,12.379,0,1,ON,
2019-08-1411:39:58.5300,0.0,0.0,0.0,0.99,-0.18,-9.64,2.5,74.62,74.31,12.38,0,1,ON,
2019-08-1411:39:58.6200,0.0,0.0,0.0,0.99,-0.18,-9.64,2.5,74.62,74.31,12.378,0,1,ON,
2019-08-1411:39:58.7100,0.0,0.0,0.0,0.99,-0.18,-9.64,2.5,74.62,74.31,12.379,0,1,ON,
2019-08-1411:39:58.8300,0.0,0.0,0.0,0.99,-0.18,-9.64,2.5,74.62,74.31,12.379,0,1,ON,
2019-08-1411:39:58.9200,0.0,0.0,0.0,0.99,-0.18,-9.64,2.5,74.62,74.31,12.38,0,1,ON,
2019-08-1411:39:59.0400,0.0,0.0,0.0,0.99,-0.18,-9.64,2.5,74.62,74.31,12.38,0,1,ON,
2019-08-1411:39:59.1300,0.0,0.0,0.0,0.99,-0.18,-9.64,0.5,73.62,74.31,12.38,0,1,ON,
2019-08-1411:39:59.2200,0.0,0.0,0.0,0.99,-0.18,-9.64,0.63,75.69,71.62,12.377,0,1,ON,
2019-08-1411:39:59.3100,0.0,0.0,0.0,0.99,-0.18,-9.64,-1.31,73.94,74.56,12.378,0,1,ON,
2019-08-1411:39:59.4300,0.0,0.0,0.0,0.99,-0.18,-9.64,0.25,76.44,71.94,12.38,0,1,ON,
2019-08-1411:39:59.5200,0.0,0.0,0.0,0.99,-0.18,-9.64,0.25,76.44,73.81,12.38,0,1,ON,
2019-08-1411:39:59.6100,0.0,0.0,0.0,0.99,-0.18,-9.71,0.25,76.44,73.81,12.378,0,1,ON,
2019-08-1411:39:59.7000,0.0,0.0,0.0,0.99,-0.18,-9.71,0.25,76.44,73.81,12.381,0,1,ON,
2019-08-1411:39:59.8200,0.0,0.0,0.0,0.99,-0.18,-9.71,0.25,76.44,73.81,12.379,0,1,ON,
2019-08-1411:39:59.9100,0.0,0.0,0.0,0.99,-0.18,-9.67,0.25,76.44,73.81,12.377,0,1,ON,
2019-08-1411:40:00.0300,0.0,0.0,0.0,0.99,-0.18,-9.71,0.25,76.44,73.81,12.379,0,1,ON,
2019-08-1411:40:00.1200,0.0,0.0,0.0,0.99,-0.18,-9.71,-0.63,74.75,73.81,12.38,0,1,ON,
2019-08-1411:40:00.2110,0.0,0.0,0.0,0.99,-0.18,-9.71,-0.63,74.75,71.19,12.378,0,1,ON,
2019-08-1411:40:00.3000,0.0,0.0,0.0,0.99,-0.18,-9.71,0.5,73.69,71.19,12.379,0,1,ON,
2019-08-1411:40:00.4200,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,70.87,12.379,0,1,ON,
2019-08-1411:40:00.5100,0.0,0.0,0.0,0.99,-0.18,-9.67,1.37,75.06,73.12,12.379,0,1,ON,
2019-08-1411:40:00.6300,0.0,0.0,0.0,0.99,-0.18,-9.71,1.37,75.06,73.12,12.378,0,1,ON,
2019-08-1411:40:00.6900,0.0,0.0,0.0,0.99,-0.18,-9.67,1.37,75.06,73.12,12.38,0,1,ON,
2019-08-1411:40:00.8100,0.0,0.0,0.0,0.95,-0.18,-9.71,1.37,75.06,73.12,12.379,0,1,ON,
2019-08-1411:40:00.9000,0.0,0.0,0.0,0.95,-0.18,-9.71,1.37,75.06,73.12,12.378,0,1,ON,
2019-08-1411:40:01.0200,0.0,0.0,0.0,0.95,-0.18,-9.71,1.37,75.06,73.12,12.378,0,1,ON,
2019-08-1411:40:01.1100,0.0,0.0,0.0,0.95,-0.18,-9.71,-0.69,72.12,73.12,12.38,0,1,ON,
2019-08-1411:40:01.2000,0.0,0.0,0.0,0.95,-0.18,-9.71,1.06,77.19,72.12,12.38,0,1,ON,
2019-08-1411:40:01.2900,0.0,0.0,0.0,0.95,-0.18,-9.71,-2.56,71.25,74.12,12.379,0,1,ON,
2019-08-1411:40:01.4100,0.0,0.0,0.0,0.95,-0.18,-9.71,-0.44,77.12,72.87,12.379,0,1,ON,
2019-08-1411:40:01.5000,0.0,0.0,0.0,0.99,-0.18,-9.71,-0.44,77.12,74.44,12.38,0,1,ON,
2019-08-1411:40:01.6200,0.0,0.0,0.0,0.99,-0.18,-9.67,-0.44,77.12,74.44,12.379,0,1,ON,
2019-08-1411:40:01.6800,0.0,0.0,0.0,0.99,-0.18,-9.67,-0.44,77.12,74.44,12.379,0,1,ON,
2019-08-1411:40:01.8000,0.0,0.0,0.0,0.99,-0.18,-9.67,-0.44,77.12,74.44,12.379,0,1,ON,
2019-08-1411:40:01.8900,0.0,0.0,0.0,0.99,-0.18,-9.67,-0.44,77.12,74.44,12.378,0,1,ON,
2019-08-1411:40:02.0100,0.0,0.0,0.0,0.99,-0.18,-9.67,-0.44,77.12,74.44,12.377,0,1,ON,
2019-08-1411:40:02.1000,0.0,0.0,0.0,0.99,-0.18,-9.67,-0.44,77.12,74.44,12.377,0,1,ON,
2019-08-1411:40:02.1900,0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.06,74.44,12.38,0,1,ON,
2019-08-1411:40:02.3100,0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.06,75.0,12.378,0,1,ON,
2019-08-1411:40:02.4000,0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.06,75.0,12.379,0,1,ON,
2019-08-1411:40:02.4900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.377,0,1,ON,
2019-08-1411:40:02.6100,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.38,0,1,ON,
2019-08-1411:40:02.7000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.379,0,1,ON,
2019-08-1411:40:02.7900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.378,0,1,ON,
2019-08-1411:40:02.8800,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.379,0,1,ON,
2019-08-1411:40:03.0000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.377,0,1,ON,
2019-08-1411:40:03.0900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.378,0,1,ON,
2019-08-1411:40:03.1800,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.379,0,1,ON,
2019-08-1411:40:03.2700,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.379,0,1,ON,
2019-08-1411:40:03.3900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.06,75.0,12.379,0,1,ON,
2019-08-1411:40:03.4800,0.0,0.0,0.0,0.99,-0.18,-9.71,-1.06,72.87,75.0,12.379,0,1,ON,
2019-08-1411:40:03.6000,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.5,70.94,12.378,0,1,ON,
2019-08-1411:40:03.6900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.5,73.81,12.379,0,1,ON,
2019-08-1411:40:03.7800,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.5,73.81,12.379,0,1,ON,
2019-08-1411:40:03.8700,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.5,73.81,12.379,0,1,ON,
2019-08-1411:40:03.9900,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.5,73.81,12.379,0,1,ON,
2019-08-1411:40:04.0810,0.0,0.0,0.0,0.99,-0.18,-9.71,1.44,76.5,73.81,12.377,0,1,ON,
2019-08-1411:40:04.1700,0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.5,73.81,12.374,0,1,ON,
2019-08-1411:40:04.2600,0.0,0.0,0.0,0.99,-0.18,-9.67,1.44,76.5,73.81,12.372,0,1,ON,
2019-08-1411:40:04.3800,0.57,1.97,-1.44,0.99,-0.18,-9.67,1.44,76.5,73.81,12.31,0,1,ON,
2019-08-1411:40:04.4710,0.57,1.97,-1.44,0.99,-0.18,-9.67,-3.37,70.06,73.81,12.189,0,1,ON,
2019-08-1411:40:04.5900,0.57,1.97,-1.44,0.99,-0.18,-9.67,2.56,73.75,73.69,12.038,0,1,ON,
2019-08-1411:40:04.6800,0.57,1.97,-1.44,-2.54,5.79,-8.1,2.56,73.75,76.75,11.921,0,1,ON,
2019-08-1411:40:04.7700,-3.04,-2.21,-2.29,-2.54,5.79,-8.1,2.56,73.75,76.75,12.003,0,1,ON,
2019-08-1411:40:04.8600,-2.07,2.38,-1.27,-2.54,5.79,-8.1,2.56,73.75,76.75,12.292,0,1,ON,
2019-08-1411:40:04.9800,-0.82,4.17,-0.45,-2.54,5.79,-8.1,2.56,73.75,76.75,12.145,0,1,ON,
2019-08-1411:40:05.0700,-2.06,-1.49,-1.42,-2.54,5.79,-8.1,2.56,73.75,76.75,12.158,0,1,ON,
2019-08-1411:40:05.1600,1.74,-4.27,-6.68,-2.54,5.79,-8.1,2.56,73.75,76.75,11.837,0,1,ON,
