Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1314:21:37.2910,0.25,-0.92,-0.64,0.75,-0.25,-9.68,-106.44,178.06,36.06,11.872,1,1,ON,
2019-08-1314:21:37.4110,3.55,-0.45,0.03,0.75,-0.25,-9.68,-106.44,178.06,36.06,11.796,1,1,ON,
2019-08-1314:21:37.5010,3.55,-0.45,0.03,0.75,-0.25,-9.68,33.81,45.69,21.56,11.722,1,1,ON,
2019-08-1314:21:37.6210,-0.06,-0.67,0.3,0.75,-0.25,-9.68,33.81,45.69,21.56,11.707,1,1,ON,
2019-08-1314:21:37.7110,-0.06,-0.67,0.3,0.75,-0.25,-9.68,29.69,51.63,3.0,11.605,1,1,ON,
2019-08-1314:21:37.8010,-0.06,-0.67,0.3,0.75,-0.25,-9.68,28.19,50.31,14.63,11.536,1,1,ON,
2019-08-1314:21:37.9210,-0.06,-0.67,0.3,0.75,-0.25,-9.68,17.94,43.69,6.44,11.45,0,1,ON,
2019-08-1314:21:38.0110,0.86,-0.43,0.97,0.75,-0.25,-9.68,17.94,43.69,6.44,11.371,1,1,ON,
2019-08-1314:21:38.1010,-0.41,0.58,0.16,0.75,-0.25,-9.68,17.94,43.69,6.44,11.398,1,1,ON,
2019-08-1314:21:38.2210,-0.22,0.69,-4.77,0.75,-0.25,-9.68,17.94,43.69,6.44,11.394,1,0,ON,
2019-08-1314:21:38.3110,-0.67,1.4,-1.84,0.75,-0.25,-9.68,17.94,43.69,6.44,11.59,1,0,ON,
2019-08-1314:21:38.4010,-0.67,1.4,-1.84,3.54,-5.45,-6.7,17.94,43.69,6.44,11.492,1,0,ON,
2019-08-1314:21:38.4910,0.11,-0.51,0.77,3.54,-5.45,-6.7,17.94,43.69,6.44,11.471,1,0,ON,
2019-08-1314:21:38.6110,0.29,-0.24,0.43,3.54,-5.45,-6.7,17.94,43.69,6.44,11.454,1,0,ON,
2019-08-1314:21:38.7010,0.29,-0.24,0.43,3.54,-5.45,-6.7,-27.37,65.94,19.56,11.553,1,0,ON,
2019-08-1314:21:38.7910,0.29,-0.24,0.43,3.54,-5.45,-6.7,36.31,34.69,35.31,11.525,1,0,ON,
2019-08-1314:21:38.9110,0.29,-0.24,0.43,3.54,-5.45,-6.7,38.69,37.81,31.87,11.476,0,1,ON,
2019-08-1314:21:39.0010,0.29,-0.29,0.14,3.54,-5.45,-6.7,38.69,37.81,31.87,11.437,0,1,ON,
2019-08-1314:21:39.0910,0.43,0.93,-0.45,3.54,-5.45,-6.7,38.69,37.81,31.87,11.611,0,1,ON,
2019-08-1314:21:39.2110,0.43,0.93,-0.45,2.43,-6.49,-8.49,38.69,37.81,31.87,11.536,0,1,ON,
2019-08-1314:21:39.3010,0.14,-0.48,0.64,2.43,-6.49,-8.49,38.69,37.81,31.87,11.455,1,0,ON,
2019-08-1314:21:39.3910,0.14,-0.48,0.64,-1.98,-4.65,-6.35,38.69,37.81,31.87,11.68,1,0,ON,
2019-08-1314:21:39.4810,0.14,-0.48,0.64,-1.98,-4.65,-6.35,-13.25,38.5,23.12,11.722,1,0,ON,
2019-08-1314:21:39.6010,-0.05,2.24,-0.97,-1.98,-4.65,-6.35,-13.25,38.5,23.12,11.586,1,0,ON,
2019-08-1314:21:39.6900,-0.05,2.24,-0.97,-1.98,-4.65,-6.35,-4.44,26.37,29.44,11.58,0,1,ON,
2019-08-1314:21:39.7810,-0.05,2.24,-0.97,-1.98,-4.65,-6.35,-3.06,27.44,33.19,11.63,1,0,ON,
2019-08-1314:21:39.8710,-0.39,0.58,-3.35,-1.98,-4.65,-6.35,-3.06,27.44,33.19,11.536,1,0,ON,
2019-08-1314:21:39.9910,-0.44,-0.04,-4.0,-1.98,-4.65,-6.35,-3.06,27.44,33.19,11.6,0,1,ON,
2019-08-1314:21:40.0810,-0.51,0.7,-4.02,-1.98,-4.65,-6.35,-3.06,27.44,33.19,11.702,0,1,ON,
2019-08-1314:21:40.2010,-0.51,0.7,-4.02,5.8,-0.32,-9.11,-3.06,27.44,33.19,11.741,0,1,ON,
2019-08-1314:21:40.2910,-0.35,-0.33,1.92,5.8,-0.32,-9.11,-3.06,27.44,33.19,11.704,0,1,ON,
2019-08-1314:21:40.3810,0.17,-0.32,1.98,5.8,-0.32,-9.11,-3.06,27.44,33.19,11.733,0,1,ON,
2019-08-1314:21:40.4710,0.06,0.16,0.45,5.8,-0.32,-9.11,-3.06,27.44,33.19,11.667,0,1,ON,
2019-08-1314:21:40.5910,0.96,0.17,1.2,5.8,-0.32,-9.11,-3.06,27.44,33.19,11.75,1,0,ON,
2019-08-1314:21:40.6810,0.96,0.17,1.2,5.8,-0.32,-9.11,6.62,98.0,21.69,11.915,0,0,ON,
2019-08-1314:21:40.7710,0.96,0.17,1.2,5.8,-0.32,-9.11,-30.37,109.31,19.06,12.009,0,0,ON,
2019-08-1314:21:40.8610,-0.93,-0.81,1.63,5.8,-0.32,-9.11,-30.37,109.31,19.06,11.918,0,0,ON,
2019-08-1314:21:40.9810,-3.37,-0.78,4.37,5.8,-0.32,-9.11,-30.37,109.31,19.06,11.771,0,0,ON,
2019-08-1314:21:41.0710,-2.6,3.57,4.0,5.8,-0.32,-9.11,-30.37,109.31,19.06,11.974,0,0,ON,
2019-08-1314:21:41.1910,-1.86,-4.1,-0.08,5.8,-0.32,-9.11,-30.37,109.31,19.06,11.857,0,0,ON,
2019-08-1314:21:41.2810,0.53,-2.96,-1.59,5.8,-0.32,-9.11,-30.37,109.31,19.06,11.98,0,0,ON,
2019-08-1314:21:41.3700,1.87,1.03,0.87,5.8,-0.32,-9.11,-30.37,109.31,19.06,12.045,0,0,ON,
2019-08-1314:21:41.4610,0.21,0.25,0.1,5.8,-0.32,-9.11,-30.37,109.31,19.06,12.097,0,0,ON,
2019-08-1314:21:41.5810,0.05,-0.08,0.0,5.8,-0.32,-9.11,-30.37,109.31,19.06,12.123,0,0,ON,
2019-08-1314:21:41.6710,0.05,-0.08,0.0,5.8,-0.32,-9.11,7.12,65.87,17.94,12.126,0,0,ON,
2019-08-1314:21:41.7910,0.0,0.03,-0.0,5.8,-0.32,-9.11,7.12,65.87,17.94,12.127,0,0,ON,
2019-08-1314:21:41.8510,0.0,0.03,-0.0,0.78,-0.21,-9.72,7.12,65.87,17.94,12.124,0,0,ON,
2019-08-1314:21:41.9700,0.0,0.03,-0.0,0.82,-0.21,-9.68,7.12,65.87,17.94,12.126,0,0,ON,
2019-08-1314:21:42.0610,0.0,0.0,0.0,0.82,-0.21,-9.68,7.12,65.87,17.94,12.126,0,0,ON,
2019-08-1314:21:42.1810,0.0,0.0,0.0,0.82,-0.21,-9.68,7.12,65.87,17.94,12.124,0,0,ON,
2019-08-1314:21:42.3010,-0.0,0.0,-0.01,0.82,-0.21,-9.68,7.12,65.87,17.94,12.125,0,0,ON,
2019-08-1314:21:42.3610,0.0,-0.0,0.01,0.82,-0.21,-9.68,7.12,65.87,17.94,12.124,0,0,ON,
2019-08-1314:21:42.4510,-0.01,-0.0,-0.0,0.82,-0.21,-9.68,7.12,65.87,17.94,12.126,0,0,ON,
2019-08-1314:21:42.5710,0.0,0.0,-0.0,0.82,-0.21,-9.68,7.12,65.87,17.94,12.126,0,0,ON,
2019-08-1314:21:42.6610,-0.0,0.0,0.0,0.82,-0.21,-9.68,7.12,65.87,17.94,12.125,0,0,ON,
2019-08-1314:21:42.7810,0.0,0.01,0.0,0.82,-0.21,-9.68,7.12,65.87,17.94,12.125,0,0,ON,
2019-08-1314:21:42.9010,0.0,0.01,0.0,0.82,-0.21,-9.68,5.12,67.12,17.56,12.126,0,0,ON,
2019-08-1314:21:42.9610,0.0,0.01,0.0,0.82,-0.21,-9.68,7.56,64.56,20.06,12.126,0,0,ON,
2019-08-1314:21:43.0510,0.0,0.01,0.0,0.82,-0.21,-9.68,4.31,66.75,18.0,12.126,0,0,ON,
2019-08-1314:21:43.1700,0.0,0.01,0.0,0.78,-0.21,-9.68,4.31,66.75,18.0,12.128,0,0,ON,
2019-08-1314:21:43.2610,0.0,0.0,0.0,0.78,-0.21,-9.68,4.31,66.75,18.0,12.127,0,0,ON,
2019-08-1314:21:43.3510,0.0,0.0,0.0,0.78,-0.21,-9.68,4.31,66.75,18.0,12.127,0,0,ON,
2019-08-1314:21:43.4410,0.0,0.0,0.0,0.78,-0.21,-9.68,4.31,66.75,18.0,12.127,0,0,ON,
2019-08-1314:21:43.5610,0.0,0.0,0.0,0.78,-0.21,-9.68,4.31,66.75,18.0,12.128,0,0,ON,
2019-08-1314:21:43.6510,0.0,0.0,0.0,0.78,-0.21,-9.68,4.31,66.75,18.0,12.126,0,0,ON,
2019-08-1314:21:43.7710,0.0,0.0,0.0,0.78,-0.21,-9.68,4.31,66.75,18.0,12.128,0,0,ON,
2019-08-1314:21:43.8610,0.0,0.0,0.0,0.78,-0.21,-9.68,5.62,64.37,19.19,12.126,0,0,ON,
2019-08-1314:21:43.9510,0.0,0.0,0.0,0.78,-0.21,-9.68,6.25,67.56,20.69,12.127,0,0,ON,
2019-08-1314:21:44.0410,0.0,0.0,0.0,0.78,-0.21,-9.68,6.81,64.75,18.75,12.127,0,0,ON,
2019-08-1314:21:44.1610,0.0,0.0,0.0,0.78,-0.21,-9.68,7.87,67.31,18.56,12.128,0,0,ON,
2019-08-1314:21:44.2510,0.0,0.0,0.0,0.78,-0.21,-9.68,7.87,67.31,18.56,12.126,0,0,ON,
2019-08-1314:21:44.3410,0.0,0.0,0.0,0.78,-0.21,-9.68,7.87,67.31,18.56,12.122,0,0,ON,
2019-08-1314:21:44.4310,0.0,0.0,0.0,0.78,-0.21,-9.68,7.87,67.31,18.56,12.044,0,0,ON,
2019-08-1314:21:44.5510,0.0,0.0,0.0,1.82,0.29,-9.45,7.87,67.31,18.56,12.052,0,0,ON,
2019-08-1314:21:44.6410,0.0,0.0,0.0,1.82,0.29,-9.45,6.06,64.5,17.44,12.071,0,0,ON,
2019-08-1314:21:44.7610,0.02,-0.15,-0.04,1.82,0.29,-9.45,6.06,64.5,17.44,12.009,0,0,ON,
2019-08-1314:21:44.8510,0.02,-0.15,-0.04,1.82,0.29,-9.45,6.0,65.12,19.12,11.942,1,0,ON,
2019-08-1314:21:44.9410,0.02,-0.15,-0.04,1.82,0.29,-9.45,12.56,68.75,20.69,11.956,0,1,ON,
2019-08-1314:21:45.0310,0.02,-0.15,-0.04,1.82,0.29,-9.45,27.31,73.44,18.87,11.95,1,0,ON,
2019-08-1314:21:45.1510,0.02,-0.15,-0.04,1.82,0.29,-9.45,60.0,32.38,39.88,11.897,0,1,ON,
2019-08-1314:21:45.2410,-1.78,0.16,0.37,1.82,0.29,-9.45,60.0,32.38,39.88,11.903,0,1,ON,
2019-08-1314:21:45.3320,-1.78,0.16,0.37,0.48,-1.97,-9.64,60.0,32.38,39.88,11.909,0,1,ON,
2019-08-1314:21:45.4210,-0.23,0.29,-0.09,0.48,-1.97,-9.64,60.0,32.38,39.88,11.931,0,1,ON,
2019-08-1314:21:45.5410,-0.13,-0.16,-0.03,0.48,-1.97,-9.64,60.0,32.38,39.88,11.907,0,1,ON,
2019-08-1314:21:45.6310,0.2,-0.24,0.2,0.48,-1.97,-9.64,60.0,32.38,39.88,11.932,0,1,ON,
2019-08-1314:21:45.7510,-0.01,-0.22,-0.16,0.48,-1.97,-9.64,60.0,32.38,39.88,11.928,0,1,ON,
2019-08-1314:21:45.8410,-0.01,-0.22,-0.16,0.48,-1.97,-9.64,-20.62,44.81,27.06,11.899,0,1,ON,
2019-08-1314:21:45.9310,-0.01,-0.22,-0.16,0.48,-1.97,-9.64,-9.88,65.37,24.81,11.935,0,1,ON,
2019-08-1314:21:46.0210,0.04,-0.04,-0.1,0.48,-1.97,-9.64,-9.88,65.37,24.81,11.916,1,0,ON,
2019-08-1314:21:46.1410,-0.01,-0.14,-0.03,0.48,-1.97,-9.64,-9.88,65.37,24.81,11.936,0,1,ON,
2019-08-1314:21:46.2610,-0.01,-0.14,-0.03,2.28,-0.51,-9.95,-9.88,65.37,24.81,11.906,0,1,ON,
2019-08-1314:21:46.3510,-0.01,-0.14,-0.03,2.54,-1.55,-9.72,-9.88,65.37,24.81,11.929,0,1,ON,
2019-08-1314:21:46.4110,-0.01,-0.27,-0.12,2.54,-1.55,-9.72,-9.88,65.37,24.81,11.934,1,1,ON,
2019-08-1314:21:46.5310,0.86,-1.03,-0.05,2.54,-1.55,-9.72,-9.88,65.37,24.81,11.906,1,1,ON,
2019-08-1314:21:46.6210,-0.19,0.04,0.07,2.54,-1.55,-9.72,-9.88,65.37,24.81,11.931,1,1,ON,
2019-08-1314:21:46.7410,-0.11,0.26,0.05,2.54,-1.55,-9.72,-9.88,65.37,24.81,11.936,1,1,ON,
2019-08-1314:21:46.8310,-0.2,0.05,-0.02,2.54,-1.55,-9.72,-9.88,65.37,24.81,11.935,1,1,ON,
2019-08-1314:21:46.9210,-0.2,0.05,-0.02,2.54,-1.55,-9.72,27.12,34.69,-0.81,11.944,1,1,ON,
2019-08-1314:21:47.0110,-0.24,0.26,0.22,2.54,-1.55,-9.72,27.12,34.69,-0.81,11.975,1,1,ON,
2019-08-1314:21:47.1310,-0.16,0.23,0.21,2.54,-1.55,-9.72,27.12,34.69,-0.81,11.98,1,1,ON,
2019-08-1314:21:47.2210,-0.16,0.23,0.21,1.82,-1.05,-9.57,27.12,34.69,-0.81,11.983,1,1,ON,
2019-08-1314:21:47.3410,-0.16,0.23,0.21,1.74,-1.12,-9.91,27.12,34.69,-0.81,11.98,1,1,ON,
2019-08-1314:21:47.4310,-0.16,-0.02,0.03,1.74,-1.12,-9.91,27.12,34.69,-0.81,11.983,1,1,ON,
2019-08-1314:21:47.5210,-0.1,-0.03,-0.05,1.74,-1.12,-9.91,27.12,34.69,-0.81,11.984,1,1,ON,
2019-08-1314:21:47.6110,0.05,-0.12,-0.09,1.74,-1.12,-9.91,27.12,34.69,-0.81,11.98,1,1,ON,
2019-08-1314:21:47.7310,-0.4,-0.02,-0.36,1.74,-1.12,-9.91,27.12,34.69,-0.81,11.94,1,1,ON,
2019-08-1314:21:47.8210,-0.18,-0.13,-0.6,1.74,-1.12,-9.91,27.12,34.69,-0.81,11.946,1,1,ON,
2019-08-1314:21:47.9110,-0.45,0.53,-0.63,1.74,-1.12,-9.91,27.12,34.69,-0.81,11.927,1,1,ON,
2019-08-1314:21:48.0010,-0.45,0.53,-0.63,3.46,0.33,-10.37,27.12,34.69,-0.81,11.89,1,1,ON,
2019-08-1314:21:48.1210,-0.45,0.53,-0.63,1.66,0.33,-8.57,27.12,34.69,-0.81,11.9,1,1,ON,
2019-08-1314:21:48.2110,-0.45,0.53,-0.63,1.66,0.33,-8.57,16.5,24.31,-16.56,11.952,1,1,ON,
2019-08-1314:21:48.3310,0.24,-0.06,-1.02,1.66,0.33,-8.57,16.5,24.31,-16.56,11.951,1,1,ON,
2019-08-1314:21:48.4210,0.19,-0.96,-0.53,1.66,0.33,-8.57,16.5,24.31,-16.56,12.091,1,1,ON,
2019-08-1314:21:48.5110,0.37,0.53,-1.08,1.66,0.33,-8.57,16.5,24.31,-16.56,12.17,1,1,ON,
2019-08-1314:21:48.6010,0.06,-0.04,-0.11,1.66,0.33,-8.57,16.5,24.31,-16.56,12.138,1,1,ON,
2019-08-1314:21:48.7210,-0.34,0.37,0.27,1.66,0.33,-8.57,16.5,24.31,-16.56,12.175,1,1,ON,
2019-08-1314:21:48.8110,-0.34,0.37,0.27,1.09,0.25,-11.21,16.5,24.31,-16.56,12.165,1,1,ON,
2019-08-1314:21:48.9010,-0.34,0.37,0.27,1.24,0.45,-9.87,16.5,24.31,-16.56,12.106,1,1,ON,
2019-08-1314:21:48.9910,-0.11,-1.23,0.08,1.24,0.45,-9.87,16.5,24.31,-16.56,12.054,1,1,ON,
2019-08-1314:21:49.1110,-0.11,-1.23,0.08,1.24,0.45,-9.87,29.5,30.44,-29.37,12.023,1,1,ON,
2019-08-1314:21:49.2010,-0.11,-1.23,0.08,1.24,0.45,-9.87,29.75,30.69,-36.38,11.984,1,1,ON,
2019-08-1314:21:49.3210,-0.11,-1.23,0.08,1.24,0.45,-9.87,30.87,32.56,-36.94,11.968,1,1,ON,
2019-08-1314:21:49.4110,-0.01,-0.22,-0.08,1.24,0.45,-9.87,30.87,32.56,-36.94,11.964,1,1,ON,
2019-08-1314:21:49.5010,-0.12,-0.15,0.08,1.24,0.45,-9.87,30.87,32.56,-36.94,11.961,1,1,ON,
2019-08-1314:21:49.5910,-0.09,-0.05,-0.05,1.24,0.45,-9.87,30.87,32.56,-36.94,11.959,1,1,ON,
2019-08-1314:21:49.7110,-0.01,0.08,-0.07,1.24,0.45,-9.87,30.87,32.56,-36.94,11.961,1,1,ON,
2019-08-1314:21:49.8010,-0.01,0.08,-0.07,-4.5,1.02,-8.91,30.87,32.56,-36.94,11.96,1,1,ON,
2019-08-1314:21:49.8910,0.1,-0.13,-0.1,-4.5,1.02,-8.91,30.87,32.56,-36.94,11.959,1,1,ON,
2019-08-1314:21:49.9810,0.1,-0.04,-0.03,-4.5,1.02,-8.91,30.87,32.56,-36.94,11.958,1,1,ON,
2019-08-1314:21:50.1010,0.1,-0.04,-0.03,-4.5,1.02,-8.91,32.13,32.19,-37.63,11.961,1,1,ON,
2019-08-1314:21:50.1910,0.1,-0.04,-0.03,-4.5,1.02,-8.91,32.63,32.56,-41.88,11.96,1,1,ON,
2019-08-1314:21:50.3110,0.04,0.16,0.0,-4.5,1.02,-8.91,32.63,32.56,-41.88,11.964,1,1,ON,
2019-08-1314:21:50.4010,0.04,0.16,0.0,-3.93,0.48,-8.88,32.63,32.56,-41.88,11.993,1,1,ON,
2019-08-1314:21:50.4910,-0.06,-1.07,0.12,-3.93,0.48,-8.88,32.63,32.56,-41.88,11.929,1,1,ON,
2019-08-1314:21:50.5810,-0.06,-1.07,0.12,-6.77,0.94,-9.03,32.63,32.56,-41.88,11.796,1,1,ON,
2019-08-1314:21:50.7010,-0.06,-1.07,0.12,-8.68,1.44,-5.62,32.63,32.56,-41.88,11.522,1,1,ON,
2019-08-1314:21:50.7910,0.57,-2.25,-0.55,-8.68,1.44,-5.62,32.63,32.56,-41.88,10.88,1,1,ON,
2019-08-1314:21:50.8810,0.01,-1.87,-0.32,-8.68,1.44,-5.62,32.63,32.56,-41.88,10.744,1,1,ON,
2019-08-1314:21:50.9710,0.01,-1.87,-0.32,-9.14,0.87,1.23,32.63,32.56,-41.88,10.753,1,1,ON,
2019-08-1314:21:51.0910,0.05,-0.53,-0.41,-9.14,0.87,1.23,32.63,32.56,-41.88,10.729,1,1,ON,
2019-08-1314:21:51.1810,0.05,-0.53,-0.41,-9.14,0.87,1.23,19.19,43.94,-87.62,10.761,1,1,ON,
2019-08-1314:21:51.3010,0.05,-0.53,-0.41,-9.14,0.87,1.23,16.62,46.38,-87.75,10.736,1,1,ON,
2019-08-1314:21:51.3910,0.05,-0.53,-0.41,-8.6,-0.93,4.38,16.62,46.38,-87.75,10.75,1,1,ON,
2019-08-1314:21:51.4810,0.05,-0.53,-0.41,-8.3,-1.2,4.49,16.62,46.38,-87.75,10.75,1,1,ON,
2019-08-1314:21:51.5710,0.05,-0.53,-0.41,-8.53,-0.86,4.64,16.62,46.38,-87.75,10.759,1,1,ON,
2019-08-1314:21:51.6910,0.08,-0.26,-0.14,-8.53,-0.86,4.64,16.62,46.38,-87.75,10.76,1,1,ON,
2019-08-1314:21:51.7810,0.07,-0.25,0.04,-8.53,-0.86,4.64,16.62,46.38,-87.75,10.745,1,1,ON,
2019-08-1314:21:51.9010,-0.04,-0.09,0.07,-8.53,-0.86,4.64,16.62,46.38,-87.75,10.726,1,1,ON,
2019-08-1314:21:51.9910,0.02,-0.11,0.02,-8.53,-0.86,4.64,16.62,46.38,-87.75,10.72,1,1,ON,
2019-08-1314:21:52.0810,0.02,-0.11,0.02,-8.53,-0.86,4.64,9.44,48.5,-91.62,10.708,1,1,ON,
2019-08-1314:21:52.1710,0.04,-0.13,-0.03,-8.53,-0.86,4.64,9.44,48.5,-91.62,10.698,1,1,ON,
2019-08-1314:21:52.2970,0.13,-0.13,-0.1,-8.53,-0.86,4.64,9.44,48.5,-91.62,10.71,1,1,ON,
2019-08-1314:21:52.3810,0.13,-0.13,-0.1,-8.53,-0.86,4.64,5.12,48.25,-94.25,10.704,1,1,ON,
2019-08-1314:21:52.4710,0.13,-0.13,-0.1,-7.68,-1.09,5.45,5.12,48.25,-94.25,10.696,1,1,ON,
2019-08-1314:21:52.5610,0.04,-0.14,-0.03,-7.68,-1.09,5.45,5.12,48.25,-94.25,10.693,1,1,ON,
2019-08-1314:21:52.6810,0.04,-0.13,0.01,-7.68,-1.09,5.45,5.12,48.25,-94.25,10.691,1,1,ON,
2019-08-1314:21:52.7710,0.03,0.0,-0.01,-7.68,-1.09,5.45,5.12,48.25,-94.25,10.694,1,1,ON,
2019-08-1314:21:52.8910,0.03,0.1,-0.02,-7.68,-1.09,5.45,5.12,48.25,-94.25,10.694,1,1,ON,
2019-08-1314:21:52.9810,-0.02,-0.03,0.0,-7.68,-1.09,5.45,5.12,48.25,-94.25,10.698,1,1,ON,
2019-08-1314:21:53.0700,-0.02,-0.03,0.0,-7.68,-1.09,5.45,5.06,48.81,-92.87,10.702,1,1,ON,
2019-08-1314:21:53.1610,0.07,0.0,-0.01,-7.68,-1.09,5.45,5.06,48.81,-92.87,10.707,1,1,ON,
2019-08-1314:21:53.2810,0.06,-0.01,-0.0,-7.68,-1.09,5.45,5.06,48.81,-92.87,10.715,1,1,ON,
2019-08-1314:21:53.3710,0.06,-0.01,-0.0,-7.68,-1.09,5.45,4.0,46.0,-94.06,10.718,1,1,ON,
2019-08-1314:21:53.4610,0.06,-0.01,-0.0,-7.68,-1.09,5.45,4.81,45.88,-93.0,10.721,1,1,ON,
2019-08-1314:21:53.5510,-0.04,-0.1,-0.01,-7.68,-1.09,5.45,4.81,45.88,-93.0,10.726,1,1,ON,
2019-08-1314:21:53.6710,0.02,-0.03,0.01,-7.68,-1.09,5.45,4.81,45.88,-93.0,10.727,1,1,ON,
2019-08-1314:21:53.7610,0.04,0.01,-0.0,-7.68,-1.09,5.45,4.81,45.88,-93.0,10.731,1,1,ON,
2019-08-1314:21:53.8810,0.03,-0.04,0.01,-7.68,-1.09,5.45,4.81,45.88,-93.0,10.743,1,1,ON,
2019-08-1314:21:53.9710,0.03,-0.04,0.01,-7.54,-0.95,6.28,4.81,45.88,-93.0,10.749,1,1,ON,
2019-08-1314:21:54.0610,0.03,-0.04,0.01,-7.54,-0.95,6.2,4.81,45.88,-93.0,10.748,1,1,ON,
2019-08-1314:21:54.1510,0.03,-0.04,0.01,-7.43,-0.95,6.24,4.81,45.88,-93.0,10.757,1,1,ON,
2019-08-1314:21:54.3010,0.03,0.03,-0.03,-7.43,-0.95,6.24,4.81,45.88,-93.0,10.76,1,1,ON,
2019-08-1314:21:54.3610,0.03,0.03,-0.03,-7.43,-0.95,6.24,3.31,44.69,-94.31,10.772,1,1,ON,
2019-08-1314:21:54.4510,0.03,0.03,-0.03,-7.43,-0.95,6.24,4.31,46.25,-92.31,10.774,1,1,ON,
2019-08-1314:21:54.5410,0.03,0.03,-0.03,-7.46,-1.06,6.13,4.31,46.25,-92.31,10.771,1,1,ON,
2019-08-1314:21:54.6610,-0.03,-0.09,-0.0,-7.46,-1.06,6.13,4.31,46.25,-92.31,10.779,1,1,ON,
2019-08-1314:21:54.7510,0.02,0.01,0.02,-7.46,-1.06,6.13,4.31,46.25,-92.31,10.786,1,1,ON,
2019-08-1314:21:54.8710,0.01,-0.04,0.04,-7.46,-1.06,6.13,4.31,46.25,-92.31,10.8,1,1,ON,
2019-08-1314:21:54.9610,0.01,-0.04,0.04,-7.5,-1.06,6.28,4.31,46.25,-92.31,10.808,1,1,ON,
2019-08-1314:21:55.0510,0.01,-0.04,0.04,-7.54,-0.95,6.28,4.31,46.25,-92.31,10.813,1,1,ON,
2019-08-1314:21:55.1410,0.01,-0.04,0.04,-7.54,-0.95,6.28,3.37,45.56,-96.75,10.821,1,1,ON,
2019-08-1314:21:55.2610,0.01,-0.04,0.04,-7.54,-0.95,6.28,3.06,48.19,-92.06,10.824,1,1,ON,
2019-08-1314:21:55.3510,0.01,-0.04,0.04,-7.54,-0.95,6.28,2.12,44.75,-94.25,10.827,1,1,ON,
2019-08-1314:21:55.4410,0.01,-0.04,0.04,-7.54,-0.95,6.28,3.19,47.5,-93.44,10.836,1,1,ON,
2019-08-1314:21:55.5300,0.01,-0.04,0.04,-7.27,-1.02,6.32,3.19,47.5,-93.44,10.839,1,1,ON,
2019-08-1314:21:55.6510,0.0,-0.07,-0.04,-7.27,-1.02,6.32,3.19,47.5,-93.44,10.835,1,1,ON,
2019-08-1314:21:55.7410,0.01,-0.03,-0.05,-7.27,-1.02,6.32,3.19,47.5,-93.44,10.835,1,1,ON,
2019-08-1314:21:55.8610,0.0,-0.01,-0.03,-7.27,-1.02,6.32,3.19,47.5,-93.44,10.839,1,1,ON,
2019-08-1314:21:55.9510,-0.02,-0.04,0.02,-7.27,-1.02,6.32,3.19,47.5,-93.44,10.84,1,1,ON,
2019-08-1314:21:56.0410,-0.01,-0.04,0.01,-7.27,-1.02,6.32,3.19,47.5,-93.44,10.834,1,1,ON,
2019-08-1314:21:56.1610,0.0,0.02,-0.01,-7.27,-1.02,6.32,3.19,47.5,-93.44,8.461,1,1,ON,
2019-08-1314:21:56.2510,0.09,0.09,-0.03,-7.27,-1.02,6.32,3.19,47.5,-93.44,8.459,1,1,ON,
2019-08-1314:21:56.3410,0.01,0.04,-0.02,-7.27,-1.02,6.32,3.19,47.5,-93.44,8.459,1,1,ON,
2019-08-1314:21:56.4610,0.01,0.04,-0.02,-7.27,-1.02,6.32,3.25,44.81,-92.19,10.853,1,1,ON,
2019-08-1314:21:56.5210,0.01,0.04,-0.02,-7.12,-0.99,6.74,3.25,44.81,-92.19,10.861,1,1,ON,
2019-08-1314:21:56.6410,0.01,0.04,-0.02,-7.2,-1.25,6.43,3.25,44.81,-92.19,10.862,1,1,ON,
2019-08-1314:21:56.7610,0.01,0.04,-0.02,-7.12,-1.1,6.43,3.25,44.81,-92.19,10.858,1,1,ON,
2019-08-1314:21:56.8510,0.0,0.02,0.01,-7.12,-1.1,6.43,3.25,44.81,-92.19,8.448,1,1,ON,
2019-08-1314:21:56.9410,-0.03,0.0,0.0,-7.12,-1.1,6.43,3.25,44.81,-92.19,8.448,1,1,ON,
2019-08-1314:21:57.0310,0.0,0.02,-0.04,-7.12,-1.1,6.43,3.25,44.81,-92.19,8.45,1,1,ON,
2019-08-1314:21:57.1210,-0.01,0.03,-0.01,-7.12,-1.1,6.43,3.25,44.81,-92.19,10.794,1,1,ON,
2019-08-1314:21:57.2410,0.03,1.23,-0.23,-7.12,-1.1,6.43,3.25,44.81,-92.19,10.633,1,1,ON,
2019-08-1314:21:57.3310,-0.14,2.24,0.28,-7.12,-1.1,6.43,3.25,44.81,-92.19,10.461,1,1,ON,
2019-08-1314:21:57.4510,-0.14,2.24,0.28,-7.12,-1.1,6.43,23.75,46.69,-82.81,10.556,1,1,ON,
2019-08-1314:21:57.5410,-0.1,3.7,0.1,-7.12,-1.1,6.43,23.75,46.69,-82.81,10.864,1,1,ON,
2019-08-1314:21:57.6310,-0.1,3.7,0.1,-7.35,0.2,-4.98,23.75,46.69,-82.81,11.734,1,1,ON,
2019-08-1314:21:57.7210,-0.07,2.78,0.42,-7.35,0.2,-4.98,23.75,46.69,-82.81,11.75,1,1,ON,
