Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1311:21:46.0800,0.0,0.0,0.0,-1.14,0.04,-9.78,36.19,41.44,22.62,14.299,0,1,ON,
2019-08-1311:21:46.2000,0.0,0.0,0.0,-1.14,0.04,-9.74,36.19,41.44,22.62,14.3,0,1,ON,
2019-08-1311:21:46.2900,-0.0,-0.0,-0.0,-1.14,0.04,-9.74,36.19,41.44,22.62,14.3,0,1,ON,
2019-08-1311:21:46.3800,-0.0,-0.0,0.0,-1.14,0.04,-9.74,36.19,41.44,22.62,14.3,0,1,ON,
2019-08-1311:21:46.4700,0.0,-0.0,-0.0,-1.14,0.04,-9.74,36.19,41.44,22.62,14.301,0,1,ON,
2019-08-1311:21:46.5900,0.0,-0.0,0.0,-1.14,0.04,-9.74,36.19,41.44,22.62,14.301,0,1,ON,
2019-08-1311:21:46.6800,0.0,-0.0,0.0,-1.14,0.08,-9.74,36.19,41.44,22.62,14.301,0,1,ON,
2019-08-1311:21:46.8000,0.0,-0.0,0.0,-1.14,0.04,-9.74,36.19,41.44,22.62,14.3,0,1,ON,
2019-08-1311:21:46.8900,0.0,-0.0,0.0,-1.14,0.04,-9.74,36.19,41.69,20.19,14.3,0,1,ON,
2019-08-1311:21:46.9800,0.0,0.0,0.0,-1.14,0.04,-9.74,36.19,41.69,20.19,14.302,0,1,ON,
2019-08-1311:21:47.0700,0.0,0.0,0.0,-1.14,0.04,-9.74,36.19,41.69,20.19,14.301,0,1,ON,
2019-08-1311:21:47.1900,0.0,0.0,0.0,-1.14,0.04,-9.74,36.25,43.19,22.69,14.301,0,1,ON,
2019-08-1311:21:47.2800,0.0,0.0,0.0,-1.14,0.04,-9.74,36.44,37.81,20.0,14.3,0,1,ON,
2019-08-1311:21:47.3990,0.0,0.0,0.0,-1.14,0.04,-9.74,36.44,37.81,20.0,14.302,0,1,ON,
2019-08-1311:21:47.4600,0.0,0.0,0.0,-1.14,0.04,-9.74,36.44,37.81,20.0,14.299,0,1,ON,
2019-08-1311:21:47.5800,0.0,0.0,0.0,-1.14,0.04,-9.74,36.44,37.81,20.0,14.299,0,1,ON,
2019-08-1311:21:47.6700,0.0,0.0,0.0,-1.14,0.04,-9.74,36.44,37.81,20.0,14.302,0,1,ON,
2019-08-1311:21:47.7900,0.01,0.01,0.0,-1.14,0.04,-9.74,36.44,37.81,20.0,14.302,0,1,ON,
2019-08-1311:21:47.8800,0.01,0.01,0.0,-1.14,0.04,-9.74,35.06,41.31,19.37,14.3,0,1,ON,
2019-08-1311:21:47.9700,0.01,0.01,0.0,-1.14,0.04,-9.74,37.31,42.5,23.94,14.301,0,1,ON,
2019-08-1311:21:48.0600,0.01,0.01,0.0,-1.14,0.04,-9.74,35.75,39.19,19.25,14.3,0,1,ON,
2019-08-1311:21:48.1800,-0.0,0.0,0.0,-1.14,0.04,-9.74,35.75,39.19,19.25,14.299,0,1,ON,
2019-08-1311:21:48.2700,-0.0,0.0,0.0,-1.14,0.04,-9.74,35.06,39.88,20.06,14.3,0,1,ON,
2019-08-1311:21:48.3900,-0.0,0.0,0.0,-1.14,0.04,-9.74,36.56,42.06,21.81,14.301,0,1,ON,
2019-08-1311:21:48.4800,0.0,0.0,-0.0,-1.14,0.04,-9.74,36.56,42.06,21.81,14.301,0,1,ON,
2019-08-1311:21:48.5700,0.0,0.0,0.0,-1.14,0.04,-9.74,36.56,42.06,21.81,14.302,0,1,ON,
2019-08-1311:21:48.6600,0.0,0.0,0.0,-1.14,0.04,-9.74,36.56,42.06,21.81,14.301,0,1,ON,
2019-08-1311:21:48.7800,0.0,0.0,0.0,-1.14,0.04,-9.74,36.56,42.06,21.81,14.302,0,1,ON,
2019-08-1311:21:48.8700,0.0,0.0,0.0,-1.14,0.04,-9.78,36.56,42.06,21.81,14.299,0,1,ON,
2019-08-1311:21:48.9600,0.0,0.0,0.0,-1.14,0.04,-9.74,36.56,42.06,21.81,14.299,0,1,ON,
2019-08-1311:21:49.0500,0.0,0.0,0.0,-1.14,0.04,-9.74,36.5,40.25,18.87,14.3,0,1,ON,
2019-08-1311:21:49.1700,0.0,0.0,0.0,-1.14,0.04,-9.74,36.56,44.63,22.31,14.301,0,1,ON,
2019-08-1311:21:49.2600,0.0,0.0,0.0,-1.14,0.04,-9.74,35.44,39.88,20.06,14.301,0,1,ON,
2019-08-1311:21:49.3800,0.0,0.0,0.0,-1.14,0.04,-9.74,37.31,42.13,21.81,14.302,0,1,ON,
2019-08-1311:21:49.4700,0.0,0.0,0.0,-1.14,0.08,-9.78,37.31,42.13,21.81,14.3,0,1,ON,
2019-08-1311:21:49.5600,0.0,0.0,0.0,-1.14,0.04,-9.74,37.31,42.13,21.81,14.301,0,1,ON,
2019-08-1311:21:49.6500,0.0,0.0,0.0,-1.14,0.04,-9.74,37.31,42.13,21.81,14.3,0,1,ON,
2019-08-1311:21:49.7700,0.0,0.0,0.0,-1.14,0.04,-9.74,37.31,42.13,21.81,14.302,0,1,ON,
2019-08-1311:21:49.8600,0.0,0.0,0.0,-1.14,0.0,-9.78,37.31,42.13,21.81,14.303,0,1,ON,
2019-08-1311:21:49.9800,0.0,0.01,0.0,-1.14,0.0,-9.78,37.31,42.13,21.81,14.3,0,1,ON,
2019-08-1311:21:50.1000,0.0,-0.0,0.0,-1.14,0.0,-9.78,37.31,42.13,21.81,14.302,0,1,ON,
2019-08-1311:21:50.1600,0.0,-0.0,0.0,-1.14,0.0,-9.78,39.94,42.5,21.87,14.3,0,1,ON,
2019-08-1311:21:50.2500,0.0,-0.0,0.0,-1.14,0.04,-9.74,39.94,42.5,21.87,14.3,0,1,ON,
2019-08-1311:21:50.3700,0.0,-0.0,0.0,-1.14,0.04,-9.74,36.94,42.81,23.56,14.301,0,1,ON,
2019-08-1311:21:50.4600,0.0,-0.0,0.0,-1.14,0.04,-9.74,36.19,41.0,21.81,14.302,0,1,ON,
2019-08-1311:21:50.5500,0.0,-0.0,0.0,-1.14,0.04,-9.74,36.19,41.0,21.81,14.302,0,1,ON,
2019-08-1311:21:50.6400,-0.0,0.0,0.0,-1.14,0.04,-9.74,36.19,41.0,21.81,14.3,0,1,ON,
2019-08-1311:21:50.7600,-0.01,0.0,0.0,-1.14,0.04,-9.74,36.19,41.0,21.81,14.302,0,1,ON,
2019-08-1311:21:50.8500,-0.0,0.0,0.0,-1.14,0.04,-9.74,36.19,41.0,21.81,14.304,0,1,ON,
2019-08-1311:21:50.9700,-0.0,0.0,0.0,-1.14,0.04,-9.78,36.19,41.0,21.81,14.3,0,1,ON,
2019-08-1311:21:51.0600,-0.0,0.0,0.0,-1.14,0.04,-9.78,35.81,40.63,21.37,14.301,0,1,ON,
2019-08-1311:21:51.1500,0.0,0.0,0.0,-1.14,0.04,-9.78,35.81,40.63,21.37,14.301,0,1,ON,
2019-08-1311:21:51.2400,0.0,0.0,0.0,-1.14,0.04,-9.78,36.19,41.75,20.56,14.302,0,1,ON,
2019-08-1311:21:51.3600,0.0,0.0,0.0,-1.14,0.04,-9.78,36.19,41.75,20.56,14.301,0,1,ON,
2019-08-1311:21:51.4500,0.0,0.0,0.0,-1.14,0.04,-9.78,35.81,41.38,20.94,14.301,0,1,ON,
2019-08-1311:21:51.5400,0.0,0.0,0.0,-1.14,0.04,-9.78,37.38,43.63,25.62,14.301,0,1,ON,
2019-08-1311:21:51.6300,0.0,0.0,0.0,-1.14,0.04,-9.78,37.38,43.63,25.62,14.303,0,1,ON,
2019-08-1311:21:51.7500,0.0,0.0,0.0,-1.14,0.04,-9.74,37.38,43.63,25.62,14.301,0,1,ON,
2019-08-1311:21:51.8400,0.0,0.0,0.0,-1.14,0.04,-9.74,37.38,43.63,25.62,14.3,0,1,ON,
2019-08-1311:21:51.9610,0.0,0.0,0.0,-1.14,0.04,-9.74,37.38,43.63,25.62,14.302,0,1,ON,
2019-08-1311:21:52.0500,0.0,0.0,0.0,-1.14,0.04,-9.74,37.38,43.63,25.62,14.3,0,1,ON,
2019-08-1311:21:52.1400,0.0,0.0,0.0,-1.14,0.04,-9.74,37.38,43.63,25.62,14.3,0,1,ON,
2019-08-1311:21:52.2300,0.0,0.0,0.0,-1.14,0.04,-9.74,37.38,43.63,25.62,14.301,0,1,ON,
2019-08-1311:21:52.3500,0.0,0.0,0.0,-1.14,0.04,-9.74,37.75,44.69,23.62,14.3,0,1,ON,
2019-08-1311:21:52.4400,0.0,0.0,0.0,-1.14,0.04,-9.74,36.19,41.38,21.0,14.303,0,1,ON,
2019-08-1311:21:52.5300,0.0,0.0,0.0,-1.14,0.04,-9.74,37.69,42.5,24.75,14.301,0,1,ON,
2019-08-1311:21:52.6190,0.0,0.0,0.0,-1.14,0.04,-9.74,37.69,42.5,24.75,14.302,0,1,ON,
2019-08-1311:21:52.7400,0.0,0.0,0.0,-1.14,0.04,-9.78,37.69,42.5,24.75,14.304,0,1,ON,
2019-08-1311:21:52.8300,0.0,0.0,0.0,-1.14,0.04,-9.78,37.69,42.5,24.75,14.302,0,1,ON,
2019-08-1311:21:52.9510,0.0,0.0,0.0,-1.14,0.04,-9.78,37.69,42.5,24.75,14.3,0,1,ON,
2019-08-1311:21:53.0400,0.0,0.0,0.0,-1.14,0.04,-9.74,37.69,42.5,24.75,14.299,0,1,ON,
2019-08-1311:21:53.1300,0.0,0.0,0.0,-1.14,0.04,-9.74,37.69,42.5,24.75,14.297,0,1,ON,
2019-08-1311:21:53.2200,0.0,0.0,0.0,-1.14,0.04,-9.74,37.69,42.5,24.75,14.289,0,1,ON,
2019-08-1311:21:53.3390,0.0,0.0,0.0,-0.98,0.16,-9.74,37.69,42.5,24.75,14.272,0,1,ON,
2019-08-1311:21:53.4300,0.0,0.0,0.0,-1.21,-0.11,-9.78,37.69,42.5,24.75,14.254,0,1,ON,
2019-08-1311:21:53.5500,0.0,0.0,0.0,-1.21,-0.11,-9.78,36.25,43.94,25.19,14.188,0,1,ON,
2019-08-1311:21:53.6400,0.0,0.0,0.0,-1.21,-0.11,-9.78,34.75,43.88,22.75,14.207,0,1,ON,
2019-08-1311:21:53.7300,0.0,0.0,0.0,0.01,-0.88,-11.88,34.75,43.88,22.75,14.117,0,1,ON,
2019-08-1311:21:53.8200,0.64,0.8,-0.85,0.01,-0.88,-11.88,34.75,43.88,22.75,14.123,0,1,ON,
2019-08-1311:21:53.9400,-0.46,1.84,-0.7,0.01,-0.88,-11.88,34.75,43.88,22.75,14.047,0,1,ON,
2019-08-1311:21:54.0300,-0.45,0.88,-0.06,0.01,-0.88,-11.88,34.75,43.88,22.75,14.027,0,1,ON,
2019-08-1311:21:54.1200,-0.76,-0.2,0.22,0.01,-0.88,-11.88,34.75,43.88,22.75,14.016,0,1,ON,
2019-08-1311:21:54.2100,-0.54,-1.69,0.44,0.01,-0.88,-11.88,34.75,43.88,22.75,14.072,0,1,ON,
2019-08-1311:21:54.3300,-0.59,-1.42,0.58,0.01,-0.88,-11.88,34.75,43.88,22.75,14.054,0,1,ON,
2019-08-1311:21:54.4500,-0.57,-0.93,0.05,0.01,-0.88,-11.88,34.75,43.88,22.75,14.044,0,1,ON,
2019-08-1311:21:54.5410,-0.57,-0.93,0.05,0.01,-0.88,-11.88,33.19,34.19,31.19,13.905,0,1,ON,
2019-08-1311:21:54.6300,-0.57,-0.93,0.05,0.01,-0.88,-11.88,29.0,31.5,27.69,13.954,0,1,ON,
2019-08-1311:21:54.7200,-0.57,-0.93,0.05,0.01,-0.88,-11.88,31.25,34.88,31.5,13.977,0,1,ON,
2019-08-1311:21:54.8100,-0.57,-0.93,0.05,0.01,-0.88,-11.88,28.69,35.06,30.31,13.932,0,1,ON,
2019-08-1311:21:54.9300,-0.57,-0.93,0.05,0.01,-0.88,-11.88,27.62,35.56,34.44,13.747,0,1,ON,
2019-08-1311:21:55.0200,-0.29,-0.02,0.12,0.01,-0.88,-11.88,27.62,35.56,34.44,13.735,0,1,ON,
2019-08-1311:21:55.1400,-0.29,-0.02,0.12,0.01,-0.88,-11.88,26.44,34.13,34.38,13.748,0,1,ON,
2019-08-1311:21:55.2290,-0.34,-0.12,-0.34,0.01,-0.88,-11.88,26.44,34.13,34.38,13.754,0,1,ON,
2019-08-1311:21:55.3200,0.19,0.29,-0.29,0.01,-0.88,-11.88,26.44,34.13,34.38,13.767,0,1,ON,
2019-08-1311:21:55.4100,0.19,0.29,-0.29,-2.63,5.06,-7.98,26.44,34.13,34.38,13.757,0,1,ON,
2019-08-1311:21:55.5300,0.19,0.29,-0.29,-3.09,4.56,-8.24,26.44,34.13,34.38,13.732,0,1,ON,
2019-08-1311:21:55.6200,0.19,0.29,-0.29,-3.09,4.56,-8.24,23.19,37.19,31.5,13.807,1,0,ON,
2019-08-1311:21:55.7100,0.19,0.29,-0.29,-3.09,4.56,-8.24,34.75,15.38,42.19,13.858,1,0,ON,
2019-08-1311:21:55.8000,0.16,0.05,0.18,-3.09,4.56,-8.24,34.75,15.38,42.19,13.901,0,0,ON,
2019-08-1311:21:55.9200,0.16,0.05,0.18,-3.09,4.56,-8.24,16.75,-20.31,51.88,13.915,1,0,ON,
2019-08-1311:21:56.0100,0.21,-0.02,-0.07,-3.09,4.56,-8.24,16.75,-20.31,51.88,13.997,1,0,ON,
2019-08-1311:21:56.1290,0.21,-0.02,-0.07,-1.9,2.68,-9.05,16.75,-20.31,51.88,13.942,1,0,ON,
2019-08-1311:21:56.2200,-0.16,-1.03,0.02,-1.9,2.68,-9.05,16.75,-20.31,51.88,13.845,1,0,ON,
2019-08-1311:21:56.3090,0.28,0.69,0.07,-1.9,2.68,-9.05,16.75,-20.31,51.88,13.931,1,0,ON,
2019-08-1311:21:56.4000,0.23,0.04,0.15,-1.9,2.68,-9.05,16.75,-20.31,51.88,13.941,1,0,ON,
2019-08-1311:21:56.5200,0.23,0.04,0.15,-2.13,3.34,-9.01,16.75,-20.31,51.88,13.925,0,1,ON,
2019-08-1311:21:56.6100,0.23,0.04,0.15,-2.13,3.34,-9.01,-46.13,-12.75,43.06,13.779,1,0,ON,
2019-08-1311:21:56.7300,0.23,0.04,0.15,-2.13,3.34,-9.01,-47.88,15.81,43.38,13.956,1,0,ON,
2019-08-1311:21:56.7900,-0.05,-0.15,0.01,-2.13,3.34,-9.01,-47.88,15.81,43.38,13.923,1,0,ON,
2019-08-1311:21:56.9100,-0.05,-0.15,0.01,-2.06,3.8,-9.28,-47.88,15.81,43.38,13.862,1,0,ON,
2019-08-1311:21:57.0000,-0.05,-0.15,0.01,-2.06,3.8,-9.28,7.25,41.0,25.37,13.906,1,0,ON,
2019-08-1311:21:57.1200,-0.38,-0.03,-0.06,-2.06,3.8,-9.28,7.25,41.0,25.37,13.889,1,0,ON,
2019-08-1311:21:57.2100,-0.03,-0.02,0.01,-2.06,3.8,-9.28,7.25,41.0,25.37,13.877,1,0,ON,
2019-08-1311:21:57.2990,-0.03,-0.02,0.01,-2.06,3.8,-9.28,24.25,-14.75,44.69,13.792,1,0,ON,
2019-08-1311:21:57.4200,0.21,0.38,0.03,-2.06,3.8,-9.28,24.25,-14.75,44.69,13.86,1,0,ON,
2019-08-1311:21:57.5100,0.14,-0.23,0.0,-2.06,3.8,-9.28,24.25,-14.75,44.69,13.857,1,0,ON,
2019-08-1311:21:57.6000,0.14,-0.23,0.0,-2.29,4.03,-8.7,24.25,-14.75,44.69,13.826,1,1,ON,
2019-08-1311:21:57.7200,0.09,0.53,0.19,-2.29,4.03,-8.7,24.25,-14.75,44.69,13.854,1,1,ON,
2019-08-1311:21:57.8100,0.09,0.53,0.19,-2.29,4.03,-8.7,-38.5,6.75,27.5,13.849,1,1,ON,
2019-08-1311:21:57.9000,0.09,0.53,0.19,-2.29,4.03,-8.7,-10.31,15.5,8.38,13.842,1,1,ON,
2019-08-1311:21:57.9900,0.09,0.53,0.19,-2.29,4.03,-8.7,-10.88,7.19,-0.06,13.851,1,1,ON,
2019-08-1311:21:58.1100,0.09,0.53,0.19,-2.29,4.03,-8.7,-11.63,9.06,-9.19,13.944,1,1,ON,
2019-08-1311:21:58.2000,0.09,0.53,0.19,-0.26,2.57,-9.51,-11.63,9.06,-9.19,14.054,1,1,ON,
2019-08-1311:21:58.2890,0.09,0.53,0.19,0.66,1.38,-9.81,-11.63,9.06,-9.19,14.14,1,1,ON,
2019-08-1311:21:58.3800,0.5,-0.14,0.63,0.66,1.38,-9.81,-11.63,9.06,-9.19,14.13,1,1,ON,
2019-08-1311:21:58.5000,-0.87,-0.88,-0.48,0.66,1.38,-9.81,-11.63,9.06,-9.19,14.093,1,1,ON,
2019-08-1311:21:58.5900,0.61,1.61,-0.63,0.66,1.38,-9.81,-11.63,9.06,-9.19,13.986,1,1,ON,
2019-08-1311:21:58.7100,0.12,1.22,-1.15,0.66,1.38,-9.81,-11.63,9.06,-9.19,13.953,1,1,ON,
2019-08-1311:21:58.8000,-0.41,-2.15,0.51,0.66,1.38,-9.81,-11.63,9.06,-9.19,14.123,1,1,ON,
2019-08-1311:21:58.8900,-0.41,-2.15,0.51,0.66,1.38,-9.81,-18.62,25.5,15.31,14.121,1,1,ON,
2019-08-1311:21:58.9800,-0.41,-2.15,0.51,0.66,1.38,-9.81,-10.81,23.12,28.12,14.159,1,1,ON,
2019-08-1311:21:59.0990,-0.41,-2.15,0.51,0.66,1.38,-9.81,17.06,12.75,7.25,14.174,1,1,ON,
2019-08-1311:21:59.1900,0.21,1.19,-1.31,0.66,1.38,-9.81,17.06,12.75,7.25,14.181,1,1,ON,
2019-08-1311:21:59.2790,0.21,1.19,-1.31,-0.79,0.69,-9.78,17.06,12.75,7.25,14.209,1,1,ON,
2019-08-1311:21:59.3700,0.21,1.19,-1.31,-0.79,0.69,-9.78,-12.63,31.31,4.69,14.198,1,1,ON,
2019-08-1311:21:59.4890,-0.02,0.19,-0.04,-0.79,0.69,-9.78,-12.63,31.31,4.69,14.214,1,1,ON,
2019-08-1311:21:59.5800,-0.09,-0.2,0.0,-0.79,0.69,-9.78,-12.63,31.31,4.69,14.237,1,1,ON,
2019-08-1311:21:59.7000,0.09,0.23,-0.05,-0.79,0.69,-9.78,-12.63,31.31,4.69,14.277,1,1,ON,
2019-08-1311:21:59.7900,-0.01,-0.04,0.0,-0.79,0.69,-9.78,-12.63,31.31,4.69,14.288,1,1,ON,
2019-08-1311:21:59.8800,0.01,0.0,0.0,-0.79,0.69,-9.78,-12.63,31.31,4.69,14.298,1,1,ON,
2019-08-1311:21:59.9700,0.0,0.01,0.0,-0.79,0.69,-9.78,-12.63,31.31,4.69,14.297,1,1,ON,
2019-08-1311:22:00.0900,0.0,0.01,0.0,-1.1,0.16,-9.78,-12.63,31.31,4.69,14.298,1,1,ON,
2019-08-1311:22:00.1800,0.0,0.01,0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.298,1,1,ON,
2019-08-1311:22:00.3000,0.0,-0.0,-0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.299,1,1,ON,
2019-08-1311:22:00.3900,-0.0,0.0,0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.299,1,1,ON,
2019-08-1311:22:00.4800,0.0,0.0,0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.299,1,1,ON,
2019-08-1311:22:00.5700,0.0,0.0,0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.298,1,1,ON,
2019-08-1311:22:00.6900,0.01,0.0,0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.299,1,1,ON,
2019-08-1311:22:00.7800,0.01,-0.0,0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.297,1,1,ON,
2019-08-1311:22:00.8700,0.0,0.0,-0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.298,1,1,ON,
2019-08-1311:22:00.9600,-0.0,0.0,0.0,-1.1,0.16,-9.78,-44.63,44.94,4.94,14.298,1,1,ON,
2019-08-1311:22:01.0800,-0.0,0.0,0.0,-1.1,0.16,-9.78,-42.69,48.88,7.06,14.297,1,1,ON,
2019-08-1311:22:01.1700,-0.0,0.0,0.0,-1.1,0.16,-9.78,-45.75,44.56,4.5,14.298,1,1,ON,
2019-08-1311:22:01.2900,-0.0,0.0,0.0,-1.1,0.16,-9.78,-42.69,47.81,7.44,14.298,1,1,ON,
2019-08-1311:22:01.3800,-0.0,0.0,0.0,-1.1,0.12,-9.74,-42.69,47.81,7.44,14.299,1,1,ON,
2019-08-1311:22:01.4700,-0.0,0.0,0.0,-1.1,0.12,-9.74,-42.69,47.5,6.62,14.298,1,1,ON,
2019-08-1311:22:01.5600,0.0,0.0,0.0,-1.1,0.12,-9.74,-42.69,47.5,6.62,14.297,1,1,ON,
2019-08-1311:22:01.6800,0.0,0.0,0.0,-1.1,0.12,-9.74,-42.69,47.5,6.62,14.298,1,1,ON,
2019-08-1311:22:01.7700,0.0,0.0,0.0,-1.1,0.12,-9.74,-42.69,47.5,6.62,14.299,1,1,ON,
2019-08-1311:22:01.8600,0.0,0.0,0.0,-1.1,0.12,-9.74,-42.69,47.5,6.62,14.298,1,1,ON,
2019-08-1311:22:01.9500,0.0,0.0,0.0,-1.1,0.16,-9.74,-42.69,47.5,6.62,14.298,1,1,ON,
2019-08-1311:22:02.0700,0.0,0.0,0.0,-1.1,0.12,-9.78,-42.69,47.5,6.62,14.297,1,1,ON,
2019-08-1311:22:02.1590,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.25,45.94,4.06,14.297,1,1,ON,
2019-08-1311:22:02.2800,0.0,0.0,0.0,-1.1,0.12,-9.78,-43.06,47.88,8.31,14.299,1,1,ON,
2019-08-1311:22:02.3700,0.0,0.0,0.0,-1.1,0.12,-9.78,-43.06,47.88,8.31,14.297,1,1,ON,
2019-08-1311:22:02.4600,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,47.81,8.25,14.298,1,1,ON,
2019-08-1311:22:02.5500,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,45.63,4.87,14.299,1,1,ON,
2019-08-1311:22:02.6700,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,45.63,4.87,14.297,1,1,ON,
2019-08-1311:22:02.7590,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,45.63,4.87,14.297,1,1,ON,
2019-08-1311:22:02.8790,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,45.63,4.87,14.297,1,1,ON,
2019-08-1311:22:02.9700,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,45.63,4.87,14.296,1,1,ON,
2019-08-1311:22:03.0600,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,45.63,4.87,14.294,1,1,ON,
2019-08-1311:22:03.1500,0.0,0.0,0.0,-1.1,0.12,-9.78,-44.56,45.63,4.87,14.283,1,1,ON,
2019-08-1311:22:03.2700,0.0,0.0,0.0,-1.1,0.12,-9.78,-43.5,47.13,7.44,14.271,1,1,ON,
2019-08-1311:22:03.3600,0.0,0.0,0.0,-1.1,0.12,-9.78,-45.38,44.88,3.69,14.245,1,1,ON,
2019-08-1311:22:03.4500,-0.11,0.19,-0.31,-1.1,0.12,-9.78,-45.38,44.88,3.69,14.206,1,1,ON,
2019-08-1311:22:03.5400,-0.11,0.19,-0.31,-1.1,0.12,-9.78,-42.13,41.56,-4.31,14.21,1,1,ON,
2019-08-1311:22:03.6600,-0.11,0.19,-0.31,-1.1,0.12,-9.78,-24.62,33.56,-8.56,14.123,1,1,ON,
2019-08-1311:22:03.7500,-0.05,1.46,0.24,-1.1,0.12,-9.78,-24.62,33.56,-8.56,14.074,1,1,ON,
2019-08-1311:22:03.8690,0.08,0.02,1.69,-1.1,0.12,-9.78,-24.62,33.56,-8.56,14.108,1,1,ON,
2019-08-1311:22:03.9590,-0.38,-0.94,1.89,-1.1,0.12,-9.78,-24.62,33.56,-8.56,14.265,1,1,ON,
2019-08-1311:22:04.0490,-2.38,-0.11,2.15,-1.1,0.12,-9.78,-24.62,33.56,-8.56,13.866,1,1,ON,
2019-08-1311:22:04.1400,-2.38,-0.11,2.15,0.28,3.22,-8.4,-24.62,33.56,-8.56,13.988,1,1,ON,
2019-08-1311:22:04.2600,-1.38,-0.89,-0.47,0.28,3.22,-8.4,-24.62,33.56,-8.56,13.87,1,1,ON,
2019-08-1311:22:04.3500,-1.38,-0.89,-0.47,0.28,3.22,-8.4,-20.06,-14.94,23.69,13.912,1,1,ON,
2019-08-1311:22:04.4700,-1.4,-0.18,0.04,0.28,3.22,-8.4,-20.06,-14.94,23.69,13.66,1,1,ON,
2019-08-1311:22:04.5300,-1.4,-0.18,0.04,0.28,3.22,-8.4,-17.75,-32.56,22.75,13.749,1,1,ON,
2019-08-1311:22:04.6490,-1.4,-0.18,0.04,0.28,3.22,-8.4,-19.12,-28.19,30.81,13.681,1,1,ON,
2019-08-1311:22:04.7400,-1.4,-0.18,0.04,2.46,5.1,-8.51,-19.12,-28.19,30.81,13.546,1,1,ON,
2019-08-1311:22:04.8590,-1.4,-0.18,0.04,4.68,6.59,-7.71,-19.12,-28.19,30.81,13.515,1,1,ON,
2019-08-1311:22:04.9490,-0.91,-0.05,0.31,4.68,6.59,-7.71,-19.12,-28.19,30.81,13.383,0,1,ON,
2019-08-1311:22:05.0400,-0.42,-0.01,0.27,4.68,6.59,-7.71,-19.12,-28.19,30.81,13.412,0,1,ON,
2019-08-1311:22:05.1290,-0.1,-0.05,0.01,4.68,6.59,-7.71,-19.12,-28.19,30.81,13.421,1,0,ON,
2019-08-1311:22:05.2500,-0.1,-0.05,0.01,4.87,6.4,-6.02,-19.12,-28.19,30.81,13.44,0,1,ON,
2019-08-1311:22:05.3400,-0.56,-0.27,-0.51,4.87,6.4,-6.02,-19.12,-28.19,30.81,13.368,1,1,ON,
2019-08-1311:22:05.4600,0.36,-0.29,0.47,4.87,6.4,-6.02,-19.12,-28.19,30.81,13.421,1,0,ON,
2019-08-1311:22:05.5490,0.16,0.14,0.21,4.87,6.4,-6.02,-19.12,-28.19,30.81,13.438,1,0,ON,
2019-08-1311:22:05.6390,0.16,0.14,0.21,4.87,6.4,-6.02,-65.75,-48.56,34.5,13.472,1,0,ON,
2019-08-1311:22:05.7290,0.16,0.14,0.21,4.87,6.4,-6.02,-67.62,-52.19,33.13,13.505,1,0,ON,
2019-08-1311:22:05.8500,-0.1,-0.41,0.24,4.87,6.4,-6.02,-67.62,-52.19,33.13,13.492,1,0,ON,
2019-08-1311:22:05.9400,0.14,-0.0,-0.29,4.87,6.4,-6.02,-67.62,-52.19,33.13,13.566,0,1,ON,
2019-08-1311:22:06.0300,0.14,-0.0,-0.29,4.87,6.4,-6.02,3.56,-51.56,40.19,13.479,0,1,ON,
2019-08-1311:22:06.1200,0.04,0.08,-0.04,4.87,6.4,-6.02,3.56,-51.56,40.19,13.525,0,1,ON,
2019-08-1311:22:06.2390,0.04,0.08,-0.04,4.11,6.09,-6.71,3.56,-51.56,40.19,13.538,0,1,ON,
2019-08-1311:22:06.3300,0.04,0.08,-0.04,3.69,5.86,-6.79,3.56,-51.56,40.19,13.417,0,0,ON,
2019-08-1311:22:06.4490,0.29,-0.02,0.24,3.69,5.86,-6.79,3.56,-51.56,40.19,13.683,0,1,ON,
2019-08-1311:22:06.5400,0.29,-0.02,0.24,3.69,5.86,-6.79,-39.38,1.62,21.94,13.628,1,0,ON,
2019-08-1311:22:06.6300,-0.21,0.13,-0.31,3.69,5.86,-6.79,-39.38,1.62,21.94,13.583,1,0,ON,
2019-08-1311:22:06.7190,-0.21,0.13,-0.31,3.69,5.86,-6.79,-66.06,-49.81,43.56,13.592,0,0,ON,
