Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1510:09:15.5020,3.04,-0.85,-0.24,0.24,-0.1,-8.92,30.94,-49.5,27.06,14.386,1,1,ON,
2019-08-1510:09:15.6220,3.04,-0.85,-0.24,0.24,-0.1,-8.92,16.87,-17.25,27.06,14.422,1,1,ON,
2019-08-1510:09:15.7120,3.04,-0.85,-0.24,0.24,-0.1,-8.92,18.44,-14.31,-22.94,14.412,1,1,ON,
2019-08-1510:09:15.8320,3.04,-0.85,-0.24,0.24,-0.1,-8.92,20.44,-17.0,-22.25,14.434,1,1,ON,
2019-08-1510:09:15.9220,3.04,-0.85,-0.24,0.24,-0.1,-8.92,22.62,-21.69,-27.37,14.458,1,1,ON,
2019-08-1510:09:16.0120,3.04,-0.85,-0.24,0.24,-0.1,-8.92,22.62,-21.69,-25.44,14.45,1,1,ON,
2019-08-1510:09:16.1020,0.4,0.28,-0.44,-1.02,-0.18,-10.11,22.62,-21.69,-25.44,14.424,1,1,ON,
2019-08-1510:09:16.2220,0.4,0.28,-0.44,-1.02,-0.18,-10.11,22.62,-21.69,-25.44,14.44,1,1,ON,
2019-08-1510:09:16.3120,-0.04,0.01,-0.09,-1.02,-0.18,-10.11,22.62,-21.69,-25.44,14.443,1,1,ON,
2019-08-1510:09:16.4020,-0.09,0.0,0.17,-1.02,-0.18,-10.11,22.62,-21.69,-25.44,14.463,1,1,ON,
2019-08-1510:09:16.4920,0.67,0.2,-0.61,-1.14,-0.1,-9.76,22.62,-21.69,-25.44,14.459,1,1,ON,
2019-08-1510:09:16.6120,0.67,0.2,-0.61,-1.14,-0.1,-9.76,22.62,-21.69,-25.44,14.438,1,1,ON,
2019-08-1510:09:16.7020,-0.02,-0.13,0.01,-1.14,-0.1,-9.76,30.75,-15.88,-25.44,14.514,1,1,ON,
2019-08-1510:09:16.8220,-0.02,-0.13,0.01,-1.14,-0.1,-9.76,30.75,-15.88,-13.81,14.514,1,1,ON,
2019-08-1510:09:16.9120,-0.01,-0.0,-0.0,-1.14,-0.1,-9.76,33.31,-17.25,-13.81,14.523,1,1,ON,
2019-08-1510:09:17.0020,-0.01,-0.0,-0.0,-1.14,-0.1,-9.76,33.69,-18.5,-14.75,14.526,1,1,ON,
2019-08-1510:09:17.0930,-0.01,-0.0,-0.0,-1.14,-0.1,-9.76,33.69,-18.5,-20.19,14.524,1,1,ON,
2019-08-1510:09:17.2120,0.0,0.01,0.0,-1.14,-0.1,-9.76,33.69,-18.5,-20.19,14.527,1,1,ON,
2019-08-1510:09:17.3020,-0.01,0.0,0.0,-1.14,-0.1,-9.76,34.75,-19.19,-20.19,14.525,1,1,ON,
2019-08-1510:09:17.3920,-0.01,0.0,0.0,-1.14,-0.1,-9.76,34.75,-19.19,-23.31,14.527,1,1,ON,
2019-08-1510:09:17.4820,-0.0,-0.0,0.0,-1.14,-0.1,-9.76,34.75,-19.19,-23.31,14.527,1,1,ON,
2019-08-1510:09:17.6020,-0.01,-0.01,0.0,-1.14,-0.1,-9.76,34.75,-19.19,-23.31,14.527,1,1,ON,
2019-08-1510:09:17.6920,-0.0,0.0,0.0,-1.14,-0.1,-9.76,34.75,-19.19,-23.31,14.528,1,1,ON,
2019-08-1510:09:17.8120,0.0,0.0,0.0,-1.14,-0.1,-9.76,32.69,-20.44,-23.31,14.53,1,1,ON,
2019-08-1510:09:17.9020,0.0,0.0,0.0,-1.14,-0.1,-9.76,32.69,-20.44,-22.87,14.528,1,1,ON,
2019-08-1510:09:17.9920,-0.0,0.0,-0.0,-1.14,-0.1,-9.76,31.44,-19.75,-22.87,14.53,1,1,ON,
2019-08-1510:09:18.0820,-0.0,0.0,-0.0,-1.14,-0.1,-9.76,34.63,-19.56,-22.81,14.53,1,1,ON,
2019-08-1510:09:18.2020,-0.0,0.0,-0.0,-1.14,-0.1,-9.76,34.63,-19.56,-21.0,14.529,1,1,ON,
2019-08-1510:09:18.2920,0.0,0.0,0.0,-1.14,-0.1,-9.76,34.63,-19.56,-21.0,14.53,1,1,ON,
2019-08-1510:09:18.4120,0.0,-0.0,-0.0,-1.14,-0.1,-9.76,34.63,-19.56,-21.0,14.53,1,1,ON,
2019-08-1510:09:18.4720,0.0,0.0,0.0,-1.14,-0.1,-9.76,34.63,-19.56,-21.0,14.529,1,1,ON,
2019-08-1510:09:18.5920,0.0,0.0,0.0,-1.18,-0.1,-9.76,34.63,-19.56,-21.0,14.531,1,1,ON,
2019-08-1510:09:18.6820,0.0,0.0,0.0,-1.18,-0.1,-9.76,34.63,-19.56,-21.0,14.531,1,1,ON,
2019-08-1510:09:18.8020,0.0,0.0,0.0,-1.18,-0.1,-9.76,32.06,-21.06,-21.0,14.53,1,1,ON,
2019-08-1510:09:18.8920,0.0,0.0,0.0,-1.18,-0.1,-9.76,32.06,-21.06,-24.75,14.531,1,1,ON,
2019-08-1510:09:18.9820,0.0,0.0,0.0,-1.18,-0.1,-9.76,32.31,-19.75,-24.75,14.532,1,1,ON,
2019-08-1510:09:19.0720,0.0,0.0,0.0,-1.18,-0.1,-9.76,34.69,-20.81,-23.62,14.531,1,1,ON,
2019-08-1510:09:19.1920,0.0,0.0,0.0,-1.18,-0.1,-9.8,34.69,-20.81,-21.0,14.532,1,1,ON,
2019-08-1510:09:19.2820,0.0,0.0,0.0,-1.18,-0.14,-9.76,34.69,-20.81,-21.0,14.532,1,1,ON,
2019-08-1510:09:19.4020,0.0,0.0,0.0,-1.18,-0.14,-9.76,34.69,-20.81,-21.0,14.533,1,1,ON,
2019-08-1510:09:19.4920,0.0,0.0,0.0,-1.18,-0.14,-9.76,34.69,-20.81,-21.0,14.533,1,1,ON,
2019-08-1510:09:19.5820,0.0,0.0,0.0,-1.21,-0.1,-9.76,34.69,-20.81,-21.0,14.533,1,1,ON,
2019-08-1510:09:19.6720,0.0,0.0,0.0,-1.21,-0.1,-9.73,34.69,-20.81,-21.0,14.533,1,1,ON,
2019-08-1510:09:19.7920,0.0,0.0,0.0,-1.21,-0.1,-9.73,34.69,-20.81,-21.0,14.533,1,1,ON,
2019-08-1510:09:19.8820,0.0,0.0,0.0,-1.21,-0.1,-9.73,34.69,-20.81,-21.0,14.533,1,1,ON,
2019-08-1510:09:19.9720,0.0,0.0,0.0,-1.21,-0.1,-9.73,34.69,-20.81,-21.0,14.535,1,1,ON,
2019-08-1510:09:20.0620,0.0,0.0,0.0,-1.21,-0.1,-9.73,34.0,-17.25,-21.0,14.533,1,1,ON,
2019-08-1510:09:20.1820,0.0,0.0,0.0,-1.21,-0.1,-9.73,33.13,-20.12,-19.06,14.529,1,1,ON,
2019-08-1510:09:20.3020,0.0,0.0,0.0,-1.21,-0.1,-9.73,33.13,-20.12,-23.25,14.526,1,1,ON,
2019-08-1510:09:20.3920,0.0,0.0,0.0,-1.21,-0.06,-9.8,33.13,-20.12,-23.25,14.524,1,1,ON,
2019-08-1510:09:20.4820,0.0,0.0,0.0,-1.21,-0.06,-9.8,33.13,-20.12,-23.25,14.498,1,1,ON,
2019-08-1510:09:20.5720,0.0,0.0,0.0,-1.21,-0.06,-9.8,33.13,-20.12,-23.25,14.461,1,1,ON,
2019-08-1510:09:20.6620,0.17,0.06,0.08,-1.29,-0.37,-11.07,33.13,-20.12,-23.25,14.462,1,1,ON,
2019-08-1510:09:20.7820,0.17,0.06,0.08,-0.8,-0.33,-10.95,33.13,-20.12,-23.25,14.427,1,1,ON,
2019-08-1510:09:20.8720,0.17,0.06,0.08,-0.8,-0.33,-10.95,33.13,-20.12,-23.25,14.437,1,1,ON,
2019-08-1510:09:20.9920,-0.43,-0.1,-0.25,-0.8,-0.33,-10.95,20.25,-16.31,-23.25,14.451,1,1,ON,
2019-08-1510:09:21.0820,-0.43,-0.1,-0.25,-0.8,-0.33,-10.95,20.25,-16.31,-24.62,14.455,1,1,ON,
2019-08-1510:09:21.1720,-0.96,0.1,-0.17,-0.8,-0.33,-10.95,18.75,-25.56,-24.62,14.383,1,1,ON,
2019-08-1510:09:21.2630,-0.96,0.1,-0.17,-0.8,-0.33,-10.95,24.31,-30.44,-11.19,14.346,1,1,ON,
2019-08-1510:09:21.3820,-0.96,0.1,-0.17,0.2,3.77,-8.0,24.31,-30.44,-4.0,14.312,1,1,ON,
2019-08-1510:09:21.4720,-0.96,0.1,-0.17,0.2,3.77,-8.0,24.31,-30.44,-4.0,14.233,1,1,ON,
2019-08-1510:09:21.5620,-0.45,-0.27,0.35,0.2,3.77,-8.0,24.31,-30.44,-4.0,14.202,1,0,ON,
2019-08-1510:09:21.6520,-0.61,0.31,0.64,0.2,3.77,-8.0,24.31,-30.44,-4.0,14.177,1,1,ON,
2019-08-1510:09:21.7730,-0.38,0.68,0.06,0.2,3.77,-8.0,24.31,-30.44,-4.0,14.069,1,1,ON,
2019-08-1510:09:21.8620,-0.36,0.02,-0.18,0.2,3.77,-8.0,24.31,-30.44,-4.0,14.061,1,1,ON,
2019-08-1510:09:22.0120,0.63,0.66,-0.62,0.2,3.77,-8.0,24.31,-30.44,-4.0,14.158,1,1,ON,
2019-08-1510:09:22.0720,-0.14,0.71,-0.15,0.2,3.77,-8.0,-30.31,-24.19,-4.0,14.012,1,0,ON,
2019-08-1510:09:22.1620,-0.14,0.71,-0.15,0.2,3.77,-8.0,-28.37,-27.5,49.31,14.057,1,1,ON,
2019-08-1510:09:22.2520,-0.14,0.71,-0.15,0.2,3.77,-8.0,-1.12,-56.0,46.56,14.097,1,1,ON,
2019-08-1510:09:22.3720,-0.14,0.71,-0.15,0.93,4.5,-9.42,-1.12,-56.0,54.81,14.134,1,0,ON,
2019-08-1510:09:22.4620,-0.14,0.71,-0.15,-0.03,4.42,-9.11,-1.12,-56.0,54.81,14.118,1,0,ON,
2019-08-1510:09:22.5520,-0.14,0.71,-0.15,-0.03,4.42,-9.11,-1.12,-56.0,54.81,14.146,1,0,ON,
2019-08-1510:09:22.6420,-0.19,-1.02,0.14,0.89,5.03,-12.64,-1.12,-56.0,54.81,14.112,1,0,ON,
2019-08-1510:09:22.7620,-0.19,-1.02,0.14,-1.71,6.07,-7.62,-1.12,-56.0,54.81,13.766,1,0,ON,
2019-08-1510:09:22.8520,-0.19,-1.02,0.14,-1.71,6.07,-7.62,-1.12,-56.0,54.81,14.137,1,1,ON,
2019-08-1510:09:22.9720,-1.01,-1.16,-0.11,-1.71,6.07,-7.62,-1.12,-56.0,54.81,13.993,1,1,ON,
2019-08-1510:09:23.0620,-0.52,-1.27,-0.75,-0.53,4.99,-8.31,-1.12,-56.0,54.81,14.108,1,1,ON,
2019-08-1510:09:23.1820,-0.52,-1.27,-0.75,-0.49,3.92,-8.73,-1.12,-56.0,54.81,14.146,1,1,ON,
2019-08-1510:09:23.2420,-0.52,-1.27,-0.75,-0.49,3.92,-8.73,-22.5,-2.19,54.81,14.116,1,1,ON,
2019-08-1510:09:23.3620,-0.52,-1.27,-0.75,-0.49,3.92,-8.73,-22.5,-2.19,45.25,14.107,1,1,ON,
2019-08-1510:09:23.4520,-0.27,-0.13,-1.04,-1.71,4.27,-8.19,-22.5,-2.19,45.25,14.117,1,1,ON,
2019-08-1510:09:23.5720,-0.27,-0.13,-1.04,-1.71,4.27,-8.19,-29.69,-16.0,45.25,14.137,1,1,ON,
2019-08-1510:09:23.6620,-0.27,-0.13,-1.04,-1.71,4.27,-8.19,-29.69,-16.0,44.94,14.2,1,1,ON,
2019-08-1510:09:23.7520,1.71,-0.05,-1.44,-1.71,4.27,-8.19,-29.69,-16.0,44.94,14.365,1,1,ON,
2019-08-1510:09:23.8420,0.91,0.41,-0.6,-1.71,4.27,-8.19,-29.69,-16.0,44.94,14.499,1,1,ON,
2019-08-1510:09:23.9620,0.89,0.3,-0.25,-1.71,4.27,-8.19,-29.69,-16.0,44.94,14.539,1,1,ON,
2019-08-1510:09:24.0520,0.73,0.78,1.24,-1.71,4.27,-8.19,-29.69,-16.0,44.94,14.496,1,1,ON,
2019-08-1510:09:24.1420,-0.06,0.03,0.46,-1.71,4.27,-8.19,-29.69,-16.0,44.94,14.527,1,1,ON,
2019-08-1510:09:24.2320,-0.21,0.74,-0.02,-0.87,-0.18,-9.8,-29.69,-16.0,44.94,14.496,1,1,ON,
2019-08-1510:09:24.3520,-0.21,0.74,-0.02,-0.87,-0.18,-9.8,-34.38,9.44,44.94,14.519,1,1,ON,
2019-08-1510:09:24.4420,-0.21,0.74,-0.02,-0.87,-0.18,-9.8,-35.44,9.5,34.75,14.513,1,1,ON,
2019-08-1510:09:24.5620,-0.21,0.74,-0.02,-0.87,-0.18,-9.8,-34.5,9.75,38.38,14.512,1,1,ON,
2019-08-1510:09:24.6520,-0.21,0.74,-0.02,-0.87,-0.18,-9.8,-33.88,10.69,36.0,14.511,1,1,ON,
2019-08-1510:09:24.7420,-0.21,0.74,-0.02,-0.87,-0.18,-9.8,-33.88,10.69,39.13,14.513,1,1,ON,
2019-08-1510:09:24.8320,-0.0,0.01,0.0,-0.87,-0.18,-9.8,-33.88,10.69,39.13,14.513,1,1,ON,
2019-08-1510:09:24.9530,0.01,0.01,-0.0,-0.87,-0.18,-9.8,-33.88,10.69,39.13,14.513,1,1,ON,
2019-08-1510:09:25.0420,0.0,0.0,-0.0,-0.87,-0.18,-9.8,-33.88,10.69,39.13,14.512,1,1,ON,
2019-08-1510:09:25.1320,-0.0,0.0,0.0,-1.14,-0.06,-9.76,-33.88,10.69,39.13,14.514,1,1,ON,
2019-08-1510:09:25.2220,-0.0,0.0,0.0,-1.14,-0.06,-9.76,-33.88,10.69,39.13,14.513,1,1,ON,
2019-08-1510:09:25.3420,0.0,0.0,0.0,-1.14,-0.06,-9.76,-35.25,8.19,39.13,14.513,1,1,ON,
2019-08-1510:09:25.4320,0.0,0.0,0.0,-1.14,-0.06,-9.76,-35.25,8.19,36.06,14.515,1,1,ON,
2019-08-1510:09:25.5520,0.0,-0.0,0.0,-1.14,-0.06,-9.76,-35.25,8.19,36.06,14.515,1,1,ON,
2019-08-1510:09:25.6420,0.0,-0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,36.06,14.515,1,1,ON,
2019-08-1510:09:25.7620,0.0,-0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.516,1,1,ON,
2019-08-1510:09:25.8220,0.0,0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.514,1,1,ON,
2019-08-1510:09:25.9420,-0.0,-0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.516,1,1,ON,
2019-08-1510:09:26.0320,0.0,0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.517,1,1,ON,
2019-08-1510:09:26.1520,0.0,0.0,0.0,-1.18,-0.06,-9.76,-32.63,10.0,39.44,14.517,1,1,ON,
2019-08-1510:09:26.2420,0.0,0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.518,1,1,ON,
2019-08-1510:09:26.3320,0.0,0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.519,1,1,ON,
2019-08-1510:09:26.4220,0.0,0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.517,1,1,ON,
2019-08-1510:09:26.5420,0.0,0.0,0.0,-1.14,-0.06,-9.76,-32.63,10.0,39.44,14.518,1,1,ON,
2019-08-1510:09:26.6320,0.0,0.0,0.0,-1.14,-0.06,-9.76,-34.31,10.38,39.44,14.519,1,1,ON,
2019-08-1510:09:26.7220,0.0,0.0,0.0,-1.14,-0.06,-9.76,-34.31,10.38,39.88,14.518,1,1,ON,
2019-08-1510:09:26.8120,0.0,0.0,0.0,-1.14,-0.06,-9.76,-34.31,10.38,39.88,14.519,1,1,ON,
2019-08-1510:09:26.9320,0.0,0.0,0.0,-1.14,-0.06,-9.76,-34.31,10.38,39.88,14.517,1,1,ON,
2019-08-1510:09:27.0220,0.0,0.0,0.0,-1.14,-0.06,-9.76,-34.31,10.38,39.88,14.516,1,1,ON,
2019-08-1510:09:27.1420,0.0,0.0,0.0,-1.14,-0.06,-9.76,-34.31,10.38,39.88,14.515,1,1,ON,
2019-08-1510:09:27.2320,0.0,0.0,0.0,-1.14,-0.06,-9.76,-34.31,10.38,39.88,14.512,1,1,ON,
2019-08-1510:09:27.3220,0.0,0.0,0.0,-1.37,-0.25,-9.73,-34.31,10.38,39.88,14.499,1,1,ON,
2019-08-1510:09:27.4120,0.0,0.0,0.0,-1.37,-0.25,-9.73,-34.31,10.38,39.88,14.408,1,1,ON,
2019-08-1510:09:27.5320,0.01,0.04,0.11,-1.37,-0.25,-9.73,-30.56,4.37,39.88,14.406,1,1,ON,
2019-08-1510:09:27.6220,0.01,0.04,0.11,-1.37,-0.25,-9.73,-30.56,4.37,36.63,14.373,1,1,ON,
2019-08-1510:09:27.7120,-0.18,-0.91,0.36,-1.37,-0.25,-9.73,-29.19,-2.87,36.63,14.406,1,1,ON,
2019-08-1510:09:27.8020,-0.18,-0.91,0.36,-1.37,-0.25,-9.73,-30.31,-2.56,40.13,14.406,1,1,ON,
2019-08-1510:09:27.9220,-0.18,-0.91,0.36,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.379,1,1,ON,
2019-08-1510:09:28.0120,-0.18,-0.91,0.36,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.329,1,1,ON,
2019-08-1510:09:28.1320,-0.03,0.31,0.71,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.248,1,1,ON,
2019-08-1510:09:28.2220,-0.01,0.03,0.58,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.187,1,1,ON,
2019-08-1510:09:28.3120,0.17,0.28,0.69,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.076,1,1,ON,
2019-08-1510:09:28.4020,-0.04,-0.84,5.44,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.123,1,0,ON,
2019-08-1510:09:28.5220,-0.66,0.57,-0.35,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.068,1,0,ON,
2019-08-1510:09:28.6120,-0.11,-0.22,-0.33,-0.87,0.97,-8.19,-30.31,-2.56,45.31,14.095,1,0,ON,
2019-08-1510:09:28.7320,-0.06,-0.36,-0.34,-0.87,0.97,-8.19,61.31,-33.13,45.31,14.128,1,0,ON,
2019-08-1510:09:28.8220,-0.06,-0.36,-0.34,-0.26,-0.95,-10.26,61.31,-33.13,36.44,14.134,1,0,ON,
2019-08-1510:09:28.9120,-0.06,-0.36,-0.34,-1.45,4.0,-9.19,61.31,-33.13,36.44,14.05,1,0,ON,
2019-08-1510:09:29.0020,-0.06,-0.36,-0.34,-1.06,2.27,-9.27,61.31,-33.13,36.44,14.156,1,1,ON,
2019-08-1510:09:29.1220,-0.06,-0.36,-0.34,-1.06,2.27,-9.27,61.31,-33.13,36.44,14.155,1,0,ON,
2019-08-1510:09:29.2120,0.0,-0.06,0.04,-1.06,2.27,-9.27,61.31,-33.13,36.44,14.126,1,0,ON,
2019-08-1510:09:29.3020,0.23,-0.16,0.28,-1.06,2.27,-9.27,61.31,-33.13,36.44,14.136,1,0,ON,
2019-08-1510:09:29.3920,0.2,0.07,-0.04,-1.06,2.27,-9.27,61.31,-33.13,36.44,14.147,1,1,ON,
2019-08-1510:09:29.5120,-0.09,-0.07,0.04,-1.06,2.27,-9.27,61.31,-33.13,36.44,14.152,1,1,ON,
2019-08-1510:09:29.6020,-0.1,0.0,-0.02,-1.1,2.2,-9.54,61.31,-33.13,36.44,14.138,1,1,ON,
2019-08-1510:09:29.7220,-0.1,0.0,-0.02,-1.1,2.2,-9.54,61.31,-33.13,36.44,14.151,1,1,ON,
2019-08-1510:09:29.8140,0.23,0.25,-0.02,-1.1,2.2,-9.54,61.31,-33.13,36.44,14.155,1,1,ON,
2019-08-1510:09:29.9020,0.33,0.15,-0.11,-1.1,2.2,-9.54,26.19,-31.37,36.44,14.166,1,1,ON,
2019-08-1510:09:29.9920,0.33,0.15,-0.11,-1.1,2.2,-9.54,26.19,-31.37,-15.0,14.176,1,1,ON,
2019-08-1510:09:30.1120,0.6,0.14,-0.14,-1.1,2.2,-9.54,26.19,-31.37,-15.0,14.225,1,1,ON,
2019-08-1510:09:30.2020,0.26,0.57,-0.7,-1.1,2.2,-9.54,22.25,-14.19,-15.0,14.334,1,1,ON,
2019-08-1510:09:30.3220,0.26,0.57,-0.7,-1.1,2.2,-9.54,22.25,-14.19,-18.5,14.302,1,1,ON,
2019-08-1510:09:30.3820,-0.01,-0.3,0.29,-1.1,2.2,-9.54,22.25,-14.19,-18.5,14.145,1,1,ON,
2019-08-1510:09:30.5020,-0.49,-0.17,0.21,-1.1,2.2,-9.54,22.25,-14.19,-18.5,14.293,1,1,ON,
2019-08-1510:09:30.5920,0.17,-0.47,0.75,-1.1,2.2,-9.54,22.25,-14.19,-18.5,14.283,1,1,ON,
2019-08-1510:09:30.7120,0.21,-0.4,0.11,-1.1,2.2,-9.54,22.25,-14.19,-18.5,14.29,1,1,ON,
2019-08-1510:09:30.8020,0.21,0.05,-0.21,-1.1,2.2,-9.54,22.25,-14.19,-18.5,14.289,1,1,ON,
2019-08-1510:09:30.8920,0.13,0.12,-0.07,-1.1,2.2,-9.54,22.25,-14.19,-18.5,14.289,1,1,ON,
2019-08-1510:09:30.9820,-0.24,-0.07,0.35,-1.1,2.2,-9.54,42.31,-37.06,-18.5,14.305,1,1,ON,
2019-08-1510:09:31.1020,-0.24,-0.07,0.35,-1.1,2.2,-9.54,42.5,-38.69,4.56,14.321,1,1,ON,
2019-08-1510:09:31.1920,-0.24,-0.07,0.35,-1.1,2.2,-9.54,43.56,-37.44,2.56,14.349,1,1,ON,
2019-08-1510:09:31.3150,-0.24,-0.07,0.35,-1.1,2.2,-9.54,43.56,-37.44,2.94,14.338,1,1,ON,
2019-08-1510:09:31.4030,-0.0,-0.04,0.01,-1.1,2.2,-9.54,43.56,-37.44,2.94,14.352,1,1,ON,
2019-08-1510:09:31.4920,-0.03,-0.1,0.0,-1.1,2.2,-9.54,43.56,-37.44,2.94,14.363,1,1,ON,
2019-08-1510:09:31.5820,-0.11,-0.33,0.02,-1.1,2.2,-9.54,43.56,-37.44,2.94,14.395,1,1,ON,
2019-08-1510:09:31.7020,0.05,0.16,0.0,-1.18,-0.14,-9.76,43.56,-37.44,2.94,14.394,1,1,ON,
2019-08-1510:09:31.7920,0.05,0.16,0.0,-1.18,-0.1,-9.76,43.56,-37.44,2.94,14.4,1,1,ON,
2019-08-1510:09:31.8820,0.05,0.16,0.0,-1.18,-0.1,-9.76,44.88,-41.63,2.94,14.401,1,1,ON,
2019-08-1510:09:32.0020,0.05,0.16,0.0,-1.18,-0.1,-9.76,47.56,-40.06,-8.75,14.402,1,1,ON,
2019-08-1510:09:32.0920,0.05,0.16,0.0,-1.18,-0.1,-9.76,47.56,-40.06,-7.0,14.402,1,1,ON,
2019-08-1510:09:32.1820,0.05,0.16,0.0,-1.18,-0.1,-9.76,47.56,-40.06,-7.0,14.401,1,1,ON,
2019-08-1510:09:32.3020,0.01,-0.0,0.0,-1.18,-0.1,-9.76,47.56,-40.06,-7.0,14.402,1,1,ON,
2019-08-1510:09:32.3920,-0.0,-0.0,-0.0,-1.18,-0.1,-9.76,47.56,-40.06,-7.0,14.403,1,1,ON,
2019-08-1510:09:32.4820,0.0,0.0,-0.0,-1.21,-0.1,-9.76,47.56,-40.06,-7.0,14.403,1,1,ON,
2019-08-1510:09:32.5720,0.0,0.0,-0.0,-1.21,-0.1,-9.76,47.56,-40.06,-7.0,14.404,1,1,ON,
2019-08-1510:09:32.6920,-0.0,0.0,0.0,-1.21,-0.1,-9.76,47.56,-40.06,-7.0,14.404,1,1,ON,
2019-08-1510:09:32.7820,0.0,0.0,-0.0,-1.18,-0.1,-9.73,47.56,-40.06,-7.0,14.401,1,1,ON,
2019-08-1510:09:32.8720,0.0,0.0,-0.0,-1.18,-0.14,-9.76,47.56,-40.06,-7.0,14.404,1,1,ON,
2019-08-1510:09:32.9620,0.0,0.0,-0.0,-1.18,-0.14,-9.76,47.56,-40.06,-7.0,14.403,1,1,ON,
2019-08-1510:09:33.0820,0.0,0.0,0.0,-1.18,-0.14,-9.76,47.56,-40.06,-7.0,14.404,1,1,ON,
2019-08-1510:09:33.1720,0.0,-0.0,-0.0,-1.21,-0.1,-9.76,47.56,-40.06,-7.0,14.406,1,1,ON,
2019-08-1510:09:33.2920,0.0,-0.0,-0.0,-1.21,-0.1,-9.76,46.63,-42.94,-7.0,14.404,1,1,ON,
2019-08-1510:09:33.3820,0.0,-0.0,-0.0,-1.21,-0.1,-9.76,46.63,-42.94,-10.44,14.405,1,1,ON,
2019-08-1510:09:33.4720,0.0,0.0,0.0,-1.21,-0.1,-9.76,46.63,-42.94,-10.44,14.406,1,1,ON,
2019-08-1510:09:33.5620,0.0,0.0,0.0,-1.21,-0.1,-9.76,46.63,-42.94,-10.44,14.405,1,1,ON,
2019-08-1510:09:33.6820,0.0,0.0,0.0,-1.21,-0.1,-9.76,46.63,-42.94,-10.44,14.407,1,1,ON,
2019-08-1510:09:33.7720,0.0,0.0,0.0,-1.21,-0.1,-9.76,46.63,-42.94,-10.44,14.406,1,1,ON,
2019-08-1510:09:33.8920,0.0,0.0,0.0,-1.21,-0.1,-9.76,46.63,-42.94,-10.44,14.406,1,1,ON,
2019-08-1510:09:33.9820,0.0,0.0,0.0,-1.18,-0.1,-9.76,46.63,-42.94,-10.44,14.406,1,1,ON,
2019-08-1510:09:34.0720,0.0,0.0,0.0,-1.18,-0.1,-9.76,46.63,-42.31,-10.44,14.406,1,1,ON,
2019-08-1510:09:34.1620,0.0,0.0,0.0,-1.18,-0.1,-9.76,47.5,-39.13,-11.25,14.405,1,1,ON,
2019-08-1510:09:34.2810,0.0,0.0,0.0,-1.18,-0.1,-9.76,46.19,-41.69,-6.56,14.403,1,1,ON,
2019-08-1510:09:34.3720,0.0,0.0,0.0,-1.18,-0.1,-9.76,47.19,-41.06,-9.25,14.398,1,1,ON,
2019-08-1510:09:34.4920,0.0,0.0,0.0,-1.21,-0.1,-9.8,47.19,-41.06,-6.56,14.392,1,1,ON,
2019-08-1510:09:34.5520,0.0,0.0,0.0,-1.21,-0.1,-9.8,47.19,-41.06,-6.56,14.375,1,1,ON,
2019-08-1510:09:34.6720,0.05,-0.01,0.01,-1.21,-0.1,-9.8,47.19,-41.06,-6.56,14.377,1,1,ON,
2019-08-1510:09:34.7920,-0.0,-0.01,0.0,-1.21,-0.1,-9.8,47.19,-41.06,-6.56,14.314,1,1,ON,
2019-08-1510:09:34.8820,0.18,0.2,0.12,-0.38,0.09,-12.64,47.19,-41.06,-6.56,14.333,1,1,ON,
2019-08-1510:09:34.9720,0.18,0.2,0.12,-0.11,0.13,-10.41,47.19,-41.06,-6.56,14.298,1,1,ON,
2019-08-1510:09:35.0620,0.18,0.2,0.12,-0.11,0.13,-10.41,36.38,-22.25,-6.56,14.303,1,1,ON,
2019-08-1510:09:35.1520,0.18,0.2,0.12,-0.11,0.13,-10.41,27.56,-19.37,-21.0,14.319,1,1,ON,
2019-08-1510:09:35.2720,0.18,0.2,0.12,0.59,1.74,-9.27,27.56,-19.37,-5.44,14.277,1,1,ON,
2019-08-1510:09:35.3620,0.18,0.2,0.12,-0.53,3.35,-9.99,27.56,-19.37,-5.44,14.204,1,1,ON,
2019-08-1510:09:35.4520,0.18,0.2,0.12,-0.53,3.35,-9.99,27.56,-19.37,-5.44,14.136,1,0,ON,
2019-08-1510:09:35.5420,-0.99,-1.01,0.63,-0.3,4.27,-8.46,27.56,-19.37,-5.44,14.112,1,1,ON,
