Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1410:16:58.7080,-0.66,0.36,-0.45,-2.71,-2.17,-9.57,79.81,40.81,-0.75,13.496,1,1,ON,
2019-08-1410:16:58.7230,-0.66,0.36,-0.45,-2.71,-2.17,-9.57,79.81,40.81,-0.75,13.373,1,0,ON,
2019-08-1410:16:59.2130,-0.66,0.36,-0.45,-2.71,-2.17,-9.57,79.81,40.81,-0.75,12.555,1,0,ON,
2019-08-1410:16:59.2490,2.74,-1.54,2.53,-7.84,-5.73,-3.56,79.81,40.81,-0.75,13.714,1,0,ON,
2019-08-1410:16:59.2890,2.22,-1.37,3.78,-7.84,-5.73,-3.56,79.81,40.81,-0.75,13.62,0,1,ON,
2019-08-1410:16:59.3220,2.22,-1.37,3.78,-8.0,-2.4,-0.76,79.81,40.81,44.56,13.995,0,1,ON,
2019-08-1410:16:59.3560,-0.12,-1.82,4.42,-9.18,-6.23,-2.06,79.81,40.81,51.88,13.821,0,1,ON,
2019-08-1410:16:59.3900,-0.12,-1.82,4.42,-9.18,-6.23,-2.06,-46.81,40.75,51.88,14.218,1,0,ON,
2019-08-1410:16:59.4250,-0.12,-1.82,4.42,-9.18,-6.23,-2.06,-25.5,38.88,51.88,14.046,0,0,ON,
2019-08-1410:16:59.8960,-3.08,-0.55,-8.23,-9.18,-6.23,-2.06,-25.5,38.88,38.31,14.362,0,1,ON,
2019-08-1410:16:59.9140,-3.08,-0.55,-8.23,-9.18,-6.23,-2.06,-25.5,38.88,38.31,13.81,1,0,ON,
2019-08-1410:16:59.9250,-3.08,-0.55,-8.23,-1.14,-1.75,-8.08,75.44,51.25,38.31,14.107,1,0,ON,
2019-08-1410:16:59.9330,-0.25,-0.14,-0.52,-1.14,-1.75,-8.08,75.44,51.25,38.31,14.374,1,0,ON,
2019-08-1410:16:59.9410,-0.25,-0.14,-0.52,-1.14,-1.75,-8.08,75.44,51.25,72.56,14.296,1,0,ON,
2019-08-1410:17:00.0070,-0.25,-0.14,-0.52,-1.14,-1.75,-8.08,75.44,51.25,72.56,14.095,0,1,ON,
2019-08-1410:17:00.1810,1.16,0.86,1.26,-1.14,-1.75,-8.08,-5.31,2.44,72.56,14.145,0,1,ON,
2019-08-1410:17:00.1920,-1.64,0.55,2.2,-1.14,-1.75,-8.08,-5.31,2.44,84.31,14.305,0,1,ON,
2019-08-1410:17:00.3310,-0.35,-1.36,-0.36,-1.14,-1.75,-8.08,-5.31,2.44,79.31,13.381,0,1,ON,
2019-08-1410:17:00.4210,-0.35,-1.36,-0.36,-1.14,-1.75,-8.08,-41.25,-12.69,79.31,14.102,0,1,ON,
2019-08-1410:17:00.5110,0.4,0.57,-5.74,-1.14,-1.75,-8.08,-37.81,-9.63,70.44,14.238,0,1,ON,
2019-08-1410:17:00.6010,0.05,1.3,-7.83,-1.14,-1.75,-8.08,-37.81,-9.63,77.56,13.892,0,0,ON,
2019-08-1410:17:00.6910,0.05,1.3,-7.83,-1.14,-1.75,-8.08,-12.94,1.75,77.56,13.806,0,0,ON,
2019-08-1410:17:00.7800,0.05,1.3,-7.83,-1.14,-1.75,-8.08,-43.25,-11.06,77.56,13.681,0,0,ON,
2019-08-1410:17:00.9010,-0.32,2.76,-1.88,-1.14,-1.75,-8.08,-43.25,-11.06,77.56,13.725,0,0,ON,
2019-08-1410:17:01.0210,-0.32,2.76,-1.88,0.97,0.55,-11.64,-43.25,-11.06,77.56,14.002,0,0,ON,
2019-08-1410:17:01.1110,-0.32,2.76,-1.88,0.97,0.55,-11.64,-43.25,-11.06,77.56,13.97,0,0,ON,
2019-08-1410:17:01.2010,-0.32,2.76,-1.88,0.97,0.55,-11.64,-43.25,-11.06,77.56,14.23,0,0,ON,
2019-08-1410:17:01.3210,-3.19,-0.18,9.07,0.97,0.55,-11.64,-43.25,-11.06,77.56,14.236,0,0,ON,
2019-08-1410:17:01.3810,2.29,-1.02,2.26,0.97,0.55,-11.64,-43.25,-11.06,61.75,14.201,0,0,ON,
2019-08-1410:17:01.5010,0.18,0.11,1.68,0.97,0.55,-11.64,-43.25,-11.06,61.75,13.83,0,0,ON,
2019-08-1410:17:01.5920,-0.67,2.48,1.13,0.97,0.55,-11.64,66.75,2.75,57.44,14.085,0,0,ON,
2019-08-1410:17:01.6810,-4.76,-0.44,1.92,0.97,0.55,-11.64,66.75,2.75,57.44,14.15,0,0,ON,
2019-08-1410:17:01.7710,0.09,-4.05,3.2,2.88,-2.78,-7.89,69.75,5.25,57.44,14.389,0,0,ON,
2019-08-1410:17:01.8910,0.09,-4.05,3.2,2.88,-2.78,-7.89,69.75,5.25,57.44,14.287,0,0,ON,
2019-08-1410:17:01.9810,0.09,-4.05,3.2,2.88,-2.78,-7.89,69.75,5.25,57.44,14.402,0,0,ON,
2019-08-1410:17:02.1010,0.09,-4.05,3.2,-0.45,-0.71,-9.95,69.75,5.25,57.44,14.437,0,0,ON,
2019-08-1410:17:02.2210,-1.98,2.1,2.85,-0.45,-0.71,-9.95,69.75,5.25,57.44,14.415,0,0,ON,
2019-08-1410:17:02.2810,-1.98,2.1,2.85,0.2,-0.33,-9.69,69.75,5.25,57.44,14.474,0,0,ON,
2019-08-1410:17:02.4310,0.03,0.54,-0.31,0.2,-0.33,-9.69,69.75,5.25,57.44,14.48,0,0,ON,
2019-08-1410:17:02.5210,0.03,0.54,-0.31,-0.6,0.97,-9.54,69.75,5.25,57.44,14.48,0,0,ON,
2019-08-1410:17:02.6410,-0.51,-1.49,0.1,-0.6,0.97,-9.54,69.75,5.25,57.44,14.479,0,0,ON,
2019-08-1410:17:02.7010,-0.51,-1.49,0.1,-0.6,0.97,-9.54,69.75,5.25,56.94,14.481,0,0,ON,
2019-08-1410:17:02.7610,-0.15,-0.36,0.02,-0.6,0.97,-9.54,69.75,5.25,58.44,14.478,0,0,ON,
2019-08-1410:17:02.8810,0.02,0.05,0.0,-1.06,-0.18,-9.8,66.75,2.87,58.44,14.479,0,0,ON,
2019-08-1410:17:03.0310,0.02,0.06,0.0,-1.06,-0.18,-9.8,68.81,3.06,58.44,14.481,0,0,ON,
2019-08-1410:17:03.0910,0.02,0.06,0.0,-1.06,-0.18,-9.8,68.81,3.06,58.44,14.48,0,0,ON,
2019-08-1410:17:03.1810,0.02,0.06,0.0,-1.06,-0.18,-9.8,68.81,3.06,58.44,14.48,0,0,ON,
2019-08-1410:17:03.2710,0.02,0.06,0.0,-1.06,-0.18,-9.8,68.81,3.06,58.44,14.48,0,0,ON,
2019-08-1410:17:03.3610,-0.0,0.0,0.0,-1.06,-0.18,-9.8,68.81,3.06,58.44,14.48,0,0,ON,
2019-08-1410:17:03.4810,0.0,0.0,0.0,-1.06,-0.18,-9.8,68.81,3.06,58.44,14.48,0,0,ON,
2019-08-1410:17:03.5710,-0.01,0.0,-0.0,-1.06,-0.18,-9.8,68.81,3.06,58.44,14.483,0,0,ON,
2019-08-1410:17:03.6940,0.01,-0.0,-0.0,-1.06,-0.18,-9.8,68.81,3.06,57.0,14.482,0,0,ON,
2019-08-1410:17:03.8410,0.0,0.0,-0.0,-1.06,-0.18,-9.8,68.81,3.06,58.94,14.484,0,0,ON,
2019-08-1410:17:03.8770,-0.01,0.0,-0.0,-1.06,-0.18,-9.8,67.0,2.06,57.44,14.49,0,0,ON,
2019-08-1410:17:03.9640,0.0,-0.0,-0.0,-1.06,-0.18,-9.8,67.75,3.31,59.56,14.441,0,0,ON,
2019-08-1410:17:04.0810,0.0,0.0,-0.0,-1.06,-0.18,-9.8,66.62,1.25,59.56,14.412,0,0,ON,
2019-08-1410:17:04.1720,0.0,0.0,-0.0,-1.06,-0.18,-9.8,67.19,3.87,59.56,14.376,0,0,ON,
2019-08-1410:17:04.2610,0.0,0.0,-0.0,-1.06,-0.18,-9.8,67.19,3.87,59.56,14.356,0,0,ON,
2019-08-1410:17:04.3810,0.0,0.0,-0.0,-1.06,-0.18,-9.8,67.19,3.87,59.56,14.362,0,0,ON,
2019-08-1410:17:04.4710,0.0,0.0,-0.0,-0.3,0.17,-9.54,67.19,3.87,59.56,14.015,0,0,ON,
2019-08-1410:17:04.5610,0.07,-0.3,0.05,-0.3,0.17,-9.54,67.19,3.87,59.56,13.92,1,0,ON,
2019-08-1410:17:04.6800,0.07,-0.3,0.05,-0.3,0.17,-9.54,67.19,3.87,59.56,13.787,1,0,ON,
2019-08-1410:17:04.7710,-0.08,0.15,0.02,-0.3,0.17,-9.54,67.19,3.87,52.06,13.858,0,1,ON,
2019-08-1410:17:04.8910,0.02,-0.16,-0.5,-0.3,0.17,-9.54,67.19,3.87,52.06,13.917,0,0,ON,
2019-08-1410:17:04.9510,0.85,1.29,-1.21,2.8,-4.16,-9.04,0.88,49.06,52.06,14.0,0,0,ON,
2019-08-1410:17:05.0710,3.96,1.62,-0.69,2.8,-4.16,-9.04,0.88,49.06,53.75,13.552,0,0,ON,
2019-08-1410:17:05.1610,3.96,1.62,-0.69,2.8,-4.16,-9.04,0.88,49.06,53.75,13.869,0,1,ON,
2019-08-1410:17:05.2810,3.96,1.62,-0.69,2.8,-4.16,-9.04,-52.06,42.19,53.75,13.699,0,1,ON,
2019-08-1410:17:05.3710,0.87,-0.09,-2.1,2.8,-4.16,-9.04,-52.06,42.19,59.31,13.832,0,1,ON,
2019-08-1410:17:05.4610,-0.3,0.61,-4.51,2.8,-4.16,-9.04,-52.06,42.19,59.31,13.837,0,0,ON,
2019-08-1410:17:05.5510,-0.3,0.61,-4.51,2.8,-4.16,-9.04,-94.81,16.12,59.31,14.009,1,0,ON,
2019-08-1410:17:05.6700,0.14,-0.44,-2.96,2.8,-4.16,-9.04,-94.81,16.12,59.31,13.924,1,0,ON,
2019-08-1410:17:05.7610,0.25,1.47,-1.83,2.8,-4.16,-9.04,-94.81,16.12,59.31,14.03,1,0,ON,
2019-08-1410:17:05.8810,0.25,1.47,-1.83,2.8,-4.16,-9.04,-94.81,16.12,67.0,13.942,1,0,ON,
2019-08-1410:17:05.9410,-0.58,-2.47,9.43,2.8,-4.16,-9.04,-94.81,16.12,67.0,13.83,0,1,ON,
2019-08-1410:17:06.0600,0.52,-2.23,3.15,2.8,-4.16,-9.04,-15.06,4.75,65.87,13.898,0,1,ON,
2019-08-1410:17:06.1510,0.62,-1.76,5.35,2.8,-4.16,-9.04,-15.06,4.75,68.44,13.858,0,1,ON,
2019-08-1410:17:06.2700,-0.88,1.8,-2.31,2.8,-4.16,-9.04,-25.5,2.06,68.44,13.951,0,1,ON,
2019-08-1410:17:06.3610,-0.88,1.8,-2.31,2.8,-4.16,-9.04,-27.94,2.87,68.44,13.985,1,0,ON,
2019-08-1410:17:06.4510,0.76,2.16,-5.15,2.8,-4.16,-9.04,-27.94,2.87,68.44,13.818,1,1,ON,
2019-08-1410:17:06.5410,0.76,2.16,-5.15,2.8,-4.16,-9.04,-27.94,2.87,68.44,14.14,1,1,ON,
2019-08-1410:17:06.6610,0.76,2.16,-5.15,3.92,-3.59,-7.54,-27.94,2.87,68.44,14.101,1,1,ON,
2019-08-1410:17:06.7510,-0.18,-0.66,-0.77,3.92,-3.59,-7.54,-27.94,2.87,68.44,14.118,1,1,ON,
2019-08-1410:17:06.8410,-0.18,-0.66,-0.77,3.92,-3.59,-7.54,-27.94,2.87,68.44,14.191,1,1,ON,
2019-08-1410:17:06.9310,1.25,-2.07,6.61,-2.9,-1.63,-6.55,-27.94,2.87,5.31,14.239,1,1,ON,
2019-08-1410:17:07.0500,1.02,-0.69,2.86,-2.9,-1.63,-6.55,-27.94,2.87,-7.62,14.342,1,1,ON,
2019-08-1410:17:07.1410,1.02,-0.69,2.86,-2.9,-1.63,-6.55,53.5,7.94,-10.44,14.25,1,1,ON,
2019-08-1410:17:07.2610,-1.17,2.11,0.4,-2.9,-1.63,-6.55,69.44,15.38,-10.44,14.149,1,1,ON,
2019-08-1410:17:07.3510,-3.28,2.2,1.12,-2.9,-1.63,-6.55,82.5,24.69,-10.44,14.047,1,1,ON,
2019-08-1410:17:07.4410,-3.28,2.2,1.12,-2.9,-1.63,-6.55,82.5,24.69,-10.44,14.438,1,1,ON,
2019-08-1410:17:07.5310,-3.28,2.2,1.12,2.31,-1.75,-9.07,82.5,24.69,-10.44,14.435,1,1,ON,
2019-08-1410:17:07.6510,-3.28,2.2,1.12,-0.34,-0.68,-9.73,82.5,24.69,-10.44,14.479,1,1,ON,
2019-08-1410:17:07.7410,-3.28,2.2,1.12,-0.34,-0.68,-9.73,82.5,24.69,-10.44,14.481,1,1,ON,
2019-08-1410:17:07.8610,-3.28,2.2,1.12,-0.34,-0.68,-9.73,82.5,24.69,-10.44,14.482,1,1,ON,
2019-08-1410:17:07.9810,-1.44,-0.12,-0.43,-0.34,-0.68,-9.73,82.5,24.69,-10.44,14.484,1,1,ON,
2019-08-1410:17:08.0410,-0.14,-0.48,-0.1,-0.34,-0.68,-9.73,82.5,24.69,-10.44,14.481,1,1,ON,
2019-08-1410:17:08.1310,-0.11,-0.3,0.01,-0.34,-0.68,-9.73,82.5,24.69,-10.44,14.482,1,1,ON,
2019-08-1410:17:08.2510,-0.01,-0.02,-0.0,-1.14,-0.1,-9.8,82.5,24.69,-21.0,14.482,1,1,ON,
2019-08-1410:17:08.3410,0.0,-0.01,-0.0,-1.14,-0.1,-9.8,82.5,24.69,-21.0,14.482,1,1,ON,
2019-08-1410:17:08.4310,0.0,-0.01,-0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.483,1,1,ON,
2019-08-1410:17:08.5210,0.01,0.0,0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.482,1,1,ON,
2019-08-1410:17:08.6410,-0.0,0.0,-0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.483,1,1,ON,
2019-08-1410:17:08.7310,-0.0,0.0,-0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.483,1,1,ON,
2019-08-1410:17:08.8890,0.0,0.0,0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.482,1,1,ON,
2019-08-1410:17:08.9410,-0.0,-0.0,-0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.484,1,1,ON,
2019-08-1410:17:09.0310,0.01,-0.03,0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.484,1,1,ON,
2019-08-1410:17:09.1210,0.0,-0.0,-0.01,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.483,1,1,ON,
2019-08-1410:17:09.2410,-0.01,-0.0,-0.0,-1.14,-0.1,-9.8,74.56,29.5,-21.0,14.482,1,1,ON,
2019-08-1410:17:09.3310,0.0,0.0,0.0,-1.14,-0.1,-9.8,74.56,29.5,-19.81,14.484,1,1,ON,
2019-08-1410:17:09.4210,-0.0,0.0,0.0,-1.14,-0.1,-9.8,74.56,29.5,-20.5,14.483,1,1,ON,
2019-08-1410:17:09.5710,0.0,0.0,-0.0,-1.14,-0.1,-9.8,77.31,31.75,-20.5,14.483,1,1,ON,
2019-08-1410:17:09.6610,0.0,-0.0,-0.0,-1.14,-0.1,-9.8,73.06,30.12,-20.5,14.483,1,1,ON,
2019-08-1410:17:09.7210,-0.01,0.0,-0.01,-1.14,-0.1,-9.8,73.06,30.12,-20.5,14.482,1,1,ON,
2019-08-1410:17:09.8410,-0.01,0.0,-0.01,-1.14,-0.1,-9.8,73.06,30.12,-20.5,14.485,1,1,ON,
2019-08-1410:17:09.9320,-0.01,0.0,-0.01,-1.14,-0.1,-9.8,73.06,30.12,-20.5,14.482,1,1,ON,
2019-08-1410:17:10.0220,-0.01,0.0,-0.01,-1.14,-0.1,-9.8,73.06,30.12,-20.5,14.483,1,1,ON,
2019-08-1410:17:10.1100,0.01,0.0,-0.0,-1.14,-0.1,-9.8,73.06,30.12,-20.5,14.485,1,1,ON,
2019-08-1410:17:10.2310,0.0,0.0,0.0,-1.14,-0.1,-9.8,73.06,30.12,-22.25,14.484,1,1,ON,
2019-08-1410:17:10.3210,0.0,0.0,-0.0,-1.1,-0.1,-9.76,73.06,30.12,-19.75,14.482,1,1,ON,
2019-08-1410:17:10.4410,0.01,-0.0,0.0,-1.14,-0.1,-9.76,77.62,30.19,-21.81,14.483,1,1,ON,
2019-08-1410:17:10.5310,0.01,-0.0,0.0,-1.14,-0.1,-9.76,77.19,31.31,-18.69,14.484,1,1,ON,
2019-08-1410:17:10.6210,0.01,-0.0,0.0,-1.14,-0.1,-9.76,77.0,30.31,-18.69,14.485,1,1,ON,
2019-08-1410:17:10.7110,0.01,-0.0,0.0,-1.14,-0.1,-9.76,76.31,31.06,-18.69,14.483,1,1,ON,
2019-08-1410:17:10.8320,0.01,-0.0,0.0,-1.14,-0.1,-9.76,76.31,31.06,-18.69,14.482,1,1,ON,
2019-08-1410:17:10.9520,0.01,-0.0,0.0,-1.14,-0.1,-9.76,76.31,31.06,-18.69,14.481,1,1,ON,
2019-08-1410:17:11.0110,0.01,-0.0,0.0,-1.14,-0.1,-9.76,76.31,31.06,-18.69,14.484,1,1,ON,
2019-08-1410:17:11.1010,0.0,0.0,0.0,-1.14,-0.1,-9.76,76.31,31.06,-18.69,14.485,1,1,ON,
2019-08-1410:17:11.2210,0.0,0.0,0.0,-1.14,-0.1,-9.76,76.31,31.06,-22.44,14.485,1,1,ON,
2019-08-1410:17:11.3110,0.0,0.0,0.0,-1.14,-0.1,-9.76,76.31,31.06,-20.0,14.485,1,1,ON,
2019-08-1410:17:11.4310,0.0,0.0,0.0,-1.14,-0.14,-9.8,75.06,30.06,-22.81,14.485,1,1,ON,
2019-08-1410:17:11.5210,0.0,0.0,0.0,-1.14,-0.14,-9.8,76.75,31.25,-22.81,14.484,1,1,ON,
2019-08-1410:17:11.6110,0.0,0.0,0.0,-1.14,-0.14,-9.8,74.94,30.81,-20.37,14.482,1,1,ON,
2019-08-1410:17:11.7010,0.0,0.0,0.0,-1.14,-0.14,-9.8,74.94,30.81,-20.37,14.483,1,1,ON,
2019-08-1410:17:11.8510,0.0,0.0,0.0,-1.14,-0.14,-9.8,72.75,29.19,-20.37,14.485,1,1,ON,
2019-08-1410:17:11.9110,0.0,0.0,0.0,-1.14,-0.14,-9.8,72.75,29.19,-20.37,14.486,1,1,ON,
2019-08-1410:17:12.0010,0.0,0.0,0.0,-1.14,-0.14,-9.8,72.75,29.19,-20.37,14.485,1,1,ON,
2019-08-1410:17:12.0910,0.0,0.0,0.0,-1.14,-0.14,-9.8,72.75,29.19,-20.37,14.484,1,1,ON,
2019-08-1410:17:12.2110,0.0,0.0,0.0,-1.14,-0.14,-9.8,72.75,29.19,-20.37,14.485,1,1,ON,
2019-08-1410:17:12.3010,0.0,0.0,0.0,-1.14,-0.14,-9.8,72.75,29.19,-20.37,14.485,1,1,ON,
2019-08-1410:17:12.4210,0.0,0.0,0.0,-1.14,-0.14,-9.8,72.75,29.19,-22.75,14.485,1,1,ON,
2019-08-1410:17:12.5110,0.0,0.0,0.0,-1.14,-0.1,-9.76,72.75,29.19,-22.75,14.487,1,1,ON,
2019-08-1410:17:12.6010,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.12,29.75,-22.69,14.486,1,1,ON,
2019-08-1410:17:12.6910,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.12,29.75,-19.69,14.485,1,1,ON,
2019-08-1410:17:12.8110,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.0,29.5,-19.69,14.485,1,1,ON,
2019-08-1410:17:12.9010,0.0,0.0,0.0,-1.14,-0.1,-9.76,74.37,32.06,-19.69,14.486,1,1,ON,
2019-08-1410:17:13.0200,0.0,0.0,0.0,-1.14,-0.1,-9.76,74.37,32.06,-19.69,14.485,1,1,ON,
2019-08-1410:17:13.1110,0.0,0.0,0.0,-1.14,-0.14,-9.76,74.37,32.06,-19.69,14.485,1,1,ON,
2019-08-1410:17:13.2020,0.0,0.0,0.0,-1.14,-0.1,-9.8,74.37,32.06,-19.69,14.485,1,1,ON,
2019-08-1410:17:13.2900,0.0,0.0,0.0,-1.14,-0.1,-9.8,74.37,32.06,-19.69,14.485,1,1,ON,
2019-08-1410:17:13.4110,0.0,0.0,0.0,-1.14,-0.1,-9.8,74.37,32.06,-19.69,14.485,1,1,ON,
2019-08-1410:17:13.5010,0.0,0.0,0.0,-1.14,-0.1,-9.8,74.37,32.06,-19.69,14.485,1,1,ON,
2019-08-1410:17:13.6210,0.0,0.0,0.0,-1.14,-0.1,-9.8,74.37,32.06,-22.12,14.486,1,1,ON,
2019-08-1410:17:13.7110,-0.0,0.0,0.0,-1.14,-0.1,-9.8,74.37,32.06,-19.56,14.487,1,1,ON,
2019-08-1410:17:13.8010,-0.0,0.0,0.0,-1.14,-0.1,-9.8,75.0,29.87,-19.56,14.486,1,1,ON,
2019-08-1410:17:13.8900,0.01,-0.0,0.0,-1.14,-0.1,-9.8,77.37,32.19,-19.56,14.485,1,1,ON,
2019-08-1410:17:14.0410,-0.0,0.0,0.0,-1.14,-0.1,-9.8,77.37,32.19,-19.56,14.486,1,1,ON,
2019-08-1410:17:14.1310,-0.0,0.0,0.0,-1.14,-0.1,-9.8,77.37,32.19,-19.56,14.487,1,1,ON,
2019-08-1410:17:14.1910,-0.0,0.0,0.0,-1.14,-0.1,-9.76,77.37,32.19,-19.56,14.486,1,1,ON,
2019-08-1410:17:14.2830,0.0,0.0,-0.0,-1.14,-0.1,-9.76,77.37,32.19,-19.56,14.487,1,1,ON,
2019-08-1410:17:14.4000,0.0,0.0,-0.0,-1.14,-0.1,-9.76,77.37,32.19,-19.56,14.486,1,1,ON,
2019-08-1410:17:14.4910,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.37,32.19,-19.56,14.486,1,1,ON,
2019-08-1410:17:14.6110,0.0,0.0,0.01,-1.14,-0.1,-9.76,77.37,32.19,-19.56,14.486,1,1,ON,
2019-08-1410:17:14.6710,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.37,32.19,-19.81,14.487,1,1,ON,
2019-08-1410:17:14.7910,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.37,32.19,-21.12,14.485,1,1,ON,
2019-08-1410:17:14.8810,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.25,31.69,-21.12,14.486,1,1,ON,
2019-08-1410:17:15.0010,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.44,29.12,-21.12,14.486,1,1,ON,
2019-08-1410:17:15.0910,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.44,29.12,-19.94,14.487,1,1,ON,
2019-08-1410:17:15.2100,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.44,29.12,-19.94,14.486,1,1,ON,
2019-08-1410:17:15.2710,0.0,0.0,0.0,-1.14,-0.1,-9.73,77.94,31.81,-19.94,14.489,1,1,ON,
2019-08-1410:17:15.3910,0.0,0.0,0.0,-1.14,-0.1,-9.73,77.94,31.81,-19.94,14.485,1,1,ON,
2019-08-1410:17:15.4810,0.0,0.0,0.0,-1.14,-0.1,-9.73,77.94,31.81,-19.94,14.488,1,1,ON,
2019-08-1410:17:15.6010,0.0,0.0,0.0,-1.14,-0.1,-9.73,77.94,31.81,-19.94,14.485,1,1,ON,
2019-08-1410:17:15.6910,0.0,0.0,0.0,-1.14,-0.1,-9.73,77.94,31.81,-19.94,14.485,1,1,ON,
2019-08-1410:17:15.7810,0.0,0.0,0.0,-1.14,-0.1,-9.73,77.94,31.81,-21.94,14.488,1,1,ON,
2019-08-1410:17:15.8710,0.0,0.0,0.0,-1.14,-0.1,-9.73,77.94,31.81,-19.94,14.487,1,1,ON,
2019-08-1410:17:15.9910,0.0,0.0,0.0,-1.14,-0.1,-9.76,74.31,29.5,-19.94,14.488,1,1,ON,
2019-08-1410:17:16.0810,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.56,32.5,-19.37,14.487,1,1,ON,
2019-08-1410:17:16.1710,0.0,0.0,0.0,-1.14,-0.1,-9.76,77.56,32.5,-19.37,14.486,1,1,ON,
2019-08-1410:17:16.2610,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.31,30.56,-19.37,14.486,1,1,ON,
2019-08-1410:17:16.3810,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.31,30.56,-19.37,14.487,1,1,ON,
2019-08-1410:17:16.4710,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.31,30.56,-19.37,14.487,1,1,ON,
2019-08-1410:17:16.5910,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.31,30.56,-19.37,14.487,1,1,ON,
2019-08-1410:17:16.6810,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.31,30.56,-19.37,14.487,1,1,ON,
2019-08-1410:17:16.7710,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.31,30.56,-19.37,14.487,1,1,ON,
2019-08-1410:17:16.8910,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.31,30.56,-19.37,14.488,1,1,ON,
2019-08-1410:17:16.9810,0.0,0.0,0.0,-1.18,-0.1,-9.8,75.31,30.56,-19.37,14.488,1,1,ON,
2019-08-1410:17:17.0710,0.0,0.0,0.0,-1.18,-0.1,-9.8,75.31,30.56,-19.06,14.487,1,1,ON,
2019-08-1410:17:17.1920,0.0,0.0,0.0,-1.18,-0.1,-9.8,75.31,30.56,-21.87,14.488,1,1,ON,
2019-08-1410:17:17.2810,0.0,0.0,0.0,-1.14,-0.1,-9.8,76.87,30.94,-21.87,14.488,1,1,ON,
2019-08-1410:17:17.3710,0.0,0.0,0.0,-1.14,-0.1,-9.8,75.81,29.75,-21.87,14.488,1,1,ON,
2019-08-1410:17:17.4610,0.0,0.0,0.0,-1.14,-0.1,-9.8,75.81,29.75,-21.87,14.487,1,1,ON,
2019-08-1410:17:17.5810,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.81,29.75,-21.87,14.487,1,1,ON,
2019-08-1410:17:17.6710,0.0,0.0,0.0,-1.14,-0.1,-9.73,75.81,29.75,-21.87,14.487,1,1,ON,
2019-08-1410:17:17.7610,0.0,0.0,0.0,-1.14,-0.1,-9.73,75.81,29.75,-21.44,14.487,1,1,ON,
2019-08-1410:17:17.8510,0.0,0.0,0.0,-1.14,-0.1,-9.73,75.81,29.75,-21.44,14.488,1,1,ON,
2019-08-1410:17:17.9710,0.0,0.0,0.0,-1.14,-0.1,-9.76,73.56,29.19,-21.87,14.487,1,1,ON,
2019-08-1410:17:18.0610,0.0,0.0,0.0,-1.14,-0.1,-9.76,73.56,29.19,-21.87,14.482,1,1,ON,
2019-08-1410:17:18.1800,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.81,29.75,-21.87,14.448,1,1,ON,
2019-08-1410:17:18.2710,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.81,29.75,-20.0,14.344,1,1,ON,
2019-08-1410:17:18.3910,0.0,0.0,0.0,-1.14,-0.1,-9.76,75.81,29.75,-20.0,14.352,1,1,ON,
2019-08-1410:17:18.4510,0.0,0.0,0.0,-1.14,-0.1,-9.76,76.75,31.25,-20.0,14.318,1,1,ON,
2019-08-1410:17:18.5710,0.0,0.0,0.0,-1.14,-0.1,-9.76,76.75,31.25,-20.0,14.401,1,1,ON,
2019-08-1410:17:18.6610,0.0,0.0,0.0,0.97,0.09,-9.38,76.75,31.25,-20.0,14.393,1,1,ON,
2019-08-1410:17:18.7510,0.0,0.0,0.0,0.97,0.09,-9.38,76.75,31.25,-20.0,14.404,1,1,ON,
2019-08-1410:17:18.9010,0.0,0.0,0.0,0.97,0.09,-9.38,76.75,31.25,-20.0,13.626,1,1,ON,
2019-08-1410:17:18.9610,-0.07,0.23,-0.03,0.97,0.09,-9.38,76.75,31.25,-20.0,13.678,1,1,ON,
