Timestamp,GYRO_X,GYRO_Y,GYRO_Z,ACCEL_X,ACCEL_Y,ACCEL_Z,MAG_X,MAG_Y,MAG_Z,FDC,REED1,REED2,CAP_STATUS
2019-08-1310:10:25.0120,0.05,0.0,0.0,-8.21,1.87,-4.71,46.56,12.69,37.56,13.888,1,0,ON,
2019-08-1310:10:25.1020,0.01,0.05,0.02,-8.21,1.87,-4.71,46.56,12.69,37.56,13.887,1,0,ON,
2019-08-1310:10:25.1020,0.01,0.05,0.02,-8.21,1.87,-4.71,46.56,12.69,37.56,13.887,1,0,ON,
2019-08-1310:10:25.2170,-0.01,0.02,0.03,-8.21,1.87,-4.71,46.56,12.69,37.56,13.889,1,0,ON,
2019-08-1310:10:25.2170,-0.01,0.02,0.03,-8.21,1.87,-4.71,46.56,12.69,37.56,13.889,1,0,ON,
2019-08-1310:10:25.2820,0.01,-0.01,0.06,-8.21,1.87,-4.71,46.56,12.69,37.56,13.893,1,0,ON,
2019-08-1310:10:25.2820,0.01,-0.01,0.06,-8.21,1.87,-4.71,46.56,12.69,37.56,13.893,1,0,ON,
2019-08-1310:10:25.4020,0.01,-0.01,0.06,-8.13,1.79,-4.82,46.56,12.69,36.69,13.899,1,0,ON,
2019-08-1310:10:25.4020,0.01,-0.01,0.06,-8.13,1.79,-4.82,46.56,12.69,36.69,13.899,1,0,ON,
2019-08-1310:10:25.4920,0.01,-0.01,0.06,-8.13,1.79,-4.82,43.69,8.63,36.69,13.899,1,0,ON,
2019-08-1310:10:25.4920,0.01,-0.01,0.06,-8.13,1.79,-4.82,43.69,8.63,36.69,13.899,1,0,ON,
2019-08-1310:10:25.6120,0.02,0.04,0.03,-8.13,1.79,-4.82,43.69,8.63,37.06,13.901,1,0,ON,
2019-08-1310:10:25.6120,0.02,0.04,0.03,-8.13,1.79,-4.82,43.69,8.63,37.06,13.901,1,0,ON,
2019-08-1310:10:25.7020,0.02,0.04,0.03,-8.13,1.79,-4.82,42.56,8.63,37.06,13.901,1,0,ON,
2019-08-1310:10:25.7020,0.02,0.04,0.03,-8.13,1.79,-4.82,42.56,8.63,37.06,13.901,1,0,ON,
2019-08-1310:10:25.7920,0.04,0.09,-0.02,-8.13,1.79,-4.82,42.56,8.63,37.06,13.922,1,0,ON,
2019-08-1310:10:25.7920,0.04,0.09,-0.02,-8.13,1.79,-4.82,42.56,8.63,37.06,13.922,1,0,ON,
2019-08-1310:10:25.8820,0.13,0.12,-0.03,-8.13,1.79,-4.82,42.56,8.63,37.06,13.932,1,0,ON,
2019-08-1310:10:25.8820,0.13,0.12,-0.03,-8.13,1.79,-4.82,42.56,8.63,37.06,13.932,1,0,ON,
2019-08-1310:10:26.0020,0.22,0.16,0.04,-8.13,1.79,-4.82,42.56,8.63,37.06,13.983,1,0,ON,
2019-08-1310:10:26.0020,0.22,0.16,0.04,-8.13,1.79,-4.82,42.56,8.63,37.06,13.983,1,0,ON,
2019-08-1310:10:26.0920,0.27,-0.08,0.11,-8.13,1.79,-4.82,42.56,8.63,37.06,14.058,1,0,ON,
2019-08-1310:10:26.0920,0.27,-0.08,0.11,-8.13,1.79,-4.82,42.56,8.63,37.06,14.058,1,0,ON,
2019-08-1310:10:26.2120,0.58,0.71,-0.22,-8.13,1.79,-4.82,42.56,8.63,37.06,14.191,1,0,ON,
2019-08-1310:10:26.2120,0.58,0.71,-0.22,-8.13,1.79,-4.82,42.56,8.63,37.06,14.191,1,0,ON,
2019-08-1310:10:26.3020,0.58,0.71,-0.22,-6.75,0.22,-6.7,42.56,8.63,37.06,14.245,1,0,ON,
2019-08-1310:10:26.3020,0.58,0.71,-0.22,-6.75,0.22,-6.7,42.56,8.63,37.06,14.245,1,0,ON,
2019-08-1310:10:26.3920,0.67,1.54,-0.43,-6.75,0.22,-6.7,42.56,8.63,46.0,14.279,1,0,ON,
2019-08-1310:10:26.3920,0.67,1.54,-0.43,-6.75,0.22,-6.7,42.56,8.63,46.0,14.279,1,0,ON,
2019-08-1310:10:26.4820,0.67,1.54,-0.43,-6.75,0.22,-6.7,23.56,23.12,49.94,14.281,1,0,ON,
2019-08-1310:10:26.4820,0.67,1.54,-0.43,-6.75,0.22,-6.7,23.56,23.12,49.94,14.281,1,0,ON,
2019-08-1310:10:26.6020,0.67,1.54,-0.43,-6.75,0.22,-6.7,20.31,28.56,46.94,14.29,1,0,ON,
2019-08-1310:10:26.6020,0.67,1.54,-0.43,-6.75,0.22,-6.7,20.31,28.56,46.94,14.29,1,0,ON,
2019-08-1310:10:26.6920,0.67,1.54,-0.43,-6.75,0.22,-6.7,16.69,25.94,48.88,14.298,1,0,ON,
2019-08-1310:10:26.6920,0.67,1.54,-0.43,-6.75,0.22,-6.7,16.69,25.94,48.88,14.298,1,0,ON,
2019-08-1310:10:26.7830,0.67,1.54,-0.43,-6.75,0.22,-6.7,16.75,30.94,48.88,14.296,1,0,ON,
2019-08-1310:10:26.7830,0.67,1.54,-0.43,-6.75,0.22,-6.7,16.75,30.94,48.88,14.296,1,0,ON,
2019-08-1310:10:26.8720,0.67,1.54,-0.43,-4.38,-2.15,-8.77,16.75,30.94,48.88,14.278,1,0,ON,
2019-08-1310:10:26.8720,0.67,1.54,-0.43,-4.38,-2.15,-8.77,16.75,30.94,48.88,14.278,1,0,ON,
2019-08-1310:10:26.9920,0.0,-0.16,0.65,-4.38,-2.15,-8.77,16.75,30.94,48.88,14.231,1,0,ON,
2019-08-1310:10:26.9920,0.0,-0.16,0.65,-4.38,-2.15,-8.77,16.75,30.94,48.88,14.231,1,0,ON,
2019-08-1310:10:27.0820,-0.56,-1.29,1.08,-4.38,-2.15,-8.77,16.75,30.94,48.88,13.97,1,0,ON,
2019-08-1310:10:27.0820,-0.56,-1.29,1.08,-4.38,-2.15,-8.77,16.75,30.94,48.88,13.97,1,0,ON,
2019-08-1310:10:27.2030,-0.56,-3.01,1.34,-4.38,-2.15,-8.77,16.75,30.94,48.88,13.696,1,0,ON,
2019-08-1310:10:27.2030,-0.56,-3.01,1.34,-4.38,-2.15,-8.77,16.75,30.94,48.88,13.696,1,0,ON,
2019-08-1310:10:27.3200,-0.56,-3.01,1.34,-8.32,1.52,-5.21,16.75,30.94,48.88,13.633,1,0,ON,
2019-08-1310:10:27.3200,-0.56,-3.01,1.34,-8.32,1.52,-5.21,16.75,30.94,48.88,13.633,1,0,ON,
2019-08-1310:10:27.3820,0.29,-0.92,0.0,-8.32,1.52,-5.21,16.75,30.94,18.19,13.834,1,0,ON,
2019-08-1310:10:27.3820,0.29,-0.92,0.0,-8.32,1.52,-5.21,16.75,30.94,18.19,13.834,1,0,ON,
2019-08-1310:10:27.4720,0.29,-0.92,0.0,-8.32,1.52,-5.21,52.31,18.12,34.63,14.174,1,0,ON,
2019-08-1310:10:27.4720,0.29,-0.92,0.0,-8.32,1.52,-5.21,52.31,18.12,34.63,14.174,1,0,ON,
2019-08-1310:10:27.5920,0.29,-0.92,0.0,-8.32,1.52,-5.21,46.81,24.25,34.63,14.363,1,0,ON,
2019-08-1310:10:27.5920,0.29,-0.92,0.0,-8.32,1.52,-5.21,46.81,24.25,34.63,14.363,1,0,ON,
2019-08-1310:10:27.6820,0.29,-0.92,0.0,-6.75,-1.27,-9.27,46.81,24.25,34.63,14.308,1,0,ON,
2019-08-1310:10:27.6820,0.29,-0.92,0.0,-6.75,-1.27,-9.27,46.81,24.25,34.63,14.308,1,0,ON,
2019-08-1310:10:27.7720,0.38,2.93,-1.42,-6.75,-1.27,-9.27,46.81,24.25,34.63,14.307,1,0,ON,
2019-08-1310:10:27.7720,0.38,2.93,-1.42,-6.75,-1.27,-9.27,46.81,24.25,34.63,14.307,1,0,ON,
2019-08-1310:10:27.8620,0.06,0.92,-0.72,-6.75,-1.27,-9.27,46.81,24.25,34.63,14.253,1,0,ON,
2019-08-1310:10:27.8620,0.06,0.92,-0.72,-6.75,-1.27,-9.27,46.81,24.25,34.63,14.253,1,0,ON,
2019-08-1310:10:27.9820,0.06,0.92,-0.72,-0.28,-2.23,-8.77,46.81,24.25,34.63,14.235,1,0,ON,
2019-08-1310:10:27.9820,0.06,0.92,-0.72,-0.28,-2.23,-8.77,46.81,24.25,34.63,14.235,1,0,ON,
2019-08-1310:10:28.0720,0.06,0.92,-0.72,0.6,-3.04,-9.0,46.81,24.25,34.63,14.24,1,0,ON,
2019-08-1310:10:28.0720,0.06,0.92,-0.72,0.6,-3.04,-9.0,46.81,24.25,34.63,14.24,1,0,ON,
2019-08-1310:10:28.1920,0.13,0.05,0.12,0.6,-3.04,-9.0,46.81,24.25,34.63,14.24,1,0,ON,
2019-08-1310:10:28.1920,0.13,0.05,0.12,0.6,-3.04,-9.0,46.81,24.25,34.63,14.24,1,0,ON,
2019-08-1310:10:28.2820,0.17,-0.28,0.2,0.6,-3.04,-9.0,46.81,24.25,34.63,14.24,1,0,ON,
2019-08-1310:10:28.2820,0.17,-0.28,0.2,0.6,-3.04,-9.0,46.81,24.25,34.63,14.24,1,0,ON,
2019-08-1310:10:28.3720,0.17,-0.28,0.2,-0.13,-2.8,-9.23,46.81,24.25,34.63,14.241,1,0,ON,
2019-08-1310:10:28.3720,0.17,-0.28,0.2,-0.13,-2.8,-9.23,46.81,24.25,34.63,14.241,1,0,ON,
2019-08-1310:10:28.4620,-0.18,-0.04,0.39,-0.13,-2.8,-9.23,46.81,24.25,47.25,14.239,1,0,ON,
2019-08-1310:10:28.4620,-0.18,-0.04,0.39,-0.13,-2.8,-9.23,46.81,24.25,47.25,14.239,1,0,ON,
2019-08-1310:10:28.5820,-0.18,-0.04,0.39,-0.13,-2.8,-9.23,-2.31,38.06,47.25,14.259,1,0,ON,
2019-08-1310:10:28.5820,-0.18,-0.04,0.39,-0.13,-2.8,-9.23,-2.31,38.06,47.25,14.259,1,0,ON,
2019-08-1310:10:28.6720,0.07,0.14,0.47,-0.13,-2.8,-9.23,-2.31,38.06,47.25,14.277,1,0,ON,
2019-08-1310:10:28.6720,0.07,0.14,0.47,-0.13,-2.8,-9.23,-2.31,38.06,47.25,14.277,1,0,ON,
2019-08-1310:10:28.7930,0.07,0.14,0.47,-2.46,-2.61,-9.31,-2.31,38.06,39.44,14.18,1,0,ON,
2019-08-1310:10:28.7930,0.07,0.14,0.47,-2.46,-2.61,-9.31,-2.31,38.06,39.44,14.18,1,0,ON,
2019-08-1310:10:28.8820,0.07,0.14,0.47,-2.46,-2.61,-9.31,20.56,36.06,32.88,14.101,1,0,ON,
2019-08-1310:10:28.8820,0.07,0.14,0.47,-2.46,-2.61,-9.31,20.56,36.06,32.88,14.101,1,0,ON,
2019-08-1310:10:28.9720,0.07,0.14,0.47,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.104,1,0,ON,
2019-08-1310:10:28.9720,0.07,0.14,0.47,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.104,1,0,ON,
2019-08-1310:10:29.0620,0.37,-0.64,0.89,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.107,1,0,ON,
2019-08-1310:10:29.0620,0.37,-0.64,0.89,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.107,1,0,ON,
2019-08-1310:10:29.1820,0.38,0.15,0.26,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.123,1,0,ON,
2019-08-1310:10:29.1820,0.38,0.15,0.26,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.123,1,0,ON,
2019-08-1310:10:29.2720,0.48,0.59,-0.44,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.157,1,0,ON,
2019-08-1310:10:29.2720,0.48,0.59,-0.44,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.157,1,0,ON,
2019-08-1310:10:29.3620,0.86,1.28,-1.55,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.135,1,0,ON,
2019-08-1310:10:29.3620,0.86,1.28,-1.55,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.135,1,0,ON,
2019-08-1310:10:29.4520,0.61,0.85,-1.28,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.125,1,0,ON,
2019-08-1310:10:29.4520,0.61,0.85,-1.28,-2.46,-2.61,-9.31,41.94,31.62,32.88,14.125,1,0,ON,
2019-08-1310:10:29.5720,0.44,0.43,-0.73,-2.46,-2.61,-9.31,41.94,31.62,27.56,14.099,1,0,ON,
2019-08-1310:10:29.5720,0.44,0.43,-0.73,-2.46,-2.61,-9.31,41.94,31.62,27.56,14.099,1,0,ON,
2019-08-1310:10:29.6620,0.44,0.43,-0.73,-2.46,-2.61,-9.31,27.31,41.56,27.56,14.079,1,0,ON,
2019-08-1310:10:29.6620,0.44,0.43,-0.73,-2.46,-2.61,-9.31,27.31,41.56,27.56,14.079,1,0,ON,
2019-08-1310:10:29.7820,0.14,-0.5,0.35,-2.46,-2.61,-9.31,27.31,41.56,22.12,14.04,1,0,ON,
2019-08-1310:10:29.7820,0.14,-0.5,0.35,-2.46,-2.61,-9.31,27.31,41.56,22.12,14.04,1,0,ON,
2019-08-1310:10:29.8720,0.14,-0.5,0.35,-2.46,-2.61,-9.31,34.25,40.44,17.44,14.035,1,0,ON,
2019-08-1310:10:29.8720,0.14,-0.5,0.35,-2.46,-2.61,-9.31,34.25,40.44,17.44,14.035,1,0,ON,
2019-08-1310:10:29.9620,0.14,-0.5,0.35,-2.46,-2.61,-9.31,51.44,29.19,17.44,13.297,1,0,ON,
2019-08-1310:10:29.9620,0.14,-0.5,0.35,-2.46,-2.61,-9.31,51.44,29.19,17.44,13.297,1,0,ON,
2019-08-1310:10:30.0520,0.14,-0.5,0.35,-8.09,0.99,-5.02,51.44,29.19,17.44,12.695,1,0,ON,
2019-08-1310:10:30.0520,0.14,-0.5,0.35,-8.09,0.99,-5.02,51.44,29.19,17.44,12.695,1,0,ON,
2019-08-1310:10:30.1720,0.14,-0.5,0.35,-5.84,5.32,-1.84,51.44,29.19,17.44,12.662,1,0,ON,
2019-08-1310:10:30.1720,0.14,-0.5,0.35,-5.84,5.32,-1.84,51.44,29.19,17.44,12.662,1,0,ON,
2019-08-1310:10:30.2920,-0.2,0.28,-0.1,-5.84,5.32,-1.84,51.44,29.19,17.44,13.203,1,0,ON,
2019-08-1310:10:30.2920,-0.2,0.28,-0.1,-5.84,5.32,-1.84,51.44,29.19,17.44,13.203,1,0,ON,
2019-08-1310:10:30.3520,0.62,1.02,-0.79,-5.84,5.32,-1.84,51.44,29.19,17.44,13.987,1,0,ON,
2019-08-1310:10:30.3520,0.62,1.02,-0.79,-5.84,5.32,-1.84,51.44,29.19,17.44,13.987,1,0,ON,
2019-08-1310:10:30.4420,1.23,1.77,-1.3,-5.84,5.32,-1.84,51.44,29.19,17.44,13.981,1,0,ON,
2019-08-1310:10:30.4420,1.23,1.77,-1.3,-5.84,5.32,-1.84,51.44,29.19,17.44,13.981,1,0,ON,
2019-08-1310:10:30.5620,1.23,1.77,-1.3,-7.82,1.98,-6.2,51.44,29.19,17.44,14.244,1,0,ON,
2019-08-1310:10:30.5620,1.23,1.77,-1.3,-7.82,1.98,-6.2,51.44,29.19,17.44,14.244,1,0,ON,
2019-08-1310:10:30.6520,0.89,1.89,-1.77,-7.82,1.98,-6.2,51.44,29.19,17.44,14.117,1,0,ON,
2019-08-1310:10:30.6520,0.89,1.89,-1.77,-7.82,1.98,-6.2,51.44,29.19,17.44,14.117,1,0,ON,
2019-08-1310:10:30.7730,1.12,6.83,-6.99,-7.82,1.98,-6.2,51.44,29.19,39.44,14.098,1,0,ON,
2019-08-1310:10:30.7730,1.12,6.83,-6.99,-7.82,1.98,-6.2,51.44,29.19,39.44,14.098,1,0,ON,
2019-08-1310:10:30.8920,1.12,6.83,-6.99,-7.82,1.98,-6.2,-5.94,34.63,42.38,14.134,1,0,ON,
2019-08-1310:10:30.8920,1.12,6.83,-6.99,-7.82,1.98,-6.2,-5.94,34.63,42.38,14.134,1,0,ON,
2019-08-1310:10:30.9530,1.12,6.83,-6.99,-7.82,1.98,-6.2,-13.13,36.31,42.38,14.217,1,0,ON,
2019-08-1310:10:30.9530,1.12,6.83,-6.99,-7.82,1.98,-6.2,-13.13,36.31,42.38,14.217,1,0,ON,
2019-08-1310:10:31.0420,0.07,-1.71,0.37,-7.82,1.98,-6.2,-13.13,36.31,42.38,14.274,1,0,ON,
2019-08-1310:10:31.0420,0.07,-1.71,0.37,-7.82,1.98,-6.2,-13.13,36.31,42.38,14.274,1,0,ON,
2019-08-1310:10:31.1620,0.07,-1.71,0.37,0.33,-2.96,-9.65,-13.13,36.31,42.38,14.269,1,0,ON,
2019-08-1310:10:31.1620,0.07,-1.71,0.37,0.33,-2.96,-9.65,-13.13,36.31,42.38,14.269,1,0,ON,
2019-08-1310:10:31.2840,0.11,-1.27,0.28,0.33,-2.96,-9.65,-13.13,36.31,42.38,14.267,1,0,ON,
2019-08-1310:10:31.2840,0.11,-1.27,0.28,0.33,-2.96,-9.65,-13.13,36.31,42.38,14.267,1,0,ON,
2019-08-1310:10:31.3720,0.11,-1.27,0.28,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.261,1,0,ON,
2019-08-1310:10:31.3720,0.11,-1.27,0.28,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.261,1,0,ON,
2019-08-1310:10:31.4660,0.02,-0.29,-0.21,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.258,1,0,ON,
2019-08-1310:10:31.4660,0.02,-0.29,-0.21,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.258,1,0,ON,
2019-08-1310:10:31.5520,-0.05,-0.21,-0.26,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.249,1,0,ON,
2019-08-1310:10:31.5520,-0.05,-0.21,-0.26,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.249,1,0,ON,
2019-08-1310:10:31.6420,-0.03,-0.12,-0.31,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.246,1,0,ON,
2019-08-1310:10:31.6420,-0.03,-0.12,-0.31,-1.93,-2.77,-9.15,-13.13,36.31,42.38,14.246,1,0,ON,
2019-08-1310:10:31.7620,-0.03,-0.12,-0.31,-2.46,-2.96,-8.92,-13.13,36.31,42.38,14.246,1,0,ON,
2019-08-1310:10:31.7620,-0.03,-0.12,-0.31,-2.46,-2.96,-8.92,-13.13,36.31,42.38,14.246,1,0,ON,
2019-08-1310:10:31.8520,-0.03,-0.14,-0.23,-2.46,-2.96,-8.92,-13.13,36.31,43.38,14.244,1,0,ON,
2019-08-1310:10:31.8520,-0.03,-0.14,-0.23,-2.46,-2.96,-8.92,-13.13,36.31,43.38,14.244,1,0,ON,
2019-08-1310:10:31.9420,-0.03,-0.14,-0.23,-2.46,-2.96,-8.92,12.56,38.19,40.06,14.241,1,0,ON,
2019-08-1310:10:31.9420,-0.03,-0.14,-0.23,-2.46,-2.96,-8.92,12.56,38.19,40.06,14.241,1,0,ON,
2019-08-1310:10:32.0320,-0.03,-0.14,-0.23,-2.46,-2.96,-8.92,11.5,36.69,40.06,14.24,1,0,ON,
2019-08-1310:10:32.0320,-0.03,-0.14,-0.23,-2.46,-2.96,-8.92,11.5,36.69,40.06,14.24,1,0,ON,
2019-08-1310:10:32.1520,-0.01,-0.15,-0.04,-2.46,-2.96,-8.92,11.5,36.69,40.06,14.236,1,0,ON,
2019-08-1310:10:32.1520,-0.01,-0.15,-0.04,-2.46,-2.96,-8.92,11.5,36.69,40.06,14.236,1,0,ON,
2019-08-1310:10:32.2420,-0.0,-0.1,-0.06,-2.46,-2.96,-8.92,11.5,36.69,40.56,14.232,1,0,ON,
2019-08-1310:10:32.2420,-0.0,-0.1,-0.06,-2.46,-2.96,-8.92,11.5,36.69,40.56,14.232,1,0,ON,
2019-08-1310:10:32.3620,-0.0,-0.1,-0.06,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.229,1,0,ON,
2019-08-1310:10:32.3620,-0.0,-0.1,-0.06,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.229,1,0,ON,
2019-08-1310:10:32.4520,0.02,-0.07,-0.08,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.225,1,0,ON,
2019-08-1310:10:32.4520,0.02,-0.07,-0.08,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.225,1,0,ON,
2019-08-1310:10:32.5420,0.01,-0.06,-0.07,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.221,1,0,ON,
2019-08-1310:10:32.5420,0.01,-0.06,-0.07,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.221,1,0,ON,
2019-08-1310:10:32.6320,-0.04,-0.01,-0.09,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.22,1,0,ON,
2019-08-1310:10:32.6320,-0.04,-0.01,-0.09,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.22,1,0,ON,
2019-08-1310:10:32.7520,-0.09,0.06,-0.13,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.222,1,0,ON,
2019-08-1310:10:32.7520,-0.09,0.06,-0.13,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.222,1,0,ON,
2019-08-1310:10:32.8420,-0.06,0.1,-0.11,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.222,1,0,ON,
2019-08-1310:10:32.8420,-0.06,0.1,-0.11,-2.46,-2.96,-8.92,13.0,39.25,40.56,14.222,1,0,ON,
2019-08-1310:10:32.9620,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,13.0,39.25,39.19,14.22,1,0,ON,
2019-08-1310:10:32.9620,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,13.0,39.25,39.19,14.22,1,0,ON,
2019-08-1310:10:33.0220,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,9.0,36.25,43.5,14.221,1,0,ON,
2019-08-1310:10:33.0220,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,9.0,36.25,43.5,14.221,1,0,ON,
2019-08-1310:10:33.1420,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,8.25,38.5,41.0,14.223,1,0,ON,
2019-08-1310:10:33.1420,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,8.25,38.5,41.0,14.223,1,0,ON,
2019-08-1310:10:33.2320,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,8.25,37.0,43.88,14.221,1,0,ON,
2019-08-1310:10:33.2320,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,8.25,37.0,43.88,14.221,1,0,ON,
2019-08-1310:10:33.3520,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.221,1,0,ON,
2019-08-1310:10:33.3520,-0.01,0.0,-0.05,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.221,1,0,ON,
2019-08-1310:10:33.4420,-0.04,0.02,-0.05,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.221,1,0,ON,
2019-08-1310:10:33.4420,-0.04,0.02,-0.05,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.221,1,0,ON,
2019-08-1310:10:33.5320,-0.01,0.02,0.0,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.22,1,0,ON,
2019-08-1310:10:33.5320,-0.01,0.02,0.0,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.22,1,0,ON,
2019-08-1310:10:33.6220,-0.01,0.08,0.04,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.22,1,0,ON,
2019-08-1310:10:33.6220,-0.01,0.08,0.04,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.22,1,0,ON,
2019-08-1310:10:33.7430,0.14,0.32,0.05,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.22,1,0,ON,
2019-08-1310:10:33.7430,0.14,0.32,0.05,-2.46,-2.96,-8.92,8.19,38.13,43.88,14.22,1,0,ON,
2019-08-1310:10:33.8320,0.14,0.32,0.05,-2.27,-3.34,-8.7,8.19,38.13,43.88,14.188,1,0,ON,
2019-08-1310:10:33.8320,0.14,0.32,0.05,-2.27,-3.34,-8.7,8.19,38.13,43.88,14.188,1,0,ON,
2019-08-1310:10:33.9520,0.14,0.32,0.05,-1.73,-3.49,-9.0,8.19,38.13,38.19,14.182,1,0,ON,
2019-08-1310:10:33.9520,0.14,0.32,0.05,-1.73,-3.49,-9.0,8.19,38.13,38.19,14.182,1,0,ON,
2019-08-1310:10:34.0420,0.14,0.32,0.05,-1.73,-3.49,-9.0,2.19,39.31,39.94,14.17,1,0,ON,
2019-08-1310:10:34.0420,0.14,0.32,0.05,-1.73,-3.49,-9.0,2.19,39.31,39.94,14.17,1,0,ON,
2019-08-1310:10:34.1320,0.14,0.32,0.05,-1.73,-3.49,-9.0,2.94,41.56,36.63,14.174,1,0,ON,
2019-08-1310:10:34.1320,0.14,0.32,0.05,-1.73,-3.49,-9.0,2.94,41.56,36.63,14.174,1,0,ON,
2019-08-1310:10:34.2220,0.14,0.32,0.05,-1.73,-3.49,-9.0,1.81,41.06,40.38,14.178,1,0,ON,
2019-08-1310:10:34.2220,0.14,0.32,0.05,-1.73,-3.49,-9.0,1.81,41.06,40.38,14.178,1,0,ON,
2019-08-1310:10:34.3720,0.14,0.32,0.05,-1.73,-3.49,-9.0,3.62,41.94,40.38,14.177,1,0,ON,
2019-08-1310:10:34.3720,0.14,0.32,0.05,-1.73,-3.49,-9.0,3.62,41.94,40.38,14.177,1,0,ON,
2019-08-1310:10:34.4620,-0.04,-0.0,-0.01,-1.73,-3.49,-9.0,3.62,41.94,40.38,14.177,1,0,ON,
2019-08-1310:10:34.4620,-0.04,-0.0,-0.01,-1.73,-3.49,-9.0,3.62,41.94,40.38,14.177,1,0,ON,
2019-08-1310:10:34.5220,-0.04,-0.0,-0.01,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.175,1,0,ON,
2019-08-1310:10:34.5220,-0.04,-0.0,-0.01,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.175,1,0,ON,
2019-08-1310:10:34.6120,-0.18,-0.09,0.09,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.208,1,0,ON,
2019-08-1310:10:34.6120,-0.18,-0.09,0.09,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.208,1,0,ON,
2019-08-1310:10:34.7320,-0.43,0.01,0.44,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.268,1,0,ON,
2019-08-1310:10:34.7320,-0.43,0.01,0.44,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.268,1,0,ON,
2019-08-1310:10:34.8220,-0.44,-0.04,0.35,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.326,1,0,ON,
2019-08-1310:10:34.8220,-0.44,-0.04,0.35,-0.59,-3.84,-8.92,3.62,41.94,40.38,14.326,1,0,ON,
2019-08-1310:10:34.9420,-0.44,-0.04,0.35,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.397,1,0,ON,
2019-08-1310:10:34.9420,-0.44,-0.04,0.35,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.397,1,0,ON,
2019-08-1310:10:35.0320,-0.8,0.16,0.32,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.43,1,0,ON,
2019-08-1310:10:35.0320,-0.8,0.16,0.32,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.43,1,0,ON,
2019-08-1310:10:35.1220,-0.71,-0.74,1.42,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.413,1,0,ON,
2019-08-1310:10:35.1220,-0.71,-0.74,1.42,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.413,1,0,ON,
2019-08-1310:10:35.2120,-0.63,-0.59,1.55,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.361,1,0,ON,
2019-08-1310:10:35.2120,-0.63,-0.59,1.55,-1.62,-1.96,-9.73,3.62,41.94,40.38,14.361,1,0,ON,
